candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2025-06-26,-0.13682023240314237,-0.1594502207662726,237.0,237.0,433,0.5473441108545035
2025-06-27,-0.16158551815658292,-0.17993938618141958,237.0,237.0,434,0.5460829493087558
2025-06-28,-0.1326696844069733,-0.16460383767323708,237.0,237.0,434,0.5460829493087558
2025-06-29,-0.1600703048818172,-0.16105030297894743,237.0,237.0,434,0.5460829493087558
2025-06-30,-0.12906818052680213,-0.1691762138570649,235.0,235.0,434,0.5414746543778802
2025-07-01,-0.15988996868790165,-0.19477237557459587,236.0,236.0,433,0.5450346420323325
2025-07-02,-0.10673200912953819,-0.16749670192224295,236.0,236.0,434,0.543778801843318
2025-07-03,-0.10761643688078142,-0.20119478814911504,237.0,237.0,436,0.5435779816513762
2025-07-04,-0.07304157509699591,-0.20870876818499237,238.0,238.0,437,0.5446224256292906
2025-07-05,-0.08718651597365452,-0.24150773597930247,238.0,238.0,437,0.5446224256292906
2025-07-06,-0.10016880339604424,-0.2872074946179945,238.0,238.0,437,0.5446224256292906
2025-07-07,-0.020110371086194394,-0.15736374524387373,238.0,238.0,437,0.5446224256292906
2025-07-08,-0.05152086676847614,-0.14598509283486713,238.0,238.0,437,0.5446224256292906
2025-07-09,-0.04273301408933748,-0.14115074555853802,238.0,238.0,437,0.5446224256292906
2025-07-10,0.006319922989113525,-0.054709304939072195,238.0,238.0,438,0.54337899543379
2025-07-11,0.020653559988673045,0.036730424387328146,239.0,239.0,439,0.5444191343963554
2025-07-12,-0.026529345778512063,0.02714630462334415,240.0,240.0,441,0.54421768707483
2025-07-13,-0.02828834615617626,0.0752026944912238,240.0,240.0,441,0.54421768707483
2025-07-14,-0.03213670117696198,0.04173857185020573,240.0,240.0,441,0.54421768707483
2025-07-15,-0.005564526498636031,0.11116816981584995,241.0,241.0,442,0.5452488687782805
2025-07-16,0.015002836465816754,0.09806248071053805,241.0,241.0,442,0.5452488687782805
2025-07-17,0.03135036025816702,0.08312386406501836,241.0,241.0,443,0.5440180586907449
2025-07-18,-0.01782909650598164,0.0055219193908996505,242.0,242.0,445,0.5438202247191011
2025-07-19,-0.018613465415133357,0.0460580489500394,242.0,242.0,445,0.5438202247191011
2025-07-20,0.038172204025003494,0.10860141716422365,242.0,242.0,445,0.5438202247191011
2025-07-21,0.08002295948912867,0.12759007993510696,242.0,242.0,445,0.5438202247191011
2025-07-22,0.12930902531222646,0.20196082366971585,243.0,243.0,443,0.5485327313769752
2025-07-23,0.08267868329092483,0.10253329332212091,245.0,245.0,448,0.546875
2025-07-24,0.07506577545067793,0.1015520529649494,245.0,245.0,448,0.546875
2025-07-25,0.1308341357572894,0.07040083362590491,245.0,245.0,449,0.5456570155902004
2025-07-26,0.14729762234879168,0.0815824856960265,245.0,245.0,449,0.5456570155902004
2025-07-27,0.14671971820474033,0.11480063378743309,245.0,245.0,449,0.5456570155902004
2025-07-28,0.14847433165523252,0.06283447087174872,245.0,245.0,449,0.5456570155902004
2025-07-29,0.1546367611001238,0.09915664915907951,246.0,246.0,450,0.5466666666666666
2025-07-30,0.10663922085524583,0.07911001285914213,246.0,246.0,450,0.5466666666666666
2025-07-31,0.08976428164334962,0.053340131352234775,246.0,246.0,450,0.5466666666666666
2025-08-01,0.08067502912457611,0.043529219725808754,246.0,246.0,450,0.5466666666666666
2025-08-02,0.11323440765964418,0.08850024049411186,247.0,247.0,452,0.5464601769911505
2025-08-03,0.09103399032586529,0.05476974679633174,247.0,247.0,452,0.5464601769911505
2025-08-04,0.08482124291817145,0.03681046626214423,246.0,246.0,452,0.5442477876106194
2025-08-05,0.11118846477015937,0.11488907205026769,246.0,246.0,452,0.5442477876106194
2025-08-06,0.09101611856660695,0.019659937910188486,248.0,248.0,455,0.545054945054945
2025-08-07,0.11398167920152903,0.0183775457058743,248.0,248.0,456,0.543859649122807
2025-08-08,0.13009770089501366,0.029493198600855038,249.0,249.0,458,0.5436681222707423
2025-08-09,0.1522538148445816,0.06922425184609404,249.0,249.0,458,0.5436681222707423
