"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-03-01","Equity","600866.XSHG","Long","200 shares","200 shares","14.47","2894","54","14.2","-","0","70","0 shares","1.9%","91198.15"
"2011-03-01","Equity","600012.XSHG","Long","300 shares","300 shares","6.32","1896","-36","6.44","-","0","-3","0 shares","-1.86%","91198.15"
"2011-03-01","Equity","600035.XSHG","Long","300 shares","300 shares","5.62","1686","6","5.6","-","0","-3","0 shares","0.36%","91198.15"
"2011-03-01","Equity","600323.XSHG","Long","100 shares","100 shares","16.9","1690","-58","17.48","-","0","-5","0 shares","-3.32%","91198.15"
"2011-03-01","","Cash","","","","","81078.15","","","","","","","","0"
"2011-03-02","Equity","000726.XSHE","Long","200 shares","200 shares","9.7","1940","20","9.6","-","0","-14","0 shares","1.04%","91178.15"
"2011-03-02","Equity","600866.XSHG","Long","200 shares","200 shares","14.68","2936","96","14.2","-","0","42","0 shares","3.38%","91178.15"
"2011-03-02","Equity","600012.XSHG","Long","300 shares","300 shares","6.24","1872","-60","6.44","-","0","-24","0 shares","-3.11%","91178.15"
"2011-03-02","Equity","600035.XSHG","Long","300 shares","300 shares","5.59","1677","-3","5.6","-","0","-9","0 shares","-0.18%","91178.15"
"2011-03-02","Equity","600323.XSHG","Long","100 shares","100 shares","16.75","1675","-73","17.48","-","0","-15","0 shares","-4.18%","91178.15"
"2011-03-02","","Cash","","","","","81078.15","","","","","","","","0"
"2011-03-03","Equity","000726.XSHE","Long","200 shares","200 shares","9.91","1982","62","9.6","-","0","42","0 shares","3.23%","91166.15"
"2011-03-03","Equity","600866.XSHG","Long","200 shares","200 shares","14.28","2856","16","14.2","-","0","-80","0 shares","0.56%","91166.15"
"2011-03-03","Equity","600012.XSHG","Long","300 shares","300 shares","6.32","1896","-36","6.44","-","0","24","0 shares","-1.86%","91166.15"
"2011-03-03","Equity","600035.XSHG","Long","300 shares","300 shares","5.59","1677","-3","5.6","-","0","0","0 shares","-0.18%","91166.15"
"2011-03-03","Equity","600323.XSHG","Long","100 shares","100 shares","16.77","1677","-71","17.48","-","0","2","0 shares","-4.06%","91166.15"
"2011-03-03","","Cash","","","","","81078.15","","","","","","","","0"
"2011-03-04","Equity","000726.XSHE","Long","200 shares","200 shares","10.32","2064","144","9.6","-","0","82","0 shares","7.5%","91265.15"
"2011-03-04","Equity","600866.XSHG","Long","200 shares","200 shares","14.29","2858","18","14.2","-","0","2","0 shares","0.63%","91265.15"
"2011-03-04","Equity","600012.XSHG","Long","300 shares","300 shares","6.31","1893","-39","6.44","-","0","-3","0 shares","-2.02%","91265.15"
"2011-03-04","Equity","600035.XSHG","Long","300 shares","300 shares","5.63","1689","9","5.6","-","0","12","0 shares","0.54%","91265.15"
"2011-03-04","Equity","600323.XSHG","Long","100 shares","100 shares","16.83","1683","-65","17.48","-","0","6","0 shares","-3.72%","91265.15"
"2011-03-04","","Cash","","","","","81078.15","","","","","","","","0"
"2011-03-07","Equity","000726.XSHE","Long","200 shares","200 shares","10.7","2140","220","9.6","-","0","76","0 shares","11.46%","91417.15"
"2011-03-07","Equity","600866.XSHG","Long","200 shares","200 shares","14.21","2842","2","14.2","-","0","-16","0 shares","0.07%","91417.15"
"2011-03-07","Equity","600012.XSHG","Long","300 shares","300 shares","6.38","1914","-18","6.44","-","0","21","0 shares","-0.93%","91417.15"
"2011-03-07","Equity","600035.XSHG","Long","300 shares","300 shares","5.71","1713","33","5.6","-","0","24","0 shares","1.96%","91417.15"
"2011-03-07","Equity","600323.XSHG","Long","100 shares","100 shares","17.3","1730","-18","17.48","-","0","47","0 shares","-1.03%","91417.15"
"2011-03-07","","Cash","","","","","81078.15","","","","","","","","0"
"2011-03-08","Equity","600897.XSHG","Long","1100 shares","0 shares","15.99","17589","209","15.8","-","0","209","1100 shares","1.2%","92619.88"
"2011-03-08","Equity","000089.XSHE","Long","3000 shares","0 shares","6.06","18180","30","6.05","-","0","30","3000 shares","0.17%","92619.88"
"2011-03-08","Equity","000748.XSHE","Long","2000 shares","0 shares","9.57","19140","980","9.08","-","0","980","2000 shares","5.4%","92619.88"
"2011-03-08","Equity","000828.XSHE","Long","2700 shares","0 shares","6.74","18198","-54","6.76","-","0","-54","2700 shares","-0.3%","92619.88"
"2011-03-08","Equity","000088.XSHE","Long","2500 shares","0 shares","7.18","17950","100","7.14","-","0","100","2500 shares","0.56%","92619.88"
"2011-03-08","","Cash","","","","","1562.88","","","","","","","","0"
"2011-03-09","Equity","600897.XSHG","Long","400 shares","400 shares","16.4","6560","240","15.8","-","0","164","0 shares","3.8%","93023.27"
"2011-03-09","Equity","000089.XSHE","Long","900 shares","900 shares","6.07","5463","18","6.05","-","0","9","0 shares","0.33%","93023.27"
"2011-03-09","Equity","000748.XSHE","Long","600 shares","600 shares","9.76","5856","408","9.08","-","0","114","0 shares","7.49%","93023.27"
"2011-03-09","Equity","000828.XSHE","Long","900 shares","900 shares","6.85","6165","81","6.76","-","0","99","0 shares","1.33%","93023.27"
"2011-03-09","Equity","000088.XSHE","Long","800 shares","800 shares","7.37","5896","184","7.14","-","0","152","0 shares","3.22%","93023.27"
"2011-03-09","","Cash","","","","","63083.27","","","","","","","","0"
"2011-03-10","Equity","600897.XSHG","Long","400 shares","400 shares","16.57","6628","308","15.8","-","0","68","0 shares","4.87%","93125.27"
"2011-03-10","Equity","000089.XSHE","Long","900 shares","900 shares","6.07","5463","18","6.05","-","0","0","0 shares","0.33%","93125.27"
"2011-03-10","Equity","000748.XSHE","Long","600 shares","600 shares","9.82","5892","444","9.08","-","0","36","0 shares","8.15%","93125.27"
"2011-03-10","Equity","000828.XSHE","Long","900 shares","900 shares","6.75","6075","-9","6.76","-","0","-90","0 shares","-0.15%","93125.27"
"2011-03-10","Equity","000088.XSHE","Long","800 shares","800 shares","7.48","5984","272","7.14","-","0","88","0 shares","4.76%","93125.27"
"2011-03-10","","Cash","","","","","63083.27","","","","","","","","0"
"2011-03-11","Equity","600897.XSHG","Long","400 shares","400 shares","16.4","6560","240","15.8","-","0","-68","0 shares","3.8%","93465.27"
"2011-03-11","Equity","000089.XSHE","Long","900 shares","900 shares","5.95","5355","-90","6.05","-","0","-108","0 shares","-1.65%","93465.27"
"2011-03-11","Equity","000748.XSHE","Long","600 shares","600 shares","10.8","6480","1032","9.08","-","0","588","0 shares","18.94%","93465.27"
"2011-03-11","Equity","000828.XSHE","Long","900 shares","900 shares","6.67","6003","-81","6.76","-","0","-72","0 shares","-1.33%","93465.27"
"2011-03-11","Equity","000088.XSHE","Long","800 shares","800 shares","7.48","5984","272","7.14","-","0","0","0 shares","4.76%","93465.27"
"2011-03-11","","Cash","","","","","63083.27","","","","","","","","0"
"2011-03-14","Equity","600897.XSHG","Long","400 shares","400 shares","16.6","6640","320","15.8","-","0","80","0 shares","5.06%","93326.27"
"2011-03-14","Equity","000089.XSHE","Long","900 shares","900 shares","5.92","5328","-117","6.05","-","0","-27","0 shares","-2.15%","93326.27"
"2011-03-14","Equity","000748.XSHE","Long","600 shares","600 shares","10.64","6384","936","9.08","-","0","-96","0 shares","17.18%","93326.27"
"2011-03-14","Equity","000828.XSHE","Long","900 shares","900 shares","6.67","6003","-81","6.76","-","0","0","0 shares","-1.33%","93326.27"
"2011-03-14","Equity","000088.XSHE","Long","800 shares","800 shares","7.36","5888","176","7.14","-","0","-96","0 shares","3.08%","93326.27"
"2011-03-14","","Cash","","","","","63083.27","","","","","","","","0"
"2011-03-15","Equity","600897.XSHG","Long","400 shares","400 shares","16.7","6680","360","15.8","-","0","40","0 shares","5.7%","92966.27"
"2011-03-15","Equity","000089.XSHE","Long","900 shares","900 shares","5.81","5229","-216","6.05","-","0","-99","0 shares","-3.97%","92966.27"
"2011-03-15","Equity","000748.XSHE","Long","600 shares","600 shares","10.6","6360","912","9.08","-","0","-24","0 shares","16.74%","92966.27"
