trade_date,stock_code,target_weight
2018-11-26,sh600094,0.1
2018-11-26,sz002277,0.1
2018-11-26,sz002301,0.1
2018-11-26,sh603788,0.1
2018-11-26,sz000885,0.1
2018-11-26,sz002041,0.1
2018-11-26,sz002749,0.1
2018-11-26,sz002739,0.1
2018-12-03,sz002568,0.1
2018-12-03,sz300476,0.1
2018-12-03,sh600179,0.1
2018-12-03,sz002685,0.1
2018-12-03,sz002434,0.1
2018-12-03,sz002734,0.1
2018-12-03,sz002041,0.1
2018-12-03,sz002647,0.1
2018-12-03,sh603788,0.1
2018-12-03,sh600686,0.1
2018-12-10,sh600129,0.1
2018-12-10,sh603355,0.1
2018-12-10,sh600297,0.1
2018-12-10,sh600233,0.1
2018-12-10,sz000736,0.1
2018-12-10,sz002515,0.1
2018-12-10,sh600179,0.1
2018-12-10,sz300174,0.1
2018-12-10,sz002647,0.1
2018-12-10,sh603025,0.1
2018-12-17,sz002252,0.1
2018-12-17,sh600062,0.1
2018-12-17,sz002515,0.1
2018-12-17,sz300476,0.1
2018-12-17,sz002475,0.1
2018-12-17,sh603025,0.1
2018-12-17,sh600179,0.1
2018-12-17,sh603355,0.1
2018-12-17,sz002647,0.1
2018-12-17,sz002737,0.1
2018-12-24,sh600129,0.1
2018-12-24,sz002252,0.1
2018-12-24,sh603355,0.1
2018-12-24,sz000736,0.1
2018-12-24,sh600157,0.1
2018-12-24,sz002737,0.1
2018-12-24,sz002475,0.1
2018-12-24,sh600062,0.1
2018-12-24,sh600079,0.1
2018-12-24,sz300463,0.1
