,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10
2022-10-19,0.21499118643304693,0.33633388380520884,0.4349086328426862,0.4902653535330687,0.6288024070473157,0.83215644597455,0.7896069002596902,1.0405325686681248,1.5794867315805343,4.775448959489044
2022-10-20,0.21464165888014114,0.3382914614594237,0.43472518089073486,0.49047595753825995,0.6283513814997532,0.8315949091819472,0.7855262869177131,1.038285667549827,1.5732798220693236,4.755270890039102
2022-10-21,0.2172161141823815,0.34203410673695417,0.4401495256732738,0.49654658010817343,0.635032522628322,0.8407431556012186,0.7968981466365401,1.0501882639459577,1.5925648130536783,4.819329229511663
2022-10-22,0.21668534945194315,0.3428632200586896,0.44130657963633557,0.49653258757464996,0.6350368985936492,0.842458478198112,0.797591381576221,1.0533354032257225,1.5970107028705447,4.8279168876031475
2022-10-23,0.2223933572179151,0.34829909824368926,0.44872156721714435,0.5038568056548346,0.6465374834711185,0.8584224132212777,0.8132859855488618,1.073014661712131,1.6314334827477845,4.8805128818392545
2022-10-24,0.21875214316329863,0.3424665619220378,0.43963333539766797,0.4948108652903324,0.6356584083572644,0.8444517758021098,0.7998037637193594,1.0549448979760605,1.6005828130463082,4.836107383390719
2022-10-25,0.22626787089016234,0.3505879947415883,0.4509533269284642,0.5086148469302292,0.6540655354765103,0.868893667484712,0.8213335082428512,1.0852486356986433,1.6455357179465127,4.908890752475384
2022-10-26,0.22993377389081046,0.3560088509925831,0.4598913990253723,0.5190981518712073,0.6657079263962946,0.8838614780742303,0.8353705529717699,1.1041787649083525,1.6703450824976707,5.0208152015024226
2022-10-27,0.22840610627223637,0.353096212932432,0.45512984595205747,0.512599738142124,0.658149402702957,0.8730745216791151,0.826970551509565,1.0907938484759006,1.6473099405115315,5.098026944210569
2022-10-28,0.23198130109054915,0.362704190761986,0.4687358977996263,0.5261732155786456,0.6767423584858128,0.899127268639094,0.8501383079329713,1.1173167357842124,1.691823590432309,5.190895273022739
2022-10-29,0.23686394239972006,0.3687267497572079,0.4780454660971881,0.5397287542267782,0.6914641676802286,0.9190871217453779,0.8659484145891008,1.134858552277884,1.7264917221735918,5.276621916200256
2022-10-30,0.2329178178622163,0.36385351393232884,0.4726598105974609,0.5312344321305371,0.6806197319729533,0.9031249836273217,0.8533824532681281,1.1175472209544433,1.7009787084316472,5.198290160771459
2022-10-31,0.23134110841219188,0.360833480229651,0.4693429195335754,0.5301913393331465,0.6793123979537043,0.9014891469789723,0.8523977348882286,1.1137829812492066,1.694210309898433,5.194354158480232
2022-11-01,0.2285506664061156,0.3565037430646684,0.46143948039625643,0.5220656235371036,0.6686467250955157,0.88372889355007,0.8389771380604862,1.1098308002479524,1.6823313898177052,5.13169486900796
2022-11-02,0.2269967612971929,0.35287122863947706,0.4510561781715499,0.5078019220054706,0.6505682856668638,0.8616953215333812,0.8160143499517906,1.0795490446492324,1.6405091920837895,5.0505114563871425
2022-11-03,0.235428447063368,0.37040912569611845,0.4752956817830697,0.5381191766640564,0.6898205990332974,0.912581076774792,0.8610751048274641,1.1339890396857841,1.7242979128905913,5.355577553289607
2022-11-04,0.2470628949242318,0.389924133467846,0.5004631234235233,0.569151494211784,0.7301905340656726,0.9755022699183008,0.9153194746540686,1.2098060130308166,1.8378836829777498,5.626832156239418
2022-11-05,0.24388463496850035,0.3844781278212283,0.49579253077867164,0.565600809673248,0.7264224159162009,0.9671677028510421,0.9102517709571382,1.2083039124463013,1.8426915865749742,5.601544434602903
2022-11-06,0.23463753083574496,0.3660114985533541,0.475209064339332,0.5375176854478076,0.6897765574965465,0.9120793542311861,0.8619037642278128,1.1436401039235544,1.7543270369855837,5.324682364670534
2022-11-07,0.23461334199144387,0.37422121249357765,0.4835966871028095,0.543779632940426,0.7000419277656834,0.9235472174000366,0.8718833262065403,1.1499117833572714,1.7551140597686368,5.375884153672305
2022-11-08,0.2109323715058016,0.32285156712547625,0.4173786425660782,0.46316573592787236,0.5995337170014172,0.7764682365026551,0.7369399669642311,0.9758534695865911,1.5301622907779864,4.7496705516406434
2022-11-09,0.1799796215086692,0.2649161563031518,0.3486256961486077,0.37908943722806177,0.4919099207594427,0.6233344545028513,0.5939986892099138,0.7918171553837149,1.2900573486755307,4.082390288510151
2022-11-10,0.2030783414205159,0.3050253220913461,0.3987615545979508,0.4387578893797416,0.5669962017491468,0.723784090993661,0.6918517800745998,0.9222772842373558,1.4778057106584326,4.635280017308659
2022-11-11,0.19754841797309564,0.29311790042673064,0.384331941758205,0.4226922261403923,0.5475177300896822,0.6983632770115671,0.668354612091541,0.8926912143223463,1.4241564213024211,4.52997546378689
2022-11-12,0.1904758126548067,0.27660179801644597,0.3643047607122551,0.40043672585500134,0.5196280225533458,0.6602178923534467,0.6304660055479135,0.8449727121882209,1.3549186347977262,4.313080088809453
2022-11-13,0.18975914610954384,0.2711651101590362,0.36297595993425213,0.39799723119150443,0.5176450006913018,0.6564428571065821,0.6232758565729359,0.8400172025805615,1.3491060837636544,4.278684150646695
2022-11-14,0.19167009495410697,0.2754436632012444,0.369014864801881,0.4057344720827086,0.5287336379539749,0.6749520345817063,0.6381113806841863,0.8620952248933607,1.382083823933379,4.416048591199626
2022-11-15,0.1975778240385113,0.28217501012630425,0.37634895146265124,0.41418611444208325,0.5383085093187714,0.6865862912038154,0.6535796682200333,0.8803322321208858,1.4032347781735761,4.4676282583803575
2022-11-16,0.19414875255096276,0.27617183299220144,0.3693771300783221,0.40523655414962567,0.5271546998384691,0.6719474036658144,0.6413977863094369,0.8672168697676532,1.3788549801368697,4.423700974106038
