date,symbol,side,shares,price,notional,fees,slippage_rate
2025-09-19,1117,buy,25000,1.241935283362065,31048.382084051624,80.94,0.0015607123887618
2025-09-19,1890,buy,470000,1.5979488162093172,751035.9436183791,1463.2087548947034,0.0049992554775579
2025-09-22,451,buy,1551500,0.8843997142604785,1372146.1566751325,2659.9869253401066,0.0049996752959981
2025-09-22,732,buy,154500,1.1557447963800904,178562.57104072397,359.53005683257913,0.0049954751131221
2025-09-22,1114,sell,1344000,3.785144134231532,5087233.716407179,9818.866973125743,0.0039094383601231
2025-09-22,1117,sell,556000,1.2537366074976724,697077.5537687058,1359.1920430149646,0.0049709464304187
2025-09-22,2880,buy,1723000,0.9948240352348994,1714081.8127097315,3318.9554501677853,0.0048727628635346
2025-09-23,451,buy,443500,0.8942950286510543,396619.8452067426,779.665876165394,0.004825874888825
2025-09-23,520,buy,736500,0.9446982141403176,695770.2347143438,1355.976187771475,0.0049981001492739
2025-09-23,732,buy,132000,1.1657999999999995,153885.59999999998,311.63848,0.005
2025-09-23,1117,sell,1882500,1.2338005417119244,2322629.5197726977,4491.073615818157,0.0049995631355448
2025-09-23,1905,sell,230000,0.8557640425531915,196825.72978723404,394.46058382978725,0.0049255319148936
2025-09-23,2880,buy,1923000,0.964767083842896,1855247.102229889,3590.807681783912,0.0049657123363499
2025-09-24,451,buy,355000,0.8240996612991311,292555.37976119155,579.2043038089532,0.0049995869501599
2025-09-24,520,buy,238000,1.0250739416058394,243967.59810218975,485.1640784817518,0.0049744525547445
2025-09-24,1117,sell,1445000,1.223851338751371,1768465.184495731,3423.3721475965854,0.0049989115842511
2025-09-24,1905,sell,120000,0.8358194701986754,100298.33642384104,208.97866913907285,0.0049768211920529
2025-09-24,2369,buy,97000,1.2964466279069768,125755.32290697675,257.5842583255814,0.0049973859744005
2025-09-24,2880,buy,863000,0.9346439764052742,806597.7516377516,1569.7182013102015,0.0049935230164237
2025-09-25,451,buy,846000,0.8440647408740541,714078.7707794498,1391.9530166235595,0.0048389772310169
2025-09-25,520,buy,380500,1.0150331259399723,386220.10442015954,760.0260835361277,0.0049832930098737
2025-09-25,732,buy,119500,1.1456866889074229,136909.55932443702,278.9276474595496,0.0049883236030025
2025-09-25,1117,sell,192500,1.2470715710202664,240061.2774214013,478.52902193712106,0.0023427431837868
2025-09-25,1890,sell,86500,1.4128999999999998,122215.85,251.29268,0.005
2025-09-25,1905,sell,202500,0.8358583446272991,169261.31478702807,341.89905182962246,0.0049305421103581
2025-09-25,2880,buy,735000,0.944220005229214,694001.7038434722,1353.341363074778,0.0044893672651211
2025-09-26,451,buy,825500,0.8038954465506791,663615.6911275856,1294.1725529020684,0.0048693081883489
2025-09-26,520,buy,203000,1.0250344003868472,208081.98327853,416.895586622824,0.0049356866537717
2025-09-26,732,buy,163500,1.1356403477730324,185677.1968608908,373.1217574887126,0.0049914582062233
2025-09-26,1890,sell,68000,1.4228719838945827,96755.29490483162,201.6942359238653,0.0049846266471449
2025-09-26,2880,buy,93000,0.9116848619930024,84786.69216534923,178.59935373227938,0.0018514966956071
2025-09-29,451,buy,500000,0.7838238581556561,391911.92907782807,770.2995432622625,0.0049023822508411
2025-09-29,520,buy,256500,1.0049945504087194,257781.1021798365,511.9648817438692,0.0049945504087193
2025-09-29,1905,sell,167000,0.8258672916666666,137919.83770833333,280.8458701666667,0.0049791666666666
2025-09-29,2880,sell,23500,0.9085193384199344,21350.204452868456,69.72,0.0016271006374348
2025-09-30,451,buy,733000,0.7738487284719628,567231.1179699488,1108.8248943759588,0.0049983486648866
2025-09-30,520,buy,275000,1.0250985680309737,281902.10620851774,558.3216849668141,0.0049985961087977
2025-09-30,2880,buy,3500,0.9113961017800346,3189.886356230121,49.400000000000006,0.0015341777802577
2025-10-02,451,buy,433500,0.8825370103626996,382579.7939922303,752.6538351937843,0.0028829663212494
2025-10-02,520,buy,168000,1.08523537147737,182319.54240819812,367.0056339265586,0.0048475661827497
2025-10-02,732,buy,180000,1.145691152993348,206224.40753880265,413.16952603104215,0.0049922394678492
2025-10-02,1890,sell,67500,1.4328074556213015,96714.50325443786,201.65160260355032,0.0049948224852071
2025-10-02,2369,buy,154000,1.2763359088467034,196555.72996239236,394.21458396991386,0.0049889046037034
2025-10-03,451,sell,43500,0.8885446798780163,38651.69357469371,89.82135485975499,0.0016351911482962
2025-10-03,732,buy,100500,1.1456865647506358,115141.4997574389,237.74319980595112,0.0049882146935403
2025-10-03,2880,buy,27500,0.9422470339531872,25911.793433712646,74.29,0.0023904616523267
2025-10-06,451,sell,220000,0.9273206183304096,204010.5360326901,409.1284288261521,0.0028810555586993
2025-10-06,520,buy,213000,1.0249750560652395,218319.686941896,436.3857495535168,0.0048775059463132
2025-10-08,451,buy,38500,0.9215420033689172,35479.367129703314,85.49999999999999,0.0016760906183884
2025-10-08,732,buy,139000,1.1758441163793103,163442.33217672413,330.50386574137934,0.0049949712643678
2025-10-08,1890,sell,177500,1.4726116469926926,261388.56734120296,519.3108538729623,0.0049921304103428
2025-10-09,451,sell,175000,0.9580878310663068,167665.3704366037,338.422296349283,0.0019918426392637
2025-10-09,520,buy,207000,0.98489503617945,203873.27248914613,407.9886179913169,0.0049949348769898
2025-10-09,732,buy,217000,1.175848113772455,255159.04068862277,507.53723255089824,0.0049983878397052
2025-10-09,1890,sell,112000,1.52235,170503.2,344.05256,0.005
2025-10-09,1905,sell,190500,0.8258831655422937,157330.74303580695,318.8545944286456,0.0049600415153087
2025-10-09,2369,buy,158500,1.3165378106466987,208671.24298750176,417.4269943900014,0.0049906951501518
2025-10-09,2880,buy,173500,0.9230474227727204,160148.727851067,324.45898228085366,0.0033124160573048
2025-10-10,451,buy,336000,0.8642959893303072,290403.4524149832,575.2127619319866,0.0049953364305897
2025-10-10,520,buy,146500,0.9949405650102108,145758.7927739959,296.1270342191968,0.0049904697072838
2025-10-10,1890,sell,85000,1.54225,131091.25,268.533,0.005
2025-10-10,2369,buy,138500,1.2964389433880723,179556.79365924804,361.4454349273985,0.004991428983002
2025-10-10,2880,sell,121500,0.9178771347194532,111522.07186841356,230.37765749473087,0.0023074622614639
2025-10-13,451,buy,169500,0.8530323440698557,144588.98231984055,294.0311858558725,0.0035674636115949
2025-10-13,520,buy,215500,0.9948207493857496,214383.87149262903,428.7270971941033,0.0048694438239892
2025-10-13,732,buy,299500,1.1456973373373374,343136.35253253253,677.079082026026,0.0049976643309976
2025-10-13,1890,sell,232000,1.5124022921154676,350877.33177078847,691.2618654166308,0.0049984920292977
2025-10-13,1905,sell,262500,0.8159388275084555,214183.9422209696,428.5471537767757,0.0049526493799323
2025-10-13,2369,buy,286000,1.3064934429856911,373657.1246939077,735.3756997551262,0.0049949561428393
2025-10-13,2880,buy,15000,0.9114419199806794,13671.62879971019,60.73,0.001584527451296
2025-10-14,451,buy,198500,0.8223678759422712,163240.02337454085,330.3220186996328,0.0028876535881356
2025-10-14,520,buy,129000,1.0049717416378317,129641.35467128028,265.16308373702424,0.0049717416378316
2025-10-14,732,buy,159500,1.1557499999999998,184342.125,370.8937,0.005
2025-10-14,1890,sell,93000,1.4527218843683083,135103.13524625267,276.2325081970021,0.0049850107066381
2025-10-14,1905,sell,131000,0.8159379100106927,106887.86621140076,221.09029296912055,0.0049537682796429
2025-10-14,2369,buy,315000,1.3165486903741788,414712.8374678663,814.4402699742931,0.0049990002856326
2025-10-14,2880,sell,128500,0.9279394246773706,119240.21607104212,245.5421728568337,0.002215672389924
2025-10-15,451,sell,184500,0.8059543480042038,148698.5772067756,301.83886176542046,0.0049946320935755
2025-10-15,520,sell,138000,0.9950038002171552,137310.52442996742,280.29841954397386,0.0049961997828447
2025-10-15,658,buy,64500,1.7587405185758516,113438.76344814245,234.15101075851396,0.0049945820433436
2025-10-15,732,buy,136000,1.1155442951541852,151714.02414096918,307.6412193127754,0.0049948604992657
2025-10-15,1725,buy,615000,1.0652982513936518,655158.4246070958,1278.3367396856763,0.0049983503713695
2025-10-15,1890,sell,81000,1.4128999999999998,114444.89999999998,236.09592,0.005
2025-10-15,1905,sell,129000,0.7960021688613478,102684.27978311386,213.17742382649112,0.0049972889233152
2025-10-15,2009,buy,1469500,0.8642990785400865,1270087.4959146571,2463.369996731726,0.0049989285349841
2025-10-15,2880,sell,279500,0.925386275428976,258645.4639823988,513.7563711859191,0.0049609941623916
2025-10-15,9886,buy,327500,1.1255994016180737,368633.8040299192,725.7170432239353,0.0049994657304228
2025-10-16,451,sell,432500,0.8459281688163879,365863.9330130878,720.1611464104702,0.0047903896277789
2025-10-16,1725,buy,325000,1.1657975030750307,378884.18849938497,745.2273507995079,0.0049978474784747
2025-10-16,2009,buy,890500,0.8943440660085697,796413.3907806313,1550.2707126245052,0.0048809730433367
2025-10-16,2880,sell,563500,0.915400457077966,515828.1575634338,1009.162526050747,0.004999503176124
2025-10-16,9886,buy,464000,1.124694377657331,521858.1912330016,1020.7565529864012,0.0041914086226169
