"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-04-21","Equity","300124.XSHE","Long","400 shares","400 shares","135.49","54196","2308","129.72","-","0","560","0 shares","4.45%","112720.23"
"2011-04-21","Equity","000837.XSHE","Long","100 shares","100 shares","14.02","1402","0","14.02","-","0","14","0 shares","0%","112720.23"
"2011-04-21","Equity","002056.XSHE","Long","1600 shares","1600 shares","33.88","54208","1472","32.96","-","0","1008","0 shares","2.79%","112720.23"
"2011-04-21","","Cash","","","","","2914.23","","","","","","","","0"
"2011-04-22","Equity","300124.XSHE","Long","400 shares","400 shares","134.48","53792","1904","129.72","-","0","-404","0 shares","3.67%","111582.23"
"2011-04-22","Equity","000837.XSHE","Long","100 shares","100 shares","14.04","1404","2","14.02","-","0","2","0 shares","0.14%","111582.23"
"2011-04-22","Equity","002056.XSHE","Long","1600 shares","1600 shares","33.42","53472","736","32.96","-","0","-736","0 shares","1.4%","111582.23"
"2011-04-22","","Cash","","","","","2914.23","","","","","","","","0"
"2011-04-25","Equity","300124.XSHE","Long","400 shares","400 shares","138.45","55380","3492","129.72","-","0","1588","0 shares","6.73%","110996.23"
"2011-04-25","Equity","000837.XSHE","Long","100 shares","100 shares","13.74","1374","-28","14.02","-","0","-30","0 shares","-2%","110996.23"
"2011-04-25","Equity","002056.XSHE","Long","1600 shares","1600 shares","32.08","51328","-1408","32.96","-","0","-2144","0 shares","-2.67%","110996.23"
"2011-04-25","","Cash","","","","","2914.23","","","","","","","","0"
"2011-04-26","Equity","300124.XSHE","Long","400 shares","400 shares","135","54000","2112","129.72","-","0","-1380","0 shares","4.07%","109107.68"
"2011-04-26","","Cash","","","","","55107.68","","","","","","","","0"
"2011-04-27","Equity","300124.XSHE","Long","400 shares","400 shares","142.87","57148","5260","129.72","-","0","3148","0 shares","10.14%","112377.74"
