"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2011-03-18","09:30:00","Equity","000977.XSHE","Buy","MarketOrder","2000 shares","24.2","48400","2000 shares","-","0","14.52","Filled","2011-03-18 09:30:00"
"2011-03-18","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","3100 shares","15.82","49042","3100 shares","-","0","14.71","Filled","2011-03-18 09:30:00"
"2011-03-18","14:50:00","Equity","002049.XSHE","Sell","MarketOrder","-100 shares","27.8","-2780","-100 shares","-","420","7.78","Filled","2011-03-18 14:50:00"
"2011-03-24","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-3100 shares","16.28","-50468","-3100 shares","-","1426","65.61","Filled","2011-03-24 11:25:00"
"2011-03-25","14:50:00","Equity","000977.XSHE","Sell","MarketOrder","-2000 shares","24.52","-49040","-2000 shares","-","640","63.75","Filled","2011-03-25 14:50:00"
"2011-03-30","14:50:00","Equity","000837.XSHE","Sell","MarketOrder","-200 shares","14.3","-2860","-200 shares","-","-96","7.86","Filled","2011-03-30 14:50:00"
"2011-03-31","09:30:00","Equity","002475.XSHE","Buy","MarketOrder","1200 shares","43.16","51792","1200 shares","-","0","15.54","Filled","2011-03-31 09:30:00"
"2011-03-31","09:30:00","Equity","300124.XSHE","Buy","MarketOrder","400 shares","129.72","51888","400 shares","-","0","15.57","Filled","2011-03-31 09:30:00"
"2011-04-01","09:30:00","Equity","000837.XSHE","Buy","MarketOrder","100 shares","14.02","1402","100 shares","-","0","5","Filled","2011-04-01 09:30:00"
"2011-04-11","11:25:00","Equity","002475.XSHE","Sell","MarketOrder","-1200 shares","44.5","-53400","-1200 shares","-","1608","69.42","Filled","2011-04-11 11:25:00"
"2011-04-20","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","1600 shares","32.96","52736","1600 shares","-","0","15.82","Filled","2011-04-20 09:30:00"
"2011-04-26","11:25:00","Equity","000837.XSHE","Sell","MarketOrder","-100 shares","13.06","-1306","-100 shares","-","-96","6.31","Filled","2011-04-26 11:25:00"
"2011-04-26","14:50:00","Equity","002056.XSHE","Sell","MarketOrder","-1600 shares","31.85","-50960","-1600 shares","-","-1776","66.25","Filled","2011-04-26 14:50:00"
"2011-04-27","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","2300 shares","23.1","53130","2300 shares","-","0","15.94","Filled","2011-04-27 09:30:00"
"2011-04-28","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-2300 shares","22.16","-50968","-2300 shares","-","-2162","66.26","Filled","2011-04-28 11:25:00"
"2011-04-29","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","1200 shares","20.52","24624","1200 shares","-","0","7.39","Filled","2011-04-29 09:30:00"
"2011-04-29","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","700 shares","36.9","25830","700 shares","-","0","7.75","Filled","2011-04-29 09:30:00"
"2011-05-03","11:25:00","Equity","300124.XSHE","Sell","MarketOrder","-800 shares","69.3","-55440","-800 shares","-","4032","72.07","Filled","2011-05-03 11:25:00"
"2011-05-04","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","1900 shares","29.83","56677","1900 shares","-","0","17","Filled","2011-05-04 09:30:00"
"2011-05-17","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-700 shares","37.78","-26446","-700 shares","-","616","34.38","Filled","2011-05-17 11:25:00"
"2011-05-23","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","300 shares","76.41","22923","300 shares","-","0","6.88","Filled","2011-05-23 09:30:00"
"2011-05-23","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-1900 shares","28.68","-54492","-1900 shares","-","-2185","70.84","Filled","2011-05-23 11:25:00"
"2011-05-24","09:30:00","Equity","600160.XSHG","Buy","MarketOrder","2200 shares","26.68","58696","2200 shares","-","0","17.61","Filled","2011-05-24 09:30:00"
"2011-05-27","11:25:00","Equity","600160.XSHG","Sell","MarketOrder","-2200 shares","27.24","-59928","-2200 shares","-","1232","77.91","Filled","2011-05-27 11:25:00"
"2011-05-30","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","2300 shares","26","59800","2300 shares","-","0","17.94","Filled","2011-05-30 09:30:00"
"2011-06-03","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-2300 shares","27.02","-62146","-2300 shares","-","2346","80.79","Filled","2011-06-03 11:25:00"
"2011-06-07","09:30:00","Equity","000977.XSHE","Buy","MarketOrder","2900 shares","21.3","61770","2900 shares","-","0","18.53","Filled","2011-06-07 09:30:00"
"2011-06-07","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-1200 shares","21","-25200","-1200 shares","-","708","32.76","Filled","2011-06-07 11:25:00"
"2011-06-08","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-600 shares","41.04","-24624","-600 shares","-","1851","32.01","Filled","2011-06-08 11:25:00"
"2011-06-09","09:30:00","Equity","000815.XSHE","Buy","MarketOrder","7500 shares","6.72","50400","7500 shares","-","0","15.12","Filled","2011-06-09 09:30:00"
"2011-06-09","11:25:00","Equity","000977.XSHE","Sell","MarketOrder","-2900 shares","20.56","-59624","-2900 shares","-","-2146","77.51","Filled","2011-06-09 11:25:00"
"2011-06-13","09:30:00","Equity","000977.XSHE","Buy","MarketOrder","3100 shares","19.2","59520","3100 shares","-","0","17.86","Filled","2011-06-13 09:30:00"
"2011-06-13","11:25:00","Equity","000815.XSHE","Sell","MarketOrder","-7500 shares","6.5","-48750","-7500 shares","-","-1650","63.38","Filled","2011-06-13 11:25:00"
"2011-06-20","11:25:00","Equity","000977.XSHE","Sell","MarketOrder","-3100 shares","17.88","-55428","-3100 shares","-","-4092","72.06","Filled","2011-06-20 11:25:00"
"2011-06-21","09:30:00","Equity","000815.XSHE","Buy","MarketOrder","5700 shares","6.04","34428","5700 shares","-","0","10.33","Filled","2011-06-21 09:30:00"
"2011-06-21","09:30:00","Equity","600584.XSHG","Buy","MarketOrder","4400 shares","7.76","34144","4400 shares","-","0","10.24","Filled","2011-06-21 09:30:00"
"2011-06-21","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","1900 shares","17.64","33516","1900 shares","-","0","10.05","Filled","2011-06-21 09:30:00"
"2011-06-23","09:30:00","Equity","600893.XSHG","Buy","MarketOrder","100 shares","13.89","1389","100 shares","-","0","5","Filled","2011-06-23 09:30:00"
"2011-06-24","11:25:00","Equity","000815.XSHE","Sell","MarketOrder","-5700 shares","6.3","-35910","-5700 shares","-","1482","46.68","Filled","2011-06-24 11:25:00"
"2011-06-27","11:25:00","Equity","600893.XSHG","Sell","MarketOrder","-100 shares","17.18","-1718","-100 shares","-","329","6.72","Filled","2011-06-27 11:25:00"
"2011-07-01","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-1900 shares","19.7","-37430","-1900 shares","-","3914","48.66","Filled","2011-07-01 11:25:00"
"2011-07-18","11:25:00","Equity","600584.XSHG","Sell","MarketOrder","-4400 shares","8.74","-38456","-4400 shares","-","4312","49.99","Filled","2011-07-18 11:25:00"
"2011-07-21","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","5400 shares","21","113400","5400 shares","-","0","34.02","Filled","2011-07-21 09:30:00"
"2011-07-25","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-5400 shares","20.2","-109080","-5400 shares","-","-4320","141.8","Filled","2011-07-25 11:25:00"
"2011-07-28","09:30:00","Equity","000837.XSHE","Buy","MarketOrder","8700 shares","12.5","108750","8700 shares","-","0","32.62","Filled","2011-07-28 09:30:00"
"2011-08-03","14:50:00","Equity","000837.XSHE","Sell","MarketOrder","-8700 shares","12.06","-104922","-8700 shares","-","-3828","136.4","Filled","2011-08-03 14:50:00"
"2011-08-09","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","2300 shares","15.06","34638","2300 shares","-","0","10.39","Filled","2011-08-09 09:30:00"
"2011-08-09","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","3500 shares","10.04","35140","3500 shares","-","0","10.54","Filled","2011-08-09 09:30:00"
"2011-08-09","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","1600 shares","21.7","34720","1600 shares","-","0","10.42","Filled","2011-08-09 09:30:00"
"2011-08-11","09:30:00","Equity","000815.XSHE","Buy","MarketOrder","100 shares","5.38","538","100 shares","-","0","5","Filled","2011-08-11 09:30:00"
"2011-08-12","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","100 shares","8.43","843","100 shares","-","0","5","Filled","2011-08-12 09:30:00"
"2011-08-12","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-3500 shares","11.2","-39200","-3500 shares","-","4060","50.96","Filled","2011-08-12 11:25:00"
"2011-08-12","14:50:00","Equity","000815.XSHE","Sell","MarketOrder","-100 shares","6.28","-628","-100 shares","-","90","5.63","Filled","2011-08-12 14:50:00"
"2011-08-15","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-2300 shares","16.4","-37720","-2300 shares","-","3082","49.04","Filled","2011-08-15 11:25:00"
"2011-08-15","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-1600 shares","24.22","-38752","-1600 shares","-","4032","50.38","Filled","2011-08-15 11:25:00"
