,carry_return,funding_return,post_trade_return,fee_return,gross_return,net_return,nav,starting_equity,gross_exposure,net_exposure,long_exposure,short_exposure,long_count,short_count,turnover
2025-05-20,0.0017671836282246566,2.5566349206349203e-05,0.0002329087744776872,-3.809523809523809e-05,0.002025658751908693,0.001987563513813455,6.028093141658204,1624.3566362640563,0.8730158730158725,0.0,0.4365079365079363,0.4365079365079365,31,27,0.09523809523809523
2025-05-21,-0.006854204535752484,1.6735714285714345e-06,-0.0007427198715264077,-3.809523809523809e-05,-0.00759525083585032,-0.007633346073945558,5.982078620541949,1627.585148247715,0.8730158730158722,0.0,0.4365079365079363,0.4365079365079365,32,29,0.09523809523809523
2025-05-22,0.007211511433656339,6.239047619047615e-06,0.00044656307290910744,-3.809523809523809e-05,0.007664313554184493,0.007626218316089255,6.027699258086212,1615.1612275463262,0.8730158730158724,0.0,0.4365079365079363,0.4365079365079364,32,28,0.09523809523809523
2025-05-23,0.008071383200774291,-2.269126984126981e-06,0.00033866682818634595,-3.809523809523809e-05,0.00840778090197651,0.008369685663881271,6.078149206152804,1627.4787996832772,0.8730158730158724,0.0,0.43650793650793634,0.4365079365079364,29,30,0.09523809523809523
2025-05-24,0.006193018401242579,1.5378968253968252e-05,-0.000282462305700393,-3.809523809523809e-05,0.005925935063796154,0.005887839825700916,6.113936375115343,1641.100285661257,0.8888888888888882,0.0,0.44444444444444425,0.4444444444444443,31,31,0.09523809523809523
2025-05-25,-0.01125167074995406,6.006904761904756e-06,0.0018763611543956712,-3.809523809523809e-05,-0.009369302690796484,-0.009407397928891722,6.056420142722708,1650.7628212811426,0.8888888888888882,0.0,0.44444444444444425,0.4444444444444444,29,32,0.09523809523809523
2025-05-26,0.006028992630583128,1.0873015873015959e-07,0.0010296763523849114,-3.809523809523809e-05,0.007058777713126769,0.007020682475031531,6.098940345480149,1635.233438535131,0.92063492063492,0.0,0.46031746031746024,0.46031746031746024,29,34,0.09523809523809523
2025-05-27,-0.004503080307398326,5.692777777777773e-06,0.0005489874748249581,-3.809523809523809e-05,-0.00394840005479559,-0.003986495292890828,6.074626948501271,1646.7138932796404,0.92063492063492,0.0,0.4603174603174601,0.46031746031746035,30,32,0.09523809523809523
2025-05-28,0.010399545879836262,-7.445555555555555e-06,0.001968736578512796,-3.809523809523809e-05,0.012360836902793503,0.012322741664698265,6.149483007097066,1640.149276095343,0.9206349206349205,0.0,0.46031746031746,0.46031746031746035,30,32,0.09523809523809523
2025-05-29,0.00575894498862042,-3.550452380952378e-05,0.00346994602359606,-3.809523809523809e-05,0.009193386488406955,0.009155291250311717,6.205783315065882,1660.3604119162078,0.9206349206349201,0.0,0.46031746031746,0.46031746031746024,30,32,0.09523809523809523
2025-05-30,-0.003990942817875663,-1.0419365079365078e-05,0.0021865801436614595,-3.809523809523809e-05,-0.0018147820392935689,-0.001852877277388807,6.194284760172998,1675.5614950677882,0.9206349206349201,0.0,0.4603174603174601,0.46031746031746024,29,30,0.09523809523809523
2025-05-31,0.015480500312021788,6.108642857142858e-05,-0.005501139427771026,-3.809523809523809e-05,0.010040447312822191,0.010002352074726953,6.2562421771953645,1672.4568852467094,0.9206349206349201,0.0,0.4603174603174601,0.4603174603174603,28,28,0.09523809523809523
2025-06-01,-0.0020713031718453583,3.943801587301587e-05,-0.00279732127839886,-3.809523809523809e-05,-0.004829186434371203,-0.004867281672466441,6.22579128430779,1689.1853878427485,0.92063492063492,0.0,0.4603174603174601,0.46031746031746024,28,28,0.09523809523809523
2025-06-02,-0.0036198920357667637,3.0110952380952376e-05,0.0007832084207944524,-3.809523809523809e-05,-0.002806572662591359,-0.0028446679006865973,6.208080975684945,1680.9636467631033,0.9365079365079361,0.0,0.46825396825396814,0.46825396825396814,29,28,0.09523809523809523
2025-06-03,0.014008231755050718,3.901841269841272e-05,0.0015484053245772456,-3.809523809523809e-05,0.015595655492326376,0.015557560254231138,6.304663569527309,1676.1818634349352,0.9365079365079361,0.0,0.46825396825396814,0.46825396825396814,29,30,0.09523809523809523
2025-06-04,0.002320911907505267,3.0681666666666675e-05,-0.0019344458203280682,-3.809523809523809e-05,0.00041714775384386524,0.00037905251574862713,6.307053368114287,1702.2591637723735,0.9365079365079358,0.0,0.46825396825396803,0.46825396825396826,27,29,0.09523809523809523
2025-06-05,0.0035725399644858285,9.833333333333331e-06,0.0011506794848931035,-3.809523809523809e-05,0.004733052782712265,0.004694957544617027,6.336664715909218,1702.9044093908576,0.9365079365079358,0.0,0.46825396825396814,0.46825396825396814,27,29,0.09523809523809523
2025-06-06,0.0018193104818875119,4.040960317460316e-05,-0.0026386740387765186,-3.809523809523809e-05,-0.0007789539537144037,-0.0008170491918096418,6.331487349124315,1710.8994732954889,0.9523809523809519,0.0,0.47619047619047605,0.47619047619047616,27,30,0.09523809523809523
2025-06-07,0.004067241319237564,0.00011263269841269842,-0.002294153510669172,-3.809523809523809e-05,0.0018857205069810904,0.0018476252688858523,6.343185565140189,1709.501584263565,0.9523809523809518,0.0,0.47619047619047605,0.4761904761904762,26,29,0.09523809523809523
2025-06-08,0.0015315330279784202,6.541246031746033e-05,-0.0007516566776340896,-3.809523809523809e-05,0.0008452888106617909,0.0008071935725665528,6.348305743757968,1712.660102587851,0.936507936507936,0.0,0.46825396825396814,0.4682539682539682,26,29,0.09523809523809523
2025-06-09,-0.006510654652095835,7.362777777777775e-05,-0.00013769566984129201,-3.809523809523809e-05,-0.006574722544159349,-0.0066128177822545875,6.306325554648456,1714.0425508146513,0.9206349206349201,0.0,0.46031746031746024,0.4603174603174603,25,28,0.09523809523809523
2025-06-10,0.0022461688645721324,2.055103174603174e-05,-0.0002725081356822921,-3.809523809523809e-05,0.001994211760635872,0.001956116522540634,6.3186614622624235,1702.7078997550832,0.9365079365079362,0.0,0.46825396825396814,0.4682539682539682,26,28,0.09523809523809523
2025-06-11,0.007617487038098743,7.946801587301584e-05,0.0008193055174288205,-3.809523809523809e-05,0.008516260571400579,0.008478165333305341,6.372232118824669,1706.0385948108544,0.952380952380952,0.0,0.47619047619047605,0.4761904761904762,27,29,0.09523809523809523
2025-06-12,0.0006716938569139259,8.763166666666663e-05,-0.0013119900395484343,-3.809523809523809e-05,-0.0005526645159678417,-0.0005907597540630798,6.368467660545319,1720.5026720826606,0.952380952380952,0.0,0.47619047619047594,0.4761904761904762,28,29,0.09523809523809523
2025-06-13,0.009016965142034853,0.00016114412698412704,0.0076820091604577236,-3.809523809523809e-05,0.016860118429476705,0.016822023191381468,6.475598171224575,1719.486268347236,0.952380952380952,0.0,0.47619047619047616,0.4761904761904762,29,28,0.09523809523809523
2025-06-14,-0.0034783003411695884,5.251515873015875e-05,0.000544916061458528,-2.5396825396825394e-05,-0.002880869120980902,-0.0029062659463777274,6.456778360777118,1748.4115062306353,0.952380952380952,0.0,0.47619047619047605,0.4761904761904761,29,28,0.06349206349206349
2025-06-15,0.004239816985243111,3.828873015873016e-05,0.0005757388866051572,-3.809523809523809e-05,0.0048538446020069985,0.00481574936391176,6.48787258706095,1743.330157409822,0.952380952380952,0.0,0.47619047619047605,0.4761904761904761,29,28,0.09523809523809523
2025-06-16,0.0028263129362034786,1.4285317460317463e-05,0.0011621339630423539,-3.809523809523809e-05,0.00400273221670615,0.003964636978610912,6.513594646632128,1751.7255985064567,0.9682539682539678,0.0,0.4841269841269841,0.48412698412698413,27,27,0.09523809523809523
2025-06-17,0.0020920589460029695,4.9184841269841254e-05,0.0019936945760278017,-3.809523809523809e-05,0.004134938363300613,0.004096843125205375,6.5402798220805565,1758.6705545906746,0.9841269841269835,0.0,0.49206349206349204,0.4920634920634919,28,28,0.09523809523809523
2025-06-18,-0.0020814318601196785,4.298690476190478e-05,-0.001105118544417726,-3.1746031746031745e-05,-0.0031435634997755,-0.0031753095315215315,6.519512409222686,1765.8755519617503,0.984126984126984,0.0,0.492063492063492,0.49206349206349204,27,27,0.07936507936507936
2025-06-19,0.003547613464124676,0.00011396634920634917,0.0006671487173381943,-3.1746031746031745e-05,0.004328728530669219,0.004296982498923187,6.5475266399466285,1760.2683504901252,0.9999999999999998,-2.7755575615628914e-17,0.5,0.5,26,27,0.07936507936507936
2025-06-20,0.00491654875111332,1.8818730158730155e-05,-0.0004436621049743659,-3.1746031746031745e-05,0.0044917053762976835,0.004459959344551651,6.576728342568159,1767.8321927855898,0.9999999999999998,0.0,0.4999999999999999,0.5,27,27,0.07936507936507936
2025-06-21,0.012269868048167376,-3.976761904761906e-05,-0.0008036015161317555,-3.809523809523809e-05,0.011426498912988001,0.011388403674892763,6.651626779793434,1775.716652493403,0.9841269841269836,0.0,0.4920634920634919,0.492063492063492,27,27,0.09523809523809523
2025-06-22,0.011000527352531812,4.0911666666666684e-05,-0.0030095157711153976,-3.809523809523809e-05,0.008031923248083082,0.007993828009987844,6.704798740257732,1795.939230544227,0.9841269841269837,0.0,0.49206349206349176,0.4920634920634921,30,25,0.09523809523809523
2025-06-23,3.9912662649932125e-05,6.790087301587302e-05,-0.0009250157147241535,-3.809523809523809e-05,-0.0008172021790583484,-0.0008552974171535865,6.699064143212654,1810.2956598695876,0.9841269841269835,0.0,0.49206349206349187,0.49206349206349204,29,26,0.09523809523809523
2025-06-24,-0.009533459780200915,1.6265793650793645e-05,-0.0037278992549776456,-3.809523809523809e-05,-0.013245093241527766,-0.013283188479623004,6.610079211561277,1808.7473186674165,0.9841269841269837,0.0,0.49206349206349176,0.4920634920634921,30,27,0.09523809523809523
2025-06-25,0.01776357675603395,2.2273015873015854e-06,0.0009895371559280667,-3.809523809523809e-05,0.01875534121354932,0.018717245975454083,6.733801690081305,1784.7213871215447,0.9841269841269836,0.0,0.49206349206349187,0.492063492063492,32,26,0.09523809523809523
2025-06-26,0.006749561461851896,8.019992063492063e-05,-0.0008057085382996951,-3.809523809523809e-05,0.0060240528441871215,0.005985957606091883,6.774109941525961,1818.1264563219522,0.9682539682539678,0.0,0.48412698412698396,0.4841269841269841,31,26,0.09523809523809523
2025-06-27,0.0060374920362690045,1.8979444444444452e-05,0.0013615919357788915,-3.809523809523809e-05,0.0074180634164923405,0.007379968178397102,6.824102657331386,1829.0096842120095,0.9523809523809519,0.0,0.47619047619047605,0.4761904761904761,31,25,0.09523809523809523
2025-06-28,-0.00917697451998657,-2.9001587301587295e-06,0.0005284936484932646,-3.809523809523809e-05,-0.008651381030223466,-0.008689476268318704,6.7648047792379336,1842.5077174794742,0.9365079365079358,0.0,0.4682539682539682,0.46825396825396814,28,27,0.09523809523809523
2025-06-29,0.000929165581466709,1.5849206349206333e-06,-0.0013689902567077664,-3.809523809523809e-05,-0.0004382397546061368,-0.0004763349927013749,6.761582466002789,1826.497290394242,0.92063492063492,0.0,0.4603174603174603,0.4603174603174601,28,27,0.09523809523809523
2025-06-30,-0.003770360893787811,-3.8354761904761896e-05,-0.0002549612575896486,-3.809523809523809e-05,-0.004063676913282222,-0.00410177215137746,6.7338479953444965,1825.627265820753,0.9365079365079358,0.0,0.4682539682539683,0.46825396825396814,30,26,0.09523809523809523
2025-07-01,0.003955401388873722,-2.1804761904761907e-05,0.0005833136689519161,-3.1746031746031745e-05,0.004516910295920876,0.004485164264174844,6.764050409733601,1818.138958743014,0.9365079365079361,0.0,0.4682539682539682,0.46825396825396803,31,27,0.07936507936507936
2025-07-02,-0.003108991541551774,5.001158730158731e-05,-0.0008339053068727104,-3.809523809523809e-05,-0.003892885261122897,-0.003930980499218135,6.7374610594772095,1826.2936106280722,0.9365079365079358,0.0,0.4682539682539682,0.46825396825396803,32,28,0.09523809523809523
2025-07-03,-0.009223597551980637,2.7730555555555573e-05,0.005543876392091145,-3.809523809523809e-05,-0.003651990604333937,-0.003690085842429175,6.712599249807715,1819.1144860588465,0.92063492063492,0.0,0.4603174603174602,0.4603174603174601,30,28,0.09523809523809523
2025-07-04,0.001070596901460274,0.0001221488888888889,0.00016978622075075365,-3.809523809523809e-05,0.0013625320110999168,0.0013244367730046787,6.721489663096604,1812.401797448083,0.924603174603174,-2.0816681711721685e-17,0.462301587301587,0.4623015873015871,32,29,0.09523809523809523
2025-07-05,0.0004581669713130728,0.00011306795634920635,-0.0010586691540497787,-3.809523809523809e-05,-0.0004874342263874996,-0.0005255294644827377,6.717957322233431,1814.8022090360832,0.924603174603174,-2.0816681711721685e-17,0.462301587301587,0.4623015873015872,34,28,0.09523809523809523
2025-07-06,-0.004185420082708841,3.401666666666665e-06,0.0009027929875838632,-3.3333333333333335e-05,-0.0032792254284583116,-0.0033125587617916447,6.695703693844325,1813.8484770030263,0.9126984126984121,-6.938893903907228e-18,0.45634920634920606,0.45634920634920617,35,31,0.08333333333333334
2025-07-07,-0.0010285224823692693,3.8042757936507934e-05,-0.000813325896484467,-3.809523809523809e-05,-0.0018038056209172286,-0.0018419008590124667,6.683370871458941,1807.8399973379678,0.9285714285714275,-6.938893903907228e-18,0.46428571428571397,0.4642857142857141,36,31,0.09523809523809523
2025-07-08,0.0012947023128760744,-5.9579166666666635e-06,0.00044649004426702794,-3.1746031746031745e-05,0.0017352344404764357,0.0017034884087304039,6.694755916269717,1804.510135293914,0.9285714285714275,-6.938893903907228e-18,0.4642857142857141,0.4642857142857141,36,31,0.07936507936507936
2025-07-09,-8.20524319800735e-05,-1.2026289682539683e-05,0.0009774506570936372,-3.1746031746031745e-05,0.0008833719354310241,0.0008516259036849923,6.70045734382686,1807.5840973928234,0.9285714285714279,-6.938893903907228e-18,0.4642857142857141,0.4642857142857141,36,32,0.07936507936507936
2025-07-10,-0.006320898042812356,-9.896031746031745e-06,-0.0006422495069275055,-3.809523809523809e-05,-0.006973043581485893,-0.007011138819581131,6.653479507234608,1809.1234828332524,0.9444444444444435,0.0,0.4722222222222221,0.472222222222222,36,34,0.09523809523809523
2025-07-11,0.01774682208450539,6.370134920634919e-05,0.0007263932261913615,-3.809523809523809e-05,0.018536916659903105,0.01849882142180787,6.776561036472599,1796.4394669533442,0.9444444444444435,0.0,0.472222222222222,0.472222222222222,37,35,0.09523809523809523
2025-07-12,0.0007044050116069825,2.6663492063492066e-05,-3.633913913263355e-05,-3.809523809523809e-05,0.000694729364537841,0.0006566341264426029,6.781010757709069,1829.6714798476019,0.9444444444444438,-1.3877787807814457e-17,0.472222222222222,0.4722222222222219,38,34,0.09523809523809523
2025-07-13,0.006781259417290145,2.622480158730159e-05,-0.0035471117741620196,-3.809523809523809e-05,0.003260372444715427,0.003222277206620189,6.802861054111481,1830.8729045814487,0.9285714285714277,-1.3877787807814457e-17,0.4642857142857141,0.46428571428571397,36,34,0.09523809523809523
2025-07-14,0.008635829125844714,-4.858690476190476e-06,0.0005543810590263014,-3.809523809523809e-05,0.009185351494394825,0.009147256256299587,6.865088567449439,1836.7724846100998,0.9126984126984119,0.0,0.45634920634920606,0.45634920634920606,36,34,0.09523809523809523
2025-07-15,-0.013363321023727254,-1.5479246031746034e-05,-0.0007232008879929381,-3.809523809523809e-05,-0.014102001157751938,-0.014140096395847176,6.7680155533396755,1853.5739132113483,0.9246031746031738,-6.938893903907228e-18,0.462301587301587,0.4623015873015869,35,36,0.09523809523809523
2025-07-16,0.017805522497362003,8.144424603174603e-06,-0.0004563859113899627,-3.809523809523809e-05,0.017357281010575213,0.017319185772479977,6.885232072018999,1827.3641994017123,0.9404761904761896,-6.938893903907228e-18,0.4702380952380949,0.4702380952380948,37,38,0.09523809523809523
2025-07-17,-0.007192143930692549,-8.921626984126979e-06,0.0010285301406668622,-3.1746031746031745e-05,-0.006172535417009814,-0.006204281448755846,6.842514154404193,1859.0126594451297,0.9523809523809514,-6.938893903907228e-18,0.47619047619047594,0.4761904761904757,37,38,0.07936507936507936
2025-07-18,-0.0005660250576753783,-8.852579365079364e-06,-0.0011711727554535839,-3.809523809523809e-05,-0.0017460503924940415,-0.0017841456305892796,6.830306112673368,1847.478821689132,0.9682539682539673,-6.938893903907228e-18,0.48412698412698385,0.48412698412698374,37,38,0.09523809523809523
2025-07-19,-0.005328401935997713,-1.6542063492063476e-06,0.00037314766159545626,-3.809523809523809e-05,-0.004956908480751463,-0.004995003718846701,6.796188708239703,1844.1826504218093,0.9523809523809514,-6.938893903907228e-18,0.47619047619047594,0.47619047619047583,36,36,0.09523809523809523
2025-07-20,0.0013132447763578503,-1.5252242063492064e-05,-0.0008196547911600244,-3.809523809523809e-05,0.0004783377431343339,0.0004402425050390958,6.799180679381338,1834.9709512247198,0.9206349206349198,-6.938893903907228e-18,0.4603174603174601,0.4603174603174601,35,32,0.09523809523809523
2025-07-21,0.012465002379072375,8.82063492063492e-06,0.0010940134581133504,-3.809523809523809e-05,0.01356783647210636,0.013529741234011123,6.891171834576656,1835.778783432961,0.9206349206349196,-6.938893903907228e-18,0.46031746031746,0.4603174603174601,36,34,0.09523809523809523
2025-07-22,-0.0031753258350274973,9.895456349206363e-06,-0.001412885237557054,-3.809523809523809e-05,-0.004578315616235345,-0.004616410854330583,6.859359354120459,1860.616395335697,0.92063492063492,-6.938893903907228e-18,0.4603174603174601,0.46031746031746024,36,32,0.09523809523809523
2025-07-23,0.005732881396137272,9.98142857142857e-06,-0.0007389501957860961,-3.809523809523809e-05,0.005003912628922604,0.004965817390827366,6.893421680091085,1852.0270256125239,0.9365079365079361,-6.938893903907228e-18,0.46825396825396814,0.46825396825396814,37,33,0.09523809523809523
2025-07-24,-0.012389522063296838,8.386686507936508e-06,0.002926184043149587,-3.809523809523809e-05,-0.009454951333639315,-0.009493046571734554,6.8279821070433755,1861.223853624593,0.9365079365079361,-1.3877787807814457e-17,0.46825396825396814,0.46825396825396814,36,35,0.09523809523809523
2025-07-25,-0.00421532366895281,2.6909047619047614e-05,6.79322169278619e-05,-3.809523809523809e-05,-0.0041204824044059,-0.004158577642501138,6.799587413309627,1843.5551689017113,0.9365079365079358,0.0,0.46825396825396814,0.46825396825396826,36,35,0.09523809523809523
2025-07-26,0.006133882600411879,4.4752400793650785e-05,0.0008351494464350571,-3.809523809523809e-05,0.007013784447640587,0.006975689209545349,6.8470192218580115,1835.8886015935993,0.9365079365079362,-1.3877787807814457e-17,0.46825396825396814,0.46825396825396814,35,33,0.09523809523809523
2025-07-27,-0.012358948398018033,1.3132956349206357e-05,0.0004850374287601041,-3.809523809523809e-05,-0.011860778012908722,-0.01189887325100396,6.765547407989936,1848.695189901663,0.9206349206349204,0.0,0.4603174603174601,0.46031746031746024,33,32,0.09523809523809523
2025-07-28,0.014754811130071639,3.9211349206349175e-05,0.0002656137221159048,-3.809523809523809e-05,0.015059636201393892,0.015021540963298654,6.867176355518195,1826.6978001572827,0.9206349206349204,0.0,0.4603174603174601,0.46031746031746024,32,31,0.09523809523809523
2025-07-29,-0.010918490769001777,8.280238095238067e-06,-0.0010048823083517514,-3.809523809523809e-05,-0.01191509283925829,-0.011953188077353528,6.7850917049803305,1854.1376159899128,0.92063492063492,0.0,0.46031746031746,0.46031746031746035,31,31,0.09523809523809523
2025-07-30,0.007402281681840306,4.072444444444446e-05,-0.0025115518478823,-3.8095238095238085e-05,0.0049314542784024504,0.004893359040307212,6.81829359481421,1831.9747603446892,0.9365079365079356,-6.938893903907228e-18,0.46825396825396803,0.46825396825396826,33,33,0.09523809523809523
2025-07-31,0.0036794585719471286,-1.102595238095238e-05,0.002597985063104832,-3.809523809523809e-05,0.006266417682671008,0.00622832244457577,6.860760125844499,1840.9392705998366,0.9365079365079356,-6.938893903907228e-18,0.46825396825396803,0.46825396825396837,34,31,0.09523809523809523
2025-08-01,-0.010220490267045709,-2.4963531746031743e-05,-0.0006351895621743793,-3.809523809523809e-05,-0.01088064336096612,-0.010918738599061359,6.78584927943954,1852.4052339780148,0.9523809523809514,-6.938893903907228e-18,0.47619047619047605,0.4761904761904763,34,34,0.09523809523809523
2025-08-02,-0.00115176495167302,-4.302087301587302e-05,0.0013496567781137757,-3.80952380952381e-05,0.00015487095342488276,0.00011677571532964466,6.7866417018432665,1832.1793054486757,0.9523809523809517,-6.938893903907228e-18,0.47619047619047605,0.4761904761904763,35,36,0.09523809523809523
2025-08-03,0.0007352268311557011,2.8391150793650786e-05,0.0025134766541925918,-3.809523809523809e-05,0.0032770946361419437,0.0032389993980467056,6.808623630230295,1832.393259497682,0.9523809523809514,-6.938893903907228e-18,0.47619047619047605,0.4761904761904763,33,35,0.09523809523809523
2025-08-04,0.004627621371642531,-1.502813492063492e-05,0.0008182116869250651,-3.809523809523809e-05,0.005430804923646962,0.005392709685551724,6.8453405608263145,1838.3283801621797,0.9523809523809514,-6.938893903907228e-18,0.47619047619047605,0.47619047619047616,32,35,0.09523809523809523
2025-08-05,0.003180568338859206,3.1815892857142854e-05,0.00036716780576067466,-3.809523809523809e-05,0.0035795520374770234,0.0035414567993817853,6.869583038699537,1848.2419514231049,0.9523809523809517,-6.938893903907228e-18,0.47619047619047616,0.47619047619047616,30,35,0.09523809523809523
2025-08-06,0.0017866358105695602,-2.7677797619047612e-05,0.002803693677062107,-3.809523809523809e-05,0.004562651690012619,0.004524556451917381,6.900664854959268,1854.787420448875,0.9523809523809514,-6.938893903907228e-18,0.47619047619047616,0.47619047619047605,30,34,0.09523809523809523
2025-08-07,-0.020008820682141784,4.134382936507939e-05,0.001359989955871814,-3.1746031746031745e-05,-0.01860748689690489,-0.018639232928650922,6.772041755365127,1863.1795108390022,0.9523809523809514,-6.938893903907228e-18,0.47619047619047616,0.47619047619047594,30,33,0.07936507936507936
2025-08-08,0.002639767335802268,3.961464285714286e-05,0.004928250869839677,-3.809523809523809e-05,0.007607632848499088,0.00756953761040385,6.823302980131588,1828.4512739485842,0.9523809523809514,-1.3877787807814457e-17,0.47619047619047616,0.47619047619047605,29,31,0.09523809523809523
2025-08-09,0.009221419354018273,5.417222222222224e-06,0.0008094927155441684,-3.809523809523809e-05,0.010036329291784662,0.009998234053689424,6.891523960346181,1842.291804635529,0.9841269841269831,-1.3877787807814457e-17,0.4920634920634921,0.4920634920634921,31,33,0.09523809523809523
2025-08-10,0.03744847823030577,0.00011467761904761905,0.00949353986793627,-3.1746031746031745e-05,0.047056695717289654,0.047024949685543625,7.215597527838178,1860.7114692934688,0.9841269841269833,-1.3877787807814457e-17,0.492063492063492,0.4920634920634921,30,31,0.07936507936507936
2025-08-11,-0.006831158643198432,1.5244444444444448e-05,-0.0017052441873056635,-3.1746031746031745e-05,-0.008521158386059652,-0.008552904417805684,7.153883211865224,1948.2113325163082,0.9841269841269831,-1.3877787807814457e-17,0.492063492063492,0.49206349206349204,30,32,0.07936507936507936
2025-08-12,0.007429418977691495,-2.171470238095239e-05,0.003559144480109292,-3.1746031746031745e-05,0.010966848755419834,0.010935102723673802,7.232111659660134,1931.5484672036105,0.9841269841269831,-1.3877787807814457e-17,0.492063492063492,0.4920634920634919,31,35,0.07936507936507936
2025-08-13,-0.0030275926588196255,2.3592936507936504e-05,-0.0004642398060098177,-3.809523809523809e-05,-0.003468239528321507,-0.003506334766416745,7.20675345511326,1952.6701481082362,0.968253968253967,-1.3877787807814457e-17,0.48412698412698396,0.4841269841269839,31,35,0.09523809523809523
2025-08-14,0.0013282339922114435,1.487392857142857e-05,0.00034889698255403213,-3.809523809523809e-05,0.0016920049033369042,0.001653909665241666,7.218672774307686,1945.8234328805802,0.9523809523809512,-1.3877787807814457e-17,0.47619047619047605,0.47619047619047594,31,34,0.09523809523809523
2025-08-15,-0.004365459268106492,-4.324799603174602e-05,-0.0007133276635272623,-3.1746031746031745e-05,-0.005122034927665501,-0.005153780959411533,7.181469316011237,1949.0416490630753,0.9523809523809512,-1.3877787807814457e-17,0.47619047619047605,0.4761904761904761,31,34,0.07936507936507936
2025-08-16,0.0023493926335039976,-1.722867063492063e-05,-0.0008134739783131949,-3.809523809523809e-05,0.001518689984555882,0.001480594746460644,7.192102161752391,1938.9967153230339,0.9365079365079358,-2.0816681711721685e-17,0.46825396825396814,0.4682539682539682,30,34,0.09523809523809523
2025-08-17,-0.00916212582893089,2.9725972222222224e-05,-0.0027146970309473474,-3.809523809523809e-05,-0.011847096887656014,-0.011885192125751252,7.1066226457719335,1941.8675836731456,0.9365079365079356,-2.0816681711721685e-17,0.46825396825396826,0.46825396825396814,30,36,0.09523809523809523
2025-08-18,-0.01049563612473826,1.9731706349206337e-05,0.0025634115203088366,-3.809523809523809e-05,-0.007912492898080218,-0.007950588136175456,7.050120816076183,1918.788114358422,0.9206349206349196,-2.0816681711721685e-17,0.4603174603174601,0.4603174603174601,29,36,0.09523809523809523
2025-08-19,0.0005143961256723633,-2.1075575396825405e-05,0.001662643613139529,-3.809523809523809e-05,0.002155964163415067,0.0021178689253198288,7.065052047872301,1903.5326203405696,0.9246031746031738,-2.0816681711721685e-17,0.4623015873015872,0.4623015873015871,30,35,0.09523809523809523
2025-08-20,0.0025585031201238546,2.8311865079365076e-05,-0.002430476616131858,-3.809523809523809e-05,0.00015633836907136137,0.00011824313097612328,7.065887441746951,1907.5640529255213,0.9365079365079358,0.0,0.46825396825396826,0.46825396825396814,30,35,0.09523809523809523
2025-08-21,0.010611799635630118,2.2496031746031743e-05,0.0009983478663205152,-3.809523809523809e-05,0.011632643533696665,0.011594548295601427,7.14781321494157,1907.7896092716767,0.9206349206349203,-6.938893903907228e-18,0.46031746031746035,0.46031746031746024,28,34,0.09523809523809523
2025-08-22,0.013457401120330363,8.355984126984127e-05,-0.0009172269266761546,-3.809523809523809e-05,0.012623734034924049,0.012585638796828811,7.237773010252024,1929.9095680342239,0.8888888888888884,0.0,0.44444444444444453,0.4444444444444443,27,34,0.09523809523809523
2025-08-23,-0.012680860411485183,2.3438492063492062e-05,-0.0020308598005257827,-3.80952380952381e-05,-0.014688281719947474,-0.014726376958042712,7.131186836566306,1954.1987127680466,0.8888888888888884,0.0,0.4444444444444444,0.4444444444444443,29,35,0.09523809523809523
2025-08-24,-0.012913114587795843,3.545238095238096e-05,-0.0011390343040825165,-3.809523809523809e-05,-0.014016696510925979,-0.014054791749021217,7.030959490655005,1925.4204458729025,0.8730158730158724,0.0,0.4365079365079365,0.4365079365079363,28,35,0.09523809523809523
2025-08-25,-0.006179843190909017,1.3899126984126992e-05,-0.0006485333101393156,-3.809523809523809e-05,-0.006814477374064206,-0.006852572612159444,6.98277933021214,1898.3590624768512,0.8888888888888883,0.0,0.4444444444444444,0.4444444444444442,28,35,0.09523809523809523
2025-08-26,0.0029540649936945565,7.915952380952394e-06,0.002171471862038479,-3.809523809523809e-05,0.005133452808113988,0.00509535757001875,7.018359087732107,1885.3504191572779,0.9206349206349199,0.0,0.46031746031746024,0.4603174603174601,29,35,0.09523809523809523
2025-08-27,0.007557841500875093,4.0890396825396825e-05,-0.00031960197432114165,-3.809523809523809e-05,0.007279129923379349,0.007241034685284111,7.069179269320154,1894.9569536876688,0.92063492063492,0.0,0.4603174603174603,0.46031746031746,30,35,0.09523809523809523
2025-08-28,0.007223819061784583,1.6098412698412686e-05,-0.0008727130320293287,-3.809523809523809e-05,0.006367204442453667,0.006329109204358429,7.113920876900868,1908.6784027164415,0.9206349206349198,0.0,0.46031746031746035,0.4603174603174601,30,36,0.09523809523809523
2025-08-29,0.004847040398370379,5.639595238095239e-05,-0.0009686192090103093,-3.809523809523809e-05,0.003934817141741022,0.0038967219036457838,7.141641848202691,1920.7586367632343,0.9206349206349198,0.0,0.46031746031746024,0.4603174603174601,32,35,0.09523809523809523
2025-08-30,-0.004504273348495965,7.592936507936508e-06,-0.0011542998061675161,-3.809523809523809e-05,-0.005650980218155546,-0.005689075456250784,7.101012508846748,1928.2432990147265,0.9365079365079358,0.0,0.46825396825396814,0.46825396825396803,31,35,0.09523809523809523
2025-08-31,0.00709981950309801,6.52318253968254e-05,0.002064665621868296,-3.809523809523809e-05,0.00922971695036313,0.009191621712267893,7.166282329602149,1917.2733773886218,0.936507936507936,0.0,0.46825396825396837,0.46825396825396803,30,35,0.09523809523809523
