,long_return,short_return,long_price_return,short_price_return,long_funding_return,short_funding_return,long_fee_return,short_fee_return
2022-05-30,0.05112175351070266,-0.010924130650488882,0.05097793652657568,-0.010888164499695232,0.00015651539682539682,-2.0093134920634915e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-05-31,0.02345995425127757,-0.07142649059578943,0.02341812933064265,-0.07141803119102752,4.8174126984126986e-05,1.3762817460317458e-05,-6.349206349206349e-06,-2.222222222222222e-05
2022-06-01,0.0005192378029862179,-0.0010255956178972319,0.0005763816125100274,-0.0010392477805956446,-5.079460317460317e-05,2.952517857142858e-05,-6.349206349206349e-06,-1.5873015873015872e-05
2022-06-02,-0.0413742161275195,0.049606375051861926,-0.041404448587836956,0.04967857558757621,4.2930873015873e-05,-5.315291666666666e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-06-03,0.010793897465575455,-0.013729285003498954,0.010782840243353232,-0.013683516015403716,2.3755634920634913e-05,-2.672136904761904e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-06-04,-0.004221211836803943,0.015124559403056391,-0.004368004138391245,0.015143150910992898,0.0001563161111111111,-5.893095238095237e-06,-9.523809523809525e-06,-1.2698412698412699e-05
2022-06-05,-0.002682320034494668,-0.0079770554699795,-0.002672741463066097,-0.007933147176328707,1.2643650793650788e-05,-3.120988095238094e-05,-2.222222222222222e-05,-1.2698412698412699e-05
2022-06-06,0.0054764039626187385,-0.01294707407396277,0.0054748150737298495,-0.012935664193010388,2.063650793650793e-05,7.637738095238096e-06,-1.9047619047619046e-05,-1.904761904761905e-05
2022-06-07,0.0047251898852550085,0.012846721480804218,0.0047621609963661195,0.012842850429216917,-1.792349206349207e-05,1.339486111111111e-05,-1.9047619047619046e-05,-9.523809523809525e-06
2022-06-08,0.23425678639067007,-0.01705717598587412,0.23450190599384466,-0.017052905509683643,-0.00021972277777777778,5.253333333333333e-06,-2.5396825396825394e-05,-9.523809523809525e-06
2022-06-09,-0.027750110161975684,0.0035043466306614087,-0.027704880241340765,0.0034993234758995038,-2.935690476190476e-05,1.772156746031746e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-06-10,-0.0002558854542090562,0.0034505513712515938,-0.00020978458119318318,0.0034530946252198476,-3.657706349206349e-05,1.6504365079365078e-05,-9.523809523809525e-06,-1.9047619047619046e-05
2022-06-11,0.011928909064658245,0.01841401963342654,0.011927643191642372,0.018503587966759875,1.3964285714285713e-05,-6.73461111111111e-05,-1.2698412698412699e-05,-2.222222222222222e-05
2022-06-12,-0.03494679867934981,0.039417759403493666,-0.03494375788569901,0.039439827181271446,1.6006825396825397e-05,-6.194761904761904e-06,-1.9047619047619046e-05,-1.5873015873015872e-05
2022-06-13,-0.051323984361351195,0.05030631233590948,-0.051375274043890876,0.050424216185115826,7.033730158730159e-05,-0.00010838003968253969,-1.9047619047619046e-05,-9.523809523809525e-06
2022-06-14,-0.013992749597492702,0.030795305298196962,-0.01399017483558794,0.030907778710895374,1.3298253968253971e-05,-9.342579365079365e-05,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-06-15,0.009024893203077458,-0.02159288596203512,0.009076643837998093,-0.021465971775527184,-2.9528412698412702e-05,-0.00011739037698412698,-2.222222222222222e-05,-9.523809523809525e-06
2022-06-16,0.030900397086949236,-0.03814751273483176,0.03090421258298098,-0.03808984348880001,8.882916666666661e-06,-4.179623015873015e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-06-17,-0.04092297709296271,0.051754442642039246,-0.04089579901756589,0.05189138101505512,-1.6860615079365076e-05,-0.00011709710317460316,-1.0317460317460317e-05,-1.9841269841269838e-05
2022-06-18,0.013774747620758377,-0.01302518815789592,0.01381659968425044,-0.012976521411864174,-2.9153650793650795e-05,-3.279373015873015e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-06-19,-0.017736155166656418,0.029515222413668614,-0.01775743849998975,0.029573344953351153,3.080714285714286e-05,-4.8598730158730154e-05,-9.523809523809525e-06,-9.523809523809525e-06
2022-06-20,0.011384131444427166,-0.024631281527111526,0.011401748825379546,-0.024585674939809937,-4.918968253968255e-06,-3.925738095238094e-05,-1.2698412698412699e-05,-6.349206349206349e-06
2022-06-21,0.018613676452912727,-0.03434932916344335,0.0186592219291032,-0.03429926233804652,-2.967246031746033e-05,-3.4193809523809514e-05,-1.5873015873015872e-05,-1.5873015873015876e-05
2022-06-22,0.0003670173006972791,-0.010133929040631715,0.000413883570538549,-0.01012257967555235,-3.416785714285715e-05,4.523650793650792e-06,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-06-23,0.007298356485378627,-0.005282672897715991,0.0073208272790294205,-0.005239351072319166,-3.423174603174604e-06,-3.06234126984127e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-06-24,0.021622739050531803,-0.0139856060364438,0.021663077304500056,-0.0139440510364438,-3.081444444444446e-05,-2.568198412698412e-05,-9.523809523809525e-06,-1.5873015873015872e-05
2022-06-25,0.013814534386785189,-0.021429142642713853,0.01394323557726138,-0.021386158436364648,-0.000119177380952381,-3.028579365079365e-05,-9.523809523809525e-06,-1.2698412698412699e-05
2022-06-26,-0.0008357888866171444,-0.008547991831082685,-0.0007856443628076206,-0.008530504370765224,-3.109690476190476e-05,-1.4312857142857142e-05,-1.9047619047619046e-05,-3.1746031746031746e-06
2022-06-27,-0.012556506732938292,0.018528706410248157,-0.01251564839960496,0.01858992704516879,-1.2286904761904764e-05,-5.16968253968254e-05,-2.8571428571428567e-05,-9.523809523809525e-06
2022-06-28,-0.0006955291376627171,-0.0006142023898009018,-0.0005854455662341457,-0.0005836850088485209,-9.103595238095239e-05,-1.7818968253968253e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-06-29,-0.013943508023018612,0.013296388968150134,-0.013955931276986865,0.01336771087291204,2.1947063492063493e-05,-4.592507936507936e-05,-9.523809523809525e-06,-2.5396825396825394e-05
2022-06-30,-0.006455576641121292,0.013421409296241072,-0.006478308863343513,0.013507545169256945,3.860523809523808e-05,-7.026285714285712e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-07-01,0.004038120901086044,-0.004226096902420128,0.003982511218546362,-0.004156175553213778,6.513349206349206e-05,-5.0873730158730155e-05,-9.523809523809525e-06,-1.9047619047619046e-05
2022-07-02,-0.015706129710993704,0.019564915960577075,-0.01568032066337466,0.01957273080184692,-1.3110634920634915e-05,1.1232777777777777e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-07-03,0.0015237552347220685,-0.007210047257630249,0.001558576187103021,-0.007188457971915964,-2.2122539682539688e-05,6.329365079365094e-07,-1.2698412698412699e-05,-2.222222222222222e-05
2022-07-04,0.005712855008756044,-0.0061443437136890575,0.0057657023897084245,-0.006144460062895407,-3.697436507936506e-05,1.5989365079365077e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-07-05,0.011882828282828,-0.014676350786775606,0.01190412693362165,-0.014689737215347035,-2.251031746031744e-06,2.9259444444444445e-05,-1.9047619047619046e-05,-1.5873015873015872e-05
2022-07-06,-0.004840731208953172,0.0073808115972980115,-0.004828194542286505,0.007395375009996425,3.336349206349199e-06,1.3096031746031743e-06,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-07-07,0.009307670574261576,-0.007295797772214903,0.009310163669499672,-0.007295335470627601,1.3379920634920627e-05,1.5410714285714286e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-07-08,0.017999684714296624,-0.012642482490635562,0.018033571698423605,-0.012637072887460958,-8.490158730158729e-06,9.396031746031766e-07,-2.5396825396825394e-05,-6.349206349206349e-06
2022-07-09,-0.0008961143929944173,0.0058341914850798095,-0.0008711916945817189,0.005852675294603619,-5.875079365079368e-06,-2.610793650793649e-06,-1.9047619047619046e-05,-1.5873015873015872e-05
2022-07-10,0.005356621910858343,-0.004413877889342534,0.005396316355302788,-0.0044241120163266605,-2.382142857142857e-05,2.2932539682539682e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-07-11,-0.016830573556573646,0.013154001622707042,-0.016832419905779994,0.013188502178262599,8.195555555555554e-06,-9.103730158730155e-06,-6.349206349206349e-06,-2.5396825396825394e-05
2022-07-12,-0.031264830715889334,0.0251587543007652,-0.03130784952541314,0.025252725253146154,6.206642857142857e-05,-7.492333333333332e-05,-1.9047619047619046e-05,-1.9047619047619046e-05
2022-07-13,-0.014917535853062784,0.010149009951322728,-0.014948612202269134,0.010214336697354474,4.694936507936507e-05,-5.2628333333333346e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-07-14,0.019988132674959577,-0.014346405336131284,0.019952052595594495,-0.014317334145655093,5.195309523809524e-05,-1.954738095238095e-05,-1.5873015873015872e-05,-9.523809523809525e-06
2022-07-15,0.024724237685521525,-0.007516073931536528,0.02472594808234692,-0.007516467026774623,1.4162619047619043e-05,1.6266111111111112e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-07-16,0.010579782376353453,-0.00685426437234303,0.010611137138258214,-0.006862431118374776,-1.3100793650793654e-05,1.8484206349206346e-05,-1.8253968253968254e-05,-1.0317460317460317e-05
2022-07-17,0.01754314971688213,-0.01634845202445209,0.017574934399421812,-0.01636554051651558,-1.591166666666667e-05,2.978690476190477e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-07-18,-0.005203311452648722,-0.0022875643171208536,-0.005164500877251897,-0.00228240979331133,-2.928676587301588e-05,7.5438888888888885e-06,-9.523809523809525e-06,-1.2698412698412699e-05
2022-07-19,0.03154035379201223,-0.029884828387406404,0.03159092839518683,-0.029897819954866723,-3.7876190476190486e-05,3.8388392857142866e-05,-1.2698412698412699e-05,-2.5396825396825394e-05
2022-07-20,0.004528777835672835,-0.009716026876597885,0.004591459184879184,-0.009748448384534394,-4.363373015873017e-05,4.511992063492063e-05,-1.904761904761905e-05,-1.2698412698412699e-05
2022-07-21,-0.015689713403162393,0.020033723662791016,-0.015670298938876677,0.020006988821521174,-9.890654761904763e-06,3.62586507936508e-05,-9.523809523809526e-06,-9.523809523809525e-06
2022-07-22,0.013026261794813006,-0.009386977611097148,0.013070294096400308,-0.009378788404747943,-2.8159285714285716e-05,1.0858412698412698e-05,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-07-23,-0.011386968364463556,0.013003659753656754,-0.011356628047003239,0.013024614932228182,-1.4467301587301589e-05,1.26704365079365e-06,-1.5873015873015872e-05,-2.222222222222222e-05
2022-07-24,0.005710055979160805,-0.0008342099497886256,0.005745569550589377,-0.0008055769537568796,-2.281515873015873e-05,-6.41077380952381e-06,-1.2698412698412699e-05,-2.222222222222222e-05
2022-07-25,-0.01407330939581422,0.015095849869731864,-0.01403110588390946,0.015109397746715991,-2.9505099206349207e-05,2.325138888888889e-06,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-07-26,-0.035104256620406005,0.03332285001579402,-0.035158857493421874,0.033461169916587666,7.364849206349201e-05,-0.00012879609126984124,-1.904761904761905e-05,-9.523809523809525e-06
2022-07-27,0.011704221394323464,-0.0075324546525902805,0.011732006235593305,-0.007476379989891868,-1.1911825396825397e-05,-3.702704365079365e-05,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-07-28,0.03907010896598293,-0.0393384447380516,0.039133450612808325,-0.039345423150750014,-4.111942460317461e-05,1.650222222222222e-05,-2.222222222222222e-05,-9.523809523809525e-06
2022-07-29,0.035978473964884565,-0.04762036741840178,0.03604945856805917,-0.047660308767608135,-4.5587777777777786e-05,4.946515873015872e-05,-2.5396825396825397e-05,-9.523809523809525e-06
2022-07-30,0.014471388127151345,-0.013719885009825449,0.014533416698579917,-0.013763283660619099,-3.980634920634922e-05,5.29224603174603e-05,-2.222222222222222e-05,-9.523809523809525e-06
2022-07-31,0.0005289526269286903,-0.005424587601135975,0.0005834223094683729,-0.00546314704558042,-3.859666666666668e-05,4.808325396825396e-05,-1.5873015873015872e-05,-9.523809523809525e-06
2022-08-01,-0.0020390970885769987,-0.0021995858455300453,-0.0019901540727039826,-0.002230807909022109,-2.9895396825396837e-05,4.392047619047619e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-08-02,-0.003884934088963001,0.004894988855696547,-0.0038307546445185566,0.004870332347760039,-3.830642857142858e-05,4.0529523809523796e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-03,-0.027729846641674542,0.019779998747472088,-0.027680765292468195,0.01976348358874193,-3.320833333333334e-05,3.2388174603174606e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-04,0.024812569564312006,-0.02155806651386503,0.024828238135740578,-0.0215699000852936,-2.9701587301587322e-06,3.088119047619049e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-08-05,-0.0024544702792036297,-0.0075988415918479746,-0.0024000884538068045,-0.007619122841847974,-4.1683412698412696e-05,3.615426587301587e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-08-06,0.02355420153387585,-0.014212394686991326,0.023614380898955217,-0.014266853179054817,-4.113174603174603e-05,6.398230158730158e-05,-1.9047619047619046e-05,-9.523809523809523e-06
2022-08-07,-0.009950611950237095,0.009123861441240883,-0.009901054172459317,0.009086797711082152,-4.0033968253968256e-05,5.293674603174602e-05,-9.523809523809525e-06,-1.5873015873015872e-05
2022-08-08,0.012025186616803223,-0.011626711694057084,0.01207584844220005,-0.011649400662311054,-3.4788809523809524e-05,4.1736587301587294e-05,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-08-09,0.006860999526603775,-0.010211397479105329,0.00691576143136568,-0.010246764542597393,-4.2063492063492065e-05,5.441468253968253e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-08-10,-0.03018488179453483,0.03297052101153716,-0.03013669187389991,0.03294531482106097,-3.5491507936507934e-05,4.1079206349206335e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-08-11,0.033174461286764434,-0.03536476524437247,0.03321264422327237,-0.035376975799928025,-2.5484523809523814e-05,2.8083571428571435e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-08-12,-0.004992779457934335,0.003994415773789689,-0.00494486374364862,0.003967748551567466,-2.886809523809524e-05,4.571484126984127e-05,-1.9047619047619046e-05,-1.9047619047619046e-05
2022-08-13,0.00956873429878249,-0.011402544506670696,0.009625497632115823,-0.01138863903048022,-3.7715714285714297e-05,1.9675396825396828e-06,-1.9047619047619046e-05,-1.5873015873015872e-05
2022-08-14,-0.005577171617801906,0.0025956733601949205,-0.005537309871770159,0.0025793405030520634,-2.3988730158730158e-05,3.855507936507936e-05,-1.5873015873015872e-05,-2.222222222222222e-05
2022-08-15,-0.01324199384887435,0.005382557889145816,-0.013204069959985461,0.005372138285971213,-2.2050873015873013e-05,2.3118015873015885e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-08-16,-0.008414686852984375,0.0013200899516446775,-0.008361343519651041,0.0013154097929145188,-3.112111111111111e-05,1.4203968253968252e-05,-2.222222222222222e-05,-9.523809523809525e-06
2022-08-17,-5.0108722137987986e-05,0.001991290151019113,-7.082459475117944e-07,0.001979906897050859,-3.4321111111111115e-05,2.6462619047619062e-05,-1.5079365079365079e-05,-1.5079365079365082e-05
2022-08-18,-0.026805051562079373,0.02393368478647079,-0.026756475689063502,0.023958584310280313,-3.270285714285715e-05,-1.2201111111111106e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-08-19,-0.03694220404508977,0.027766323680047965,-0.03696158513635961,0.02781458901734955,3.525410714285715e-05,-3.2392321428571426e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-20,-0.02467592877588348,0.017010312297243726,-0.024683150482232685,0.01708162199962468,2.6269325396825382e-05,-6.496049603174602e-05,-1.9047619047619046e-05,-6.349206349206349e-06
2022-08-21,-0.006324369776276517,0.0009479506017558474,-0.006357378466752707,0.001196931395406641,4.888170634920637e-05,-0.00023310777777777776,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-22,0.01726524486111173,-0.011030085951201498,0.017110975337302207,-0.01094347204247134,0.00016379333333333334,-6.756628968253967e-05,-9.523809523809525e-06,-1.9047619047619046e-05
2022-08-23,0.0015140455162733315,0.0019383966704324275,0.001496240833733649,0.00201253881328957,3.367769841269841e-05,-5.826912698412698e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-24,0.004145955147165737,0.00231566379937518,0.004158729214626055,0.002354095922391053,-7.565476190476299e-08,-1.6209900793650785e-05,-1.2698412698412699e-05,-2.222222222222222e-05
2022-08-25,0.005347811207126651,-0.005563156730123499,0.005384136306333,-0.005558021988060006,-2.0452083333333334e-05,1.0738273809523809e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-26,0.0014498628664781992,0.0015572918516393967,0.001487819533144866,0.0016239814746552698,-2.525825396825397e-05,-4.446740079365079e-05,-1.2698412698412699e-05,-2.222222222222222e-05
2022-08-27,-0.029459728165454963,0.03221455175110749,-0.029450303006724805,0.03232812153285352,9.865079365080227e-08,-9.452216269841269e-05,-9.523809523809525e-06,-1.9047619047619046e-05
2022-08-28,-0.00018221441274461904,0.0010964544320748036,-0.000189459293697,0.001325356495566867,2.311789682539682e-05,-0.00021302904761904762,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-08-29,-0.009354737450571997,0.013605191911778138,-0.009474017172794218,0.01371362173320671,0.00012245432539682537,-8.62075992063492e-05,-3.1746031746031746e-06,-2.222222222222222e-05
2022-08-30,0.03162635604906194,-0.03684803169433444,0.03158214678318893,-0.036847803162588406,5.6907678571428576e-05,1.2469880952380957e-05,-1.2698412698412702e-05,-1.2698412698412699e-05
2022-08-31,-0.002594211999988621,0.007273457463743954,-0.0025760407103060812,0.007294692820886811,-8.647480158730156e-06,4.161468253968253e-06,-9.523809523809525e-06,-2.5396825396825397e-05
2022-09-01,0.0012581075160486845,0.007385764742593176,0.0012594168216042401,0.007390743095767779,1.4563710317460318e-05,1.0894662698412696e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-09-02,0.008937382092562073,-0.00868905590842957,0.00902894866002239,-0.008677478725889889,-7.25189484126984e-05,1.12123015873016e-06,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-09-03,-0.006260965087760043,0.0035013500081672072,-0.006254967329823534,0.003497456535944985,9.875257936507935e-06,1.3417281746031745e-05,-1.5873015873015872e-05,-9.523809523809525e-06
2022-09-04,-0.0037672848644957992,-0.0021884322390248387,-0.0037614614319561165,-0.0021952883302946797,1.0049583333333333e-05,2.272910714285714e-05,-1.5873015873015872e-05,-1.5873015873015876e-05
2022-09-05,0.0060222368947415025,-0.008603125929543747,0.006095287390773248,-0.008615262893829462,-6.035208333333333e-05,2.4835376984126985e-05,-1.2698412698412699e-05,-1.2698412698412699e-05
2022-09-06,0.00386788902769609,-0.008567532282605192,0.003990733611029423,-0.008579168711176621,-0.00011014617063492065,3.0684047619047614e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-09-07,-0.02526773603949305,0.038982447236443216,-0.025290152686318446,0.03905557876422099,3.432140873015873e-05,-5.88458134920635e-05,-1.1904761904761907e-05,-1.4285714285714285e-05
2022-09-08,0.010275486650959157,-0.028382367675573148,0.010306843238260744,-0.02837852394541442,-9.134365079365084e-06,1.2029285714285716e-05,-2.222222222222222e-05,-1.5873015873015872e-05
2022-09-09,0.006146162178176092,-0.005083185373385473,0.00620385860674752,-0.005081261643226743,-4.8172619047619046e-05,1.3949285714285716e-05,-9.523809523809525e-06,-1.5873015873015872e-05
2022-09-10,0.025007806316917056,-0.028536318224544104,0.025070897507393247,-0.028557607986448866,-4.404357142857143e-05,3.398817460317461e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-09-11,-0.0018337845563745308,0.002516631449095273,-0.0017837379690729435,0.0025125905760794,-3.734817460317461e-05,1.9913888888888887e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-09-12,-0.00821384569308797,0.009947892181721877,-0.008148534581976858,0.009947956308706003,-4.943809523809524e-05,1.8983492063492062e-05,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-09-13,-0.002034515237212863,0.00585364871974051,-0.002019843729276355,0.005866836021327811,-5.147698412698411e-06,5.860317460317462e-06,-9.523809523809525e-06,-1.9047619047619046e-05
2022-09-14,-0.026403110563990688,0.025251815181372424,-0.02638322556399069,0.02538374176867401,-4.0119841269841245e-06,-0.00012240277777777778,-1.5873015873015872e-05,-9.523809523809525e-06
2022-09-15,-0.00401091856865335,0.0032356863724414694,-0.003881839521034302,0.0032629531978382947,-0.00011320603174603175,-1.456841269841268e-05,-1.5873015873015872e-05,-1.2698412698412699e-05
2022-09-16,-0.006972245466314861,0.008824431853043626,-0.006973379593298988,0.008880397726059499,2.0181746031746032e-05,-4.6442063492063495e-05,-1.9047619047619046e-05,-9.523809523809523e-06
2022-09-17,0.006277734511229555,-0.0017743717046290232,0.006307434292975587,-0.001777774343517912,-1.3826765873015875e-05,1.292644841269841e-05,-1.5873015873015872e-05,-9.523809523809525e-06
2022-09-18,0.003298178078379262,-0.0052692105483428,0.003301049427585611,-0.005281229020565022,9.827063492063492e-06,2.7891488095238104e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-09-19,-0.020771640301543697,0.03109747501551834,-0.02092576226582941,0.031171671821073894,0.00016682037698412697,-6.149839285714284e-05,-1.2698412698412699e-05,-1.2698412698412699e-05
2022-09-20,0.00583070187077897,-0.008176785776086399,0.005806089846969446,-0.008146082978467353,3.413583333333333e-05,-1.165517857142857e-05,-9.523809523809525e-06,-1.9047619047619046e-05
2022-09-21,-0.0007863588448568496,0.004062766563607886,-0.0007520400353330401,0.004088683190592013,-2.4795000000000002e-05,-6.869007936507935e-06,-9.523809523809525e-06,-1.9047619047619046e-05
2022-09-22,-0.015686074233509508,0.012608530675710947,-0.01571859266604919,0.012703381072536343,5.156605158730158e-05,-7.580277777777776e-05,-1.9047619047619046e-05,-1.9047619047619046e-05
2022-09-23,0.024388401183769094,-0.029061659539738445,0.02441958437821354,-0.029025907119103526,-2.4833988095238105e-05,-1.3530198412698412e-05,-6.349206349206349e-06,-2.222222222222222e-05
2022-09-24,0.0010465400693143855,-0.004700932196173216,0.0011042556843937506,-0.004708503624744645,-5.4541011904761904e-05,2.3444444444444448e-05,-3.1746031746031746e-06,-1.5873015873015872e-05
2022-09-25,-0.0015359918749927026,0.005177953591505967,-0.0014408480059450836,0.0051698369446805705,-7.609625000000002e-05,2.081505952380952e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-09-26,-0.005935906524685234,0.014325581235080317,-0.005979894659605869,0.014348893020794602,5.271829365079365e-05,-1.8832142857142864e-06,-8.73015873015873e-06,-2.1428571428571428e-05
2022-09-27,0.00904927483483732,-0.015316427235273416,0.009026692096742082,-0.015295412513051193,3.8455753968253964e-05,-5.141706349206346e-06,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-09-28,-0.0037162246489013335,0.003713130987758684,-0.0036834437957267304,0.0037368650155364617,-2.0082440476190473e-05,-1.1035615079365077e-05,-1.2698412698412699e-05,-1.2698412698412699e-05
2022-09-29,-0.003582781956579127,-0.0004541595453401395,-0.0035185049327696033,-0.0004572468072449015,-5.157861111111111e-05,2.5309484126984135e-05,-1.2698412698412699e-05,-2.222222222222222e-05
2022-09-30,0.003776778272344973,-0.005284356813229432,0.003866986903297354,-0.0052854078648167345,-6.798640873015872e-05,1.057486111111111e-05,-2.222222222222222e-05,-9.523809523809525e-06
2022-10-01,0.0021821983044974093,0.0017342224124923386,0.0022719084632275683,0.0017256329482066243,-7.383714285714287e-05,2.763708333333334e-05,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-10-02,-0.0009600040533382904,-0.0015186493324581432,-0.0009093986366716237,-0.001491603856267667,-3.155779761904761e-05,-1.434706349206349e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-10-03,-0.005141224245262846,0.010473066311841459,-0.005090219681770782,0.01049195744279384,-3.8306150793650796e-05,-6.192718253968254e-06,-1.2698412698412699e-05,-1.2698412698412699e-05
2022-10-04,0.013332232034466832,-0.014621325275229016,0.013302261756689053,-0.014639845691895682,4.901789682539682e-05,3.4393432539682546e-05,-1.9047619047619046e-05,-1.5873015873015872e-05
2022-10-05,0.007653933956451302,-0.007991035863799125,0.007734096277879873,-0.007983483185227696,-6.111470238095239e-05,8.3203373015873e-06,-1.9047619047619046e-05,-1.5873015873015872e-05
2022-10-06,0.001362117266618711,0.001886197527981953,0.0013907979015393458,0.0019154540557597306,-9.633015873015863e-06,-1.3383511904761907e-05,-1.904761904761905e-05,-1.5873015873015872e-05
2022-10-07,-0.0035900807947653146,0.006475907020826446,-0.003553994425717696,0.006520396703366129,-2.1800654761904768e-05,-3.020396825396826e-05,-1.4285714285714285e-05,-1.4285714285714284e-05
2022-10-08,0.0004438422949047221,-0.0006132150931715115,0.00046357493379361103,-0.0005913857479334162,-3.859623015873016e-06,-5.9563293650793676e-06,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-10-09,-0.0027208257382742144,0.005224115366606395,-0.002675224131131357,0.005252436914225443,-2.972859126984128e-05,-1.244853174603174e-05,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-10-10,0.0064187305886051335,-0.006007630135377921,0.006430534616382912,-0.005986632119504905,4.0689880952380925e-06,1.2242063492063494e-06,-1.5873015873015872e-05,-2.222222222222222e-05
2022-10-11,-0.019541478921123397,0.03631561094519217,-0.019573778226678953,0.036369185766620744,4.499771825396825e-05,-3.4527202380952386e-05,-1.2698412698412699e-05,-1.9047619047619046e-05
2022-10-12,0.005465748634487005,-0.005568718945732558,0.005516087840836212,-0.005574015354462716,-3.7640793650793656e-05,1.7994821428571427e-05,-1.2698412698412699e-05,-1.2698412698412699e-05
2022-10-13,-0.00565461449639922,0.00960478636317002,-0.005618931282113506,0.009609829617138275,-2.6159404761904764e-05,1.0829761904761903e-05,-9.523809523809525e-06,-1.5873015873015872e-05
2022-10-14,-0.0059216032102155855,0.00214010373020629,-0.005897054341167967,0.0021349383532221627,-1.5025059523809524e-05,2.4212996031746035e-05,-9.523809523809525e-06,-1.9047619047619046e-05
2022-10-15,-0.00639723101567388,0.005161051246192315,-0.006402056729959595,0.005192654877144695,1.4349523809523806e-05,-9.381408730158731e-06,-9.523809523809526e-06,-2.222222222222222e-05
2022-10-16,0.012641749869713044,-0.010022843128329023,0.012596811218919392,-0.009991960509281403,5.76370634920635e-05,-1.5009603174603171e-05,-1.2698412698412699e-05,-1.5873015873015872e-05
2022-10-17,0.004434394716896761,-0.0006310980842733782,0.004438516284357079,-0.0006205780445908385,1.2545099206349207e-05,8.527579365079364e-06,-1.6666666666666664e-05,-1.904761904761905e-05
2022-10-18,0.015809836637867218,-0.024763051527611653,0.015856813939454522,-0.024777715019675146,-2.792968253968254e-05,2.7361904761904765e-05,-1.9047619047619046e-05,-1.2698412698412699e-05
2022-10-19,-0.00442246474852334,0.016939664408730702,-0.004386115542174133,0.01695649242460372,-2.047619047619048e-05,2.2196031746031787e-06,-1.5873015873015872e-05,-1.9047619047619046e-05
2022-10-20,-0.012514310094478084,0.02021973496519051,-0.012489833745271735,0.020238168060428604,-8.603333333333331e-06,-2.560079365079366e-06,-1.5873015873015872e-05,-1.5873015873015872e-05
2022-10-21,-0.0008021249247956209,-0.007264851931709818,-0.0007344607184464146,-0.007258323201551087,-5.496579365079365e-05,6.169682539682537e-06,-1.2698412698412699e-05,-1.2698412698412699e-05
2022-10-22,0.008051118340423925,-0.00914325290137908,0.008101249848360432,-0.009150790123601303,-3.7433095238095234e-05,2.023563492063492e-05,-1.2698412698412699e-05,-1.2698412698412699e-05
