symbol,total_pnl_usdt,price_pnl_usdt,funding_pnl_usdt,fee_pnl_usdt,avg_weight,avg_abs_weight,max_abs_weight,active_bars,avg_turnover,pnl_share
MYRO-USDT,-4.365263884942922,-4.279193172395624,0.23219846393386,-0.31826917648114733,-0.0007002801120448179,0.002976190476190476,0.07142857142857142,257,0.0002834467120181406,-0.0012744392533727599
ANT-USDT,-4.433775543063014,-4.1643703856098675,-0.05367643745965357,-0.21572871999348986,0.0034357492997198875,0.005278152927837802,0.11904761904761904,368,0.00046893757503001205,-0.0012944412392144567
VANRY-USDT,-4.507713877655426,-4.396969414805472,0.05091958394035637,-0.16166404679031843,-0.00035014005602240897,0.0014005602240896359,0.023809523809523808,263,0.0001417233560090703,-0.0013160275438267865
USUAL-USDT,-4.591913655431382,-4.592434756616899,0.011644642746623465,-0.011123541561106289,-8.336668000533546e-05,8.336668000533546e-05,0.007936507936507936,20,4.168334000266773e-06,-0.0013406096778629615
BEAMX-USDT,-4.61836233423026,-4.547255438866198,0.09119732873490848,-0.16230422409896972,-0.0002626050420168067,0.0015381152460984394,0.031746031746031744,260,0.00015006002400960383,-0.0013483313724384955
NEO-USDT,-4.645966657889556,-4.510035813577481,-0.05914652399474493,-0.0767843203173301,0.0021008403361344537,0.0021008403361344537,0.03968253968253968,241,0.00017507002801120448,-0.00135639045765338
RAYSOL-USDT,-4.70945339652639,-4.699995330448368,0.010356433475370158,-0.019814499553391905,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0013749254177199367
VELODROME-USDT,-4.960400009710817,-4.8430584159186285,0.010950175720510873,-0.12829176951270319,0.00042517006802721087,0.0007753101240496197,0.015873015873015872,112,6.669334400426837e-05,-0.001448189308007606
SOMI-USDT,-4.965541424794966,-4.558252090745255,-0.38612391899661463,-0.021165415053099164,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0014496903446857606
ZEN-USDT,-5.114121616134773,-3.8994429514002533,-0.7355033421129213,-0.47917532262160617,0.002691701680672268,0.009046326864078965,0.07142857142857142,942,0.0010441676670668268,-0.0014930683472780509
AERGO-USDT,-5.201811487435533,-5.54026794906856,0.4892756687052312,-0.15081920707220942,8.753501400560219e-05,0.0007878151260504201,0.023809523809523808,148,9.170334800586901e-05,-0.0015186694144882992
SLP-USDT,-5.229829049083371,-5.178886265997223,0.04847632013708818,-0.09941910322323401,-0.0001583966920101374,0.000716953448045885,0.023809523809523808,127,7.086167800453515e-05,-0.0015268491445776893
GRT-USDT,-5.267341404818809,-5.2314677129416784,0.013873654059193552,-0.049747345936325515,4.3767507002801195e-05,0.0013130252100840337,0.047619047619047616,172,0.0001250500200080032,-0.0015378008808061968
MBOX-USDT,-5.462326845312917,-5.361771237499991,-0.0052180791631864145,-0.09533752864974243,-0.00043767507002801117,0.0007878151260504202,0.031746031746031744,129,7.503001200480192e-05,-0.0015947269008021493
ALPHA-USDT,-5.465831692106553,-5.252738869681201,-0.012949941709543639,-0.20014288071580844,-0.0014880952380952382,0.004739395758303322,0.051587301587301584,573,0.000468937575030012,-0.0015957501411946202
FLOCK-USDT,-5.467596260490277,-5.262215909992877,-0.11495034530728794,-0.09043000519011352,-0.00043767507002801117,0.00043767507002801117,0.023809523809523808,66,4.168334000266773e-05,-0.0015962653071210685
KSM-USDT,-5.5124979555530835,-4.240364722503934,-0.7584639965342408,-0.5136692365148947,0.0008972338935574228,0.008702439309056955,0.07738095238095238,831,0.0009962318260637588,-0.001609374361748533
XNY-USDT,-5.514572657091179,-5.306499142825331,-0.01759536842876777,-0.190478145837077,8.753501400560224e-05,0.000404328398025877,0.023809523809523808,77,9.170334800586901e-05,-0.001609980071082235
1MBABYDOGE-USDT,-5.58906161034484,-5.593030189538376,0.0216492689802626,-0.017680689786727447,-2.188375350140056e-05,0.0001531862745098039,0.007936507936507936,42,1.4589169000933706e-05,-0.0016317271288710117
ENJ-USDT,-5.707324969169061,-5.981760977857423,0.3723289339327605,-0.09789292524440407,-0.0007659313725490195,0.001991421568627451,0.047619047619047616,269,0.00019799586501267173,-0.0016662541290006422
MAV-USDT,-5.801513537798946,-5.96714320858545,0.3087353123998242,-0.1431056416133162,-0.0010504201680672268,0.0019257703081232492,0.031746031746031744,241,0.0001750700280112045,-0.0016937524915841653
QUICK-USDT,-5.886292930948626,-5.743527788954575,-0.012044814403375188,-0.13072032759067334,2.9155016402971547e-20,0.0007503001200480191,0.015873015873015872,118,0.00010004001600640255,-0.0017185038443900647
DRIFT-USDT,-6.116588525630673,-6.329973035057156,0.3855356926897902,-0.1721511832633158,-0.0002626050420168067,0.0009628851540616245,0.023809523809523808,118,9.170334800586901e-05,-0.0017857386676395789
ALPACA-USDT,-6.311318461192271,-6.269202914705941,0.011915814931846045,-0.054031361418176396,-0.00017507002801120446,0.0005252100840336134,0.015873015873015872,86,5.002000800320128e-05,-0.0018425900929434338
DEGO-USDT,-6.3250701811243495,-6.29691699882529,0.08482109578849042,-0.11297427808755188,-0.0007002801120448179,0.0008753501400560223,0.031746031746031744,110,8.336668000533546e-05,-0.0018466049090335402
BRETT-USDT,-6.655368733585981,-6.527684134729124,0.07594834377521784,-0.20363294263207382,-0.0001531862745098039,0.0011869331065759638,0.03968253968253968,169,0.00014797585700947045,-0.001943035606394419
COOKIE-USDT,-6.660052535731766,-6.604115371206892,-0.012681982838558988,-0.04325518168631276,6.25250100040016e-05,0.00012088168600773643,0.007936507936507936,29,2.0841670001333865e-05,-0.0019444030429267693
MITO-USDT,-6.670548414768712,-6.6461194475491645,0.004983277978998419,-0.029412245198546648,0.0,0.00017507002801120448,0.007936507936507936,42,1.250500200080032e-05,-0.0019474673159228359
UMA-USDT,-6.674883914175574,-6.749520420042378,0.16239615689713688,-0.08775965103032907,-0.000941001400560224,0.0011160714285714285,0.05357142857142857,93,0.00010629251700680272,-0.0019487330654336817
TRUTH-USDT,-6.6827857661048435,-6.6073922256216555,-0.05345306858582173,-0.02194047189736689,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.001951040011941025
BDXN-USDT,-6.70242621171894,-6.754762669591804,0.10815164611811293,-0.05581518824524797,-0.00035014005602240897,0.00035014005602240897,0.015873015873015872,64,3.3346672002134185e-05,-0.0019567740421174537
WOO-USDT,-6.70739378791971,-6.483238370562006,0.19167817861009256,-0.4158335959678036,-0.0025103791516606637,0.005799194677871148,0.07142857142857142,555,0.0005731459250366814,-0.001958224326515201
IOTX-USDT,-6.746188388433094,-6.464109803428274,0.2911532426315925,-0.5732318276364201,0.0009024443110577565,0.006946528611444578,0.05555555555555555,840,0.0007878151260504202,-0.001969550414242385
AGLD-USDT,-6.913361438759644,-6.849331279983243,0.15094557229437558,-0.21497573107077003,-0.0012036064425770307,0.0022873732826463916,0.05555555555555555,317,0.0002730258770174736,-0.0020183566039843367
1000LUNC-USDT,-6.929200155282553,-6.92767822553804,0.09912627289232173,-0.10064820263683248,8.753501400560228e-05,0.0009628851540616247,0.023809523809523808,146,9.170334800586901e-05,-0.0020229807189500928
XCN-USDT,-7.0409708696689375,-7.076268858519064,0.11736605182590006,-0.0820680629757741,0.0,0.00041683340002667734,0.015873015873015872,76,5.002000800320128e-05,-0.002055612190848701
TWT-USDT,-7.0770088727231,-7.099443292654273,0.06077457835363384,-0.038340158422459525,-0.00019695378151260505,0.00032825630252100843,0.007936507936507936,84,3.12625050020008e-05,-0.0020661334896558163
XAI-USDT,-7.120767837164163,-7.1119574040339195,0.005855534006572237,-0.01466596713681461,-0.00017507002801120448,0.00017507002801120448,0.015873015873015872,23,1.6673336001067092e-05,-0.0020789089239572783
LAB-USDT,-7.219377189939884,-7.223053852498605,0.015258304700749585,-0.011581642142028973,-2.917833800186741e-05,2.917833800186741e-05,0.007936507936507936,7,4.168334000266773e-06,-0.00210769793494022
OL-USDT,-7.248169175910707,-7.226026743448398,0.1260824855729366,-0.1482249180352495,-0.0003626450580232092,0.0007294584500466854,0.023809523809523808,110,7.91983460050687e-05,-0.0021161037582926963
MEW-USDT,-7.2825367087165045,-7.238491035899633,-0.004571023926240527,-0.039474648890627316,0.00017507002801120448,0.00017507002801120448,0.015873015873015872,22,1.6673336001067092e-05,-0.0021261373631339432
SPORTFUN-USDT,-7.955089692328828,-7.9214274691521975,0.01093843183914152,-0.04460065501577271,-0.00016673336001067092,0.00016673336001067092,0.015873015873015872,31,1.6673336001067092e-05,-0.0023224892779047774
M-USDT,-8.026360665146784,-8.088429415021794,0.10422568650488581,-0.042156936629874214,-0.00017507002801120448,0.00017507002801120448,0.015873015873015872,34,1.6673336001067092e-05,-0.002343296845964653
NULS-USDT,-8.269137811994623,-8.202681134061667,-0.030028126762870193,-0.036428551170085255,0.00017507002801120446,0.00035014005602240897,0.023809523809523808,44,3.3346672002134185e-05,-0.002414175659690429
1INCH-USDT,-8.282296548816927,-8.191826597020977,-0.029075305594677338,-0.06139464620126979,-0.0005252100840336133,0.0012254901960784311,0.031746031746031744,157,0.00011671335200746965,-0.002418017354298856
UAI-USDT,-8.404333983404623,-8.408416122178892,0.023810291594321964,-0.01972815282005426,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0024536461962472054
TAIKO-USDT,-8.422397093817954,-8.376954687222643,-0.022144597903946416,-0.02329780869136478,-0.00017507002801120448,0.00017507002801120448,0.015873015873015872,24,1.6673336001067092e-05,-0.002458919723244774
GUN-USDT,-8.83036077017216,-8.694648319463056,-0.06827024372484715,-0.06744220698425418,0.00035014005602240897,0.00035014005602240897,0.015873015873015872,45,3.3346672002134185e-05,-0.002578024761748731
KAVA-USDT,-9.178710835536243,-8.09071675757069,-0.8049371913817376,-0.2830568865838222,0.0005470938375350139,0.004004726890756301,0.06349206349206349,480,0.00037306589302387615,-0.0026797256002126487
IR-USDT,-9.278254433255153,-8.781305634796432,-0.4087418293413557,-0.08820696911736725,-0.00030428838201947443,0.00030428838201947443,0.031746031746031744,34,3.3346672002134185e-05,-0.002708787364105666
LIGHT-USDT,-9.406014691256232,-9.434997895864765,0.04621008299742047,-0.017226878388885307,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0027460869849554453
NKN-USDT,-9.487846200194584,-9.28503398520528,0.01846965761833333,-0.22128187260763846,0.00021883753501400553,0.003307573029211684,0.031746031746031744,529,0.00036264505802320927,-0.0027699777026537462
TNSR-USDT,-9.490530672156648,-9.440331014157213,0.06596445907119203,-0.11616411707062316,-0.0005908613445378151,0.0008784763905562225,0.031746031746031744,131,0.00010629251700680272,-0.002770761434527284
NTRN-USDT,-9.535654404746511,-9.767736334583299,0.32500074724980904,-0.0929188174130248,-0.0008534663865546219,0.0013786764705882354,0.05555555555555555,94,0.00012296585300786982,-0.0027839353130342803
EDU-USDT,-9.536319098480737,-9.324833234085286,-0.014070081781542449,-0.1974157826139093,-0.001137955182072829,0.0021883753501400556,0.06349206349206349,285,0.0002167533680138722,-0.002784129370440361
ZKJ-USDT,-9.830290168669816,-9.8312680140376,0.035115697260521786,-0.03413785189273696,-0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.0028699542555056675
T-USDT,-10.30993335185661,-10.1703647634858,0.2654701096137354,-0.4050386979845465,-0.0014662114845938373,0.004707091169801254,0.09325396825396826,404,0.00043142256902761105,-0.003009986133618325
DASH-USDT,-10.405571847851029,-9.985589828429108,-0.13352531629934716,-0.28645670312257254,0.0009628851540616249,0.004856109110310792,0.047619047619047616,515,0.0004251700680272108,-0.0030379078026494316
OXT-USDT,-10.513921958498837,-10.537361996795301,0.16824686699563568,-0.14480682869917133,-0.0003720238095238096,0.0015537464985994397,0.023809523809523808,290,0.00014797585700947045,-0.003069540628924413
BOB-USDT,-10.523541555756493,-10.312424017853278,-0.13611878430756155,-0.07499875359565071,-1.250500200080032e-05,0.00020424836601307187,0.007936507936507936,49,2.917833800186741e-05,-0.0030723490713622415
GHST-USDT,-10.580024064824972,-10.68614098532043,0.17736551819459956,-0.07124859769914274,-0.0005252100840336134,0.0007002801120448179,0.023809523809523808,96,6.669334400426837e-05,-0.0030888391458647577
PHA-USDT,-10.588505237910917,-10.570984141874847,0.016850374004727876,-0.03437147004079738,0.00017507002801120448,0.00017507002801120448,0.007936507936507936,42,1.6673336001067092e-05,-0.0030913152252451267
SC-USDT,-10.59220417067888,-10.352308928447622,-0.14661819947566537,-0.09327704275560049,0.002254026610644257,0.002324888288648792,0.07142857142857142,221,0.0002605208750166733,-0.0030923951290583508
OBOL-USDT,-10.673965203872,-10.685714555324637,0.07045803734547525,-0.05870868589283294,-0.0004376750700280112,0.0004376750700280112,0.023809523809523808,67,4.168334000266773e-05,-0.003116265271355369
G-USDT,-10.901441387765985,-10.819429258314088,0.04652775254577361,-0.1285398819976714,-0.0011160714285714285,0.0014099389755902359,0.047619047619047616,163,0.00012296585300786982,-0.003182676967326809
ACX-USDT,-11.748629314711227,-11.7442875600221,0.08742452158326137,-0.09176627627238867,-0.0007659313725490196,0.0007659313725490196,0.031746031746031744,71,7.294584500466853e-05,-0.0034300135722928177
OCEAN-USDT,-12.168611924896336,-12.308272062986987,0.3331437352364832,-0.19348359714582872,0.004420518207282913,0.005239595838335334,0.06349206349206349,479,0.00047727424303054553,-0.0035526275398011877
RDNT-USDT,-12.403911370313601,-12.270358658586717,-0.03360480166683962,-0.09994791006004362,-0.0009628851540616247,0.001444327731092437,0.037698412698412696,243,0.00013130252100840336,-0.0036213232378026214
BB-USDT,-12.75674651680978,-12.803230655883434,0.10727870231091258,-0.06079456323725802,-0.00043767507002801117,0.0006127450980392156,0.03968253968253968,68,5.835667600373482e-05,-0.0037243334961779037
ONT-USDT,-12.91664983774548,-13.392345478947172,0.5492877040784865,-0.0735920628767941,0.0001750700280112045,0.0015756302521008404,0.031746031746031744,277,0.00015006002400960383,-0.003771017287654529
POWR-USDT,-13.227789196141075,-13.24383973281956,0.060935295991473466,-0.04488475931298972,-0.0006127450980392156,0.0006544284380418834,0.023809523809523808,76,7.503001200480192e-05,-0.0038618544562793863
OMG-USDT,-13.3281189663835,-11.777762990077173,-1.3550112753028565,-0.19534470100346463,0.0018382352941176468,0.003063725490196078,0.05555555555555555,388,0.00029178338001867413,-0.003891145743323878
LDO-USDT,-13.441072257839906,-13.297200562248454,-0.06506782393330009,-0.07880387165815171,-0.0015537464985994397,0.0015787565026010402,0.1111111111111111,117,0.0001729858610110711,-0.003924122468723282
FXS-USDT,-14.023201387609816,-14.232615814241662,0.6485055354597717,-0.4390911088279396,-0.0011598389355742297,0.005832541349873282,0.07142857142857142,556,0.0005710617580365479,-0.004094075129791377
BOND-USDT,-14.095771634173673,-14.164156328778459,0.18952405871137623,-0.12113936410658944,-0.0001750700280112045,0.001325530212084834,0.031746031746031744,175,0.00015006002400960383,-0.004115262020958926
RVV-USDT,-14.347417430308976,-14.23319991573972,-0.0952387764036659,-0.018978738165591445,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.004188730037783128
API3-USDT,-14.40493810253427,-13.97206825756862,-0.16404756824474553,-0.26882227672091075,-0.004529936974789915,0.0052552270908363344,0.06349206349206349,526,0.0005627250900360144,-0.00420552320412919
RONIN-USDT,-14.63671721093106,-14.215622305486557,-0.3113715972613129,-0.1097233081831861,-0.0010504201680672268,0.0011337868480725624,0.047619047619047616,141,0.00011671335200746965,-0.004273191139364788
MOCA-USDT,-14.677841837190751,-14.786013467440632,0.18942648481383134,-0.08125485456395032,-0.00015318627450980397,0.0005033263305322129,0.015873015873015872,104,4.7935841003067894e-05,-0.004285197478355293
BTS-USDT,-14.845005803249911,-14.440653240221739,-0.2661980539410616,-0.1381545090871109,0.0035670518207282912,0.004392381952781112,0.07738095238095238,385,0.0003751500600240096,-0.004334001015944419
XVS-USDT,-14.915801318037378,-15.325073815370244,0.6422543866200215,-0.23298188928715474,-6.565126050420168e-05,0.0032169117647058813,0.07936507936507936,318,0.0002980358810190743,-0.004354669773981954
CYS-USDT,-15.089089605236444,-15.104904819357662,0.027052309676738703,-0.01123709555552228,-6.669334400426837e-05,6.669334400426837e-05,0.007936507936507936,16,4.168334000266773e-06,-0.004405261307776276
SYS-USDT,-15.324809054352327,-15.211580018920852,0.023924046033733742,-0.13715308146520172,-0.0002626050420168066,0.001137955182072829,0.03968253968253968,142,0.0001083766840069361,-0.004474079625901989
ICX-USDT,-15.504153141914573,-16.296083382373688,1.000816086586335,-0.20888584612722944,0.00018820028011204475,0.004132277911164466,0.05555555555555555,521,0.00039265706282513006,-0.0045264391512534865
MAGIC-USDT,-15.549617130665998,-15.473651419635168,0.0565646835839563,-0.1325303946147866,-0.0013567927170868343,0.0022321428571428566,0.0873015873015873,183,0.0001896591970121382,-0.004539712367582875
BTR-USDT,-15.739904946356166,-15.452027940544491,-0.21900534092549861,-0.06887166488617673,0.00035014005602240897,0.00035014005602240897,0.023809523809523808,45,3.3346672002134185e-05,-0.004595266915519965
SOLV-USDT,-16.270856844637066,-16.268330437318227,0.1472519945810763,-0.1497784018999133,-0.0005033263305322128,0.0008534663865546219,0.023809523809523808,134,8.128251300520208e-05,-0.004750278378436556
BULLA-USDT,-16.353888946306192,-16.696318874420196,0.3862916298760059,-0.04386170176200563,-0.0002626050420168067,0.0002626050420168067,0.007936507936507936,63,2.501000400160064e-05,-0.004774519609309716
PERP-USDT,-16.560746629640345,-16.378095523536405,0.04091220120666998,-0.2235633073106036,-0.0006565126050420169,0.0027406796051754035,0.05555555555555555,267,0.00023759503801520606,-0.00483491173185977
COAI-USDT,-16.69299187615526,-16.713719782469234,0.08519077992819202,-0.06446287361421454,-0.0002626050420168067,0.0002626050420168067,0.023809523809523808,23,2.501000400160064e-05,-0.004873520745581003
SHELL-USDT,-16.933759102306166,-16.934475305489336,0.10636665301953267,-0.10565044983635696,-0.00047727424303054553,0.0006606809390422836,0.031746031746031744,110,6.669334400426837e-05,-0.004943812762746513
CTSI-USDT,-17.06767515478216,-17.03207667625232,0.18796136847538303,-0.22355984700523046,-0.0008753501400560224,0.00300953714819261,0.06349206349206349,410,0.0003251300520208083,-0.0049829095684449775
HOOK-USDT,-17.07851607398976,-17.046296783071313,0.16795296721600067,-0.2001722581344589,-0.0023634453781512603,0.003195028011204482,0.0873015873015873,225,0.0002876150460184074,-0.004986074575955397
RPL-USDT,-17.07902835591662,-17.10088490228386,0.11730072414158715,-0.09544417777435364,-0.0002626050420168067,0.000754468454048286,0.031746031746031744,97,7.503001200480192e-05,-0.00498622413671818
SIGN-USDT,-17.093006929775136,-17.65441568716471,0.6792729582527318,-0.11786420086315066,8.753501400560223e-05,0.0006127450980392156,0.023809523809523808,96,5.835667600373482e-05,-0.004990305182836128
ZRX-USDT,-17.172386829393915,-17.182478272362882,0.15132180265067546,-0.1412303596817113,0.001851365546218487,0.0029830682272909163,0.047619047619047616,354,0.0002988695478191276,-0.00501348015293402
ALICE-USDT,-17.222866972402848,-16.89109727662055,-0.09329437199923996,-0.23847532378306627,0.0006915266106442578,0.0038936407896491927,0.058333333333333334,432,0.0003843203948245965,-0.005028217836029963
ICNT-USDT,-17.70252198462559,-17.261336197795845,-0.1616011812017012,-0.27958460562803716,-0.00023759503801520606,0.0012796785380818994,0.07142857142857142,89,0.00012088168600773643,-0.005168253167630918
DIA-USDT,-17.733925854543553,-17.810362387516967,0.16105385068486977,-0.08461731771145908,-0.0004376750700280112,0.0005210417500333467,0.03968253968253968,38,7.503001200480192e-05,-0.00517742153077829
UXLINK-USDT,-18.162158328799165,-18.168448907623638,0.020155744512683177,-0.013865165688209443,8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.005302444046975482
SKL-USDT,-18.52889049648986,-18.563623357099168,0.38444388242474725,-0.349711021815441,-0.0006127450980392157,0.005616830065359477,0.03968253968253968,852,0.0006481759370414832,-0.005409511542159823
NMR-USDT,-18.592243966324904,-18.54903980373359,0.08719809538204573,-0.13040225797335434,-0.0010285364145658261,0.001393265639589169,0.03968253968253968,181,0.00014797585700947045,-0.005428007594385586
ZBT-USDT,-18.78544981047942,-18.598832533018197,-0.16782201120228424,-0.018795266258936315,-8.753501400560224e-05,8.753501400560224e-05,0.007936507936507936,21,8.336668000533546e-06,-0.0054844140610417836
AKE-USDT,-19.21441909500462,-18.891561259371485,-0.09326610100006573,-0.2295917346330772,8.753501400560224e-05,0.00042933840202747763,0.023809523809523808,84,9.170334800586901e-05,-0.0056096516890751895
SWARMS-USDT,-19.56002872625588,-19.45322960332287,-0.0708146254003717,-0.03598449753263719,-8.753501400560224e-05,0.0002626050420168067,0.007936507936507936,63,2.501000400160064e-05,-0.0057105524575097304
BID-USDT,-19.676530161649133,-19.97762841952155,0.45329255692223486,-0.15219429904981535,-0.0007878151260504202,0.0009212018140589569,0.06349206349206349,88,0.0001083766840069361,-0.00574456506390715
HFT-USDT,-19.78402720490665,-19.823736487471304,0.22233676991021803,-0.18262748734555947,-0.0016256502601040414,0.0027073329331732685,0.06944444444444445,254,0.0002584367080165399,-0.005775948837067219
BROCCOLIF3B-USDT,-19.95244406825766,-20.710570557652172,0.9578162323222398,-0.1996897429277179,-0.0003709817260237428,0.00116296518607443,0.023809523809523808,162,0.00011254501800720288,-0.005825118158153348
VTHO-USDT,-20.44776104908989,-20.093668893206548,-0.2370734084249394,-0.11701874745839971,0.00017507002801120446,0.0007002801120448179,0.031746031746031744,88,6.669334400426837e-05,-0.005969726003148023
DODO-USDT,-20.68301039877071,-21.187348731210342,0.5810127263880139,-0.07667439394837798,-2.0408511482080083e-19,0.0020841670001333864,0.06349206349206349,219,0.00023759503801520609,-0.0060384070756938964
CYBER-USDT,-20.70034199539448,-20.473666584852513,0.12731835047647228,-0.353993761018456,-8.753501400560239e-05,0.0033617613712151524,0.07738095238095238,294,0.000312625050020008,-0.006043467037163156
ASR-USDT,-21.175598026767098,-21.18470722611889,0.029367756645991436,-0.020258557294202437,-0.0001531862745098039,0.0001531862745098039,0.013888888888888888,22,1.4589169000933706e-05,-0.006182218085839183
STG-USDT,-21.652886796560196,-22.42741616058817,1.1450914807253614,-0.3705621166973898,-0.0014224439775910363,0.003925528544751234,0.047619047619047616,420,0.0004147492330265439,-0.006321562592712281
IRYS-USDT,-22.198195264990574,-22.054830195512615,-0.055857921307786586,-0.08750714817017596,-0.0004157913165266106,0.0004157913165266106,0.021825396825396824,51,3.5430839002267575e-05,-0.006480765457803985
LIT-USDT,-22.25503862522723,-20.809005514450927,-1.0950794208001107,-0.35095368997619203,0.004661239495798319,0.006207691409897291,0.06349206349206349,566,0.0006544284380418834,-0.006497360882843255
DEEP-USDT,-22.80616024880905,-22.804172151325748,0.08183944736281916,-0.08382754484611696,-0.0004157913165266106,0.0005908613445378151,0.037698412698412696,67,5.627250900360144e-05,-0.0066582608991968785
RIF-USDT,-23.19920009720234,-22.91432609112754,0.004978928332866589,-0.289852934407664,-0.00017507002801120446,0.0018486561291183137,0.03968253968253968,236,0.00022300586901427238,-0.006773008924547616
GMX-USDT,-23.402738267862397,-23.765074059713086,0.9672471933107285,-0.6049114014600564,-0.00028761504601840715,0.00800111711351207,0.1111111111111111,625,0.0006898592770441509,-0.00683243191502102
IOST-USDT,-23.72047176902712,-24.546363061421154,1.1903064696877457,-0.3644151772937093,0.0004157913165266108,0.005276068760837668,0.03968253968253968,747,0.000550220088035214,-0.006925194244325467
KNC-USDT,-24.45726661078576,-24.177299668281872,-0.10150622040410219,-0.1784607220997818,0.0015318627450980392,0.0028073729491796717,0.031746031746031744,420,0.00027094171001734024,-0.007140301576383597
PHB-USDT,-25.01641864177634,-25.035152188159213,0.43359860447059095,-0.4148650580877238,-0.0019257703081232492,0.004543484060290782,0.07142857142857142,515,0.0004918634120314793,-0.007303546071030412
CHR-USDT,-25.250638351064215,-24.854395967401512,-0.039283476915756343,-0.3569589067469471,0.0019389005602240893,0.006062216553287982,0.037698412698412696,769,0.0005739795918367347,-0.007371926539954555
CHILLGUY-USDT,-25.328293605401807,-25.222293713768654,-0.04381721448414334,-0.062182677149015195,8.753501400560224e-05,0.0002626050420168067,0.015873015873015872,43,2.501000400160064e-05,-0.007394597999680012
B3-USDT,-26.046909065106053,-25.710115742960248,-0.06681430871617691,-0.2699790134296315,-0.0008753501400560223,0.0017673736161131117,0.047619047619047616,206,0.00018340669601173802,-0.007604397859222655
GRASS-USDT,-26.189515535229102,-26.175235526015598,0.03612716946858706,-0.05040717868208653,-0.0004376750700280112,0.0004376750700280112,0.023809523809523808,45,4.168334000266773e-05,-0.007646031833273257
SAPIEN-USDT,-26.25623310763153,-26.218962858233937,0.01104907138303481,-0.048319320780639545,-0.0002626050420168067,0.0002626050420168067,0.023809523809523808,39,2.501000400160064e-05,-0.007665510035599737
HIGH-USDT,-27.98576791813514,-28.207152752153295,0.3826796360283153,-0.1612948020101625,-0.0027573529411764708,0.0031408396692010135,0.07936507936507936,230,0.00027094171001734024,-0.00817044790663734
OGN-USDT,-28.522259641759632,-28.363675202885805,0.12149406197208484,-0.280078500845907,-0.0008096988795518205,0.005959675536881419,0.07936507936507936,579,0.0006189975990396158,-0.008327076722149511
WAXP-USDT,-28.69589144826906,-28.62951598441442,0.13037188643913844,-0.19674735029377757,-5.831003280594309e-20,0.0013588768840869679,0.031746031746031744,214,0.00015006002400960383,-0.008377768546442862
TLM-USDT,-30.4463674819533,-29.833594604877856,-0.3966336732405116,-0.21613920383493618,0.0017507002801120447,0.0028011204481792717,0.03968253968253968,322,0.0002667733760170735,-0.008888820209805161
IN-USDT,-32.152253159361564,-32.28461725733754,0.20167959925028778,-0.069315501274313,-0.00035014005602240897,0.00035014005602240897,0.015873015873015872,65,3.3346672002134185e-05,-0.009386853713931774
DMC-USDT,-37.02226908414873,-36.77976966146046,-0.1318801561615014,-0.11061926652676697,8.753501400560226e-05,0.0006127450980392156,0.023809523809523808,92,5.835667600373482e-05,-0.010808655378776684
CHESS-USDT,-37.85737779270254,-37.583769031965645,-0.06282085437015714,-0.21078790636673383,-0.0001750700280112045,0.0014005602240896356,0.03968253968253968,159,0.00013338668800853674,-0.01105246545465445
DODOX-USDT,-39.180393486438604,-39.053282525737494,0.12393786071538329,-0.2510488214165094,-0.00043767507002801117,0.0021466920101373883,0.031746031746031744,343,0.00024176337201547285,-0.011438720026512361
REN-USDT,-39.53989177186972,-39.953430021370735,0.6827255946678109,-0.26918734516680093,0.0003720238095238097,0.0054532229558490065,0.05555555555555555,585,0.0006023242630385487,-0.011543675589005145
BICO-USDT,-39.76915402470384,-40.01902612119439,0.46242852638371046,-0.2125564298931596,-0.0014453698145925036,0.002362403294651194,0.03968253968253968,252,0.0002313425370148059,-0.011610608727992754
C98-USDT,-40.029717117584525,-39.425968996648145,-0.3987145365753071,-0.2050335843610837,-0.003296110110710951,0.004361119447779112,0.07142857142857142,442,0.0004564325730292117,-0.011686680150545872
JTO-USDT,-43.2139812542805,-43.1453425872281,0.06449768081130502,-0.13313634786371303,0.0005908613445378151,0.0005908613445378151,0.05357142857142857,30,5.627250900360145e-05,-0.012616326402381924
BAL-USDT,-43.29933934230378,-42.809177155828145,-0.1297054712814978,-0.36045671519414063,0.0025297619047619044,0.006500933706816059,0.07738095238095238,611,0.000742797118847539,-0.01264124670521744
COS-USDT,-43.83365094760008,-43.73298631659086,0.02954426695387851,-0.1302088979630926,-0.0007002801120448179,0.0010504201680672268,0.03968253968253968,107,0.00010004001600640255,-0.012797239034952878
SSV-USDT,-44.27824045342863,-43.99524326385939,0.18066141966091248,-0.4636586092301727,-0.001882002801120448,0.005210417500333467,0.06349206349206349,493,0.0004731059090302787,-0.012927036988249558
