,offset_00,offset_01,offset_02,offset_03,offset_04,offset_05,offset_06,offset_07,offset_08,offset_09,offset_10,offset_11,offset_12,offset_13,offset_14,offset_15,offset_16,offset_17,offset_18,offset_19,offset_20
2025-01-29,1.1066869047293073,1.1661317095268737,1.1211069227356856,1.0754096828162916,1.0928708832210627,1.0687167741459194,1.105627427880923,1.0912188275740062,1.0588550490683946,1.0757077020106438,1.0192910222959999,1.0152952337043315,1.092113833914085,1.0894913854228563,1.1629253168172398,1.1364272278886223,1.075347790313232,1.1378496546214592,1.0881120760263105,1.086646012433256,1.099917960664175
2025-01-30,1.1071267719263922,1.16562698999766,1.1205624130674776,1.0751714491103936,1.0929967433481722,1.068410323451391,1.104533753863742,1.0908685544275636,1.0586512337802252,1.0757821310578697,1.0192431512736573,1.01500730639144,1.0913312972736657,1.0891541582439592,1.1623227001204877,1.1355877428702508,1.075757657095453,1.1379731614862758,1.0881639766655842,1.0876806430858705,1.100313232927133
2025-01-31,1.1072204784091522,1.1656818602460723,1.1203240982627216,1.075953727811805,1.092940399200541,1.0682164631582896,1.1033044358320931,1.0894986677750376,1.0572126739863303,1.075160542620734,1.0189698572365242,1.014600005510162,1.0913158975147843,1.0890512889250472,1.1613343961470048,1.1356750577585901,1.0756107826241832,1.1372509581854005,1.0879632350201993,1.0873150809404977,1.0998628960445032
2025-02-01,1.106527514666318,1.1663615763140531,1.1203477577977805,1.0761320503480456,1.0931060848481116,1.0680536150836335,1.1033893075052594,1.0902619286757151,1.057713171887744,1.0751668369960075,1.0192578110323929,1.0147855738188045,1.0914190494939284,1.0892553394511513,1.1608030532649285,1.1352529724101288,1.0746153823167601,1.136193200990468,1.0887698192252881,1.0868411733465742,1.1001120342672035
2025-02-02,1.1067776105045943,1.166565559328546,1.1215241094068362,1.076234330262167,1.093748671922415,1.0697480020481889,1.105393840142619,1.0924224633508626,1.0591924358667486,1.0777923135230416,1.0198341560045163,1.0158582105981182,1.0937515690233401,1.09070033652692,1.164106021141572,1.1382805659207944,1.0770206889953375,1.1392938525961163,1.0908332125164082,1.0869306869449853,1.100925508560288
2025-02-03,1.1061016560646115,1.1683719966062196,1.1225246289618398,1.0761738630141537,1.094178969931118,1.0732786852158913,1.1070973935082864,1.0941065030197852,1.0589834348878808,1.0817859226683024,1.018196182239,1.0156197241198748,1.0955712148807182,1.0902760467482309,1.163351096336446,1.138639561395745,1.0784263714361215,1.1428460441118247,1.0917258973505999,1.0865158170491434,1.10085120019897
2025-02-04,1.1047819003705932,1.1693463906393957,1.1216209798072567,1.076412688667589,1.093122407114787,1.0711446786191625,1.106956419460984,1.0930580734208348,1.0583950379347085,1.079441930086755,1.0179185434343634,1.0152421436084058,1.0908415760393915,1.086038221561368,1.1639697063248715,1.1370361804739986,1.0756138445200176,1.1403208106736105,1.0884523168752605,1.084389842679335,1.096751800219815
2025-02-05,1.1035556560571216,1.168185175233649,1.121105248111791,1.076045544698323,1.0922798533517173,1.070992859058345,1.1064276697118816,1.094979638650975,1.0602723577025737,1.0787166760753488,1.0175361762639765,1.0160353583008965,1.0908375371709567,1.0852771150477265,1.1663581215446035,1.1363851610823756,1.074825156618123,1.1411764193115927,1.0885837801528093,1.083195270721238,1.0958597823929617
2025-02-06,1.1043521181676192,1.1691037057843798,1.1217447240034302,1.0769364825199605,1.0926187366856102,1.0720497882137388,1.1070630930677594,1.0950450735290076,1.0605551093578722,1.0792643729546105,1.0179003749113296,1.0168859761457638,1.09180775494072,1.0857616380092119,1.1662620679433524,1.1371677321452316,1.0757652663697292,1.1417172330110268,1.089194696336408,1.0834851330933355,1.0962449461002977
2025-02-07,1.1047739296556092,1.1711307721755306,1.1238332138536606,1.0783482514473863,1.093423156002303,1.0735437183413716,1.1072174635067085,1.097053117818738,1.0611466037568609,1.082449704048426,1.0198668924269458,1.0172898760143716,1.0941660483989828,1.08751310801262,1.1661240680551597,1.1395191890206242,1.0774323474514647,1.144328213309091,1.0910788042813362,1.0837843157349174,1.0979223250133323
2025-02-08,1.1048040392674328,1.1711645597501341,1.1226014682877543,1.0780991696410271,1.0932131036434594,1.072957246115558,1.1060723158635617,1.0960888566519693,1.0613047761979468,1.08231442691195,1.0189555890130972,1.0176153085590676,1.0926366093550988,1.0864512517626483,1.1669772814446093,1.1392007776654687,1.077860299278051,1.1452061396321365,1.0918604234257914,1.0848235199007261,1.0970946470324618
2025-02-09,1.1040380194725004,1.1699160057443965,1.1185818748452339,1.0751738744028008,1.0906087978784482,1.0697499640520696,1.1043594321371035,1.0927450309362658,1.0599963826822822,1.077713055964321,1.017081956017599,1.015996189535705,1.0879470839819116,1.082979165098872,1.1677568613122757,1.1369819031490207,1.0773841771511234,1.144918123788311,1.091949653501211,1.0848057937850524,1.0965947561281997
2025-02-10,1.1042491380423605,1.1710639767623967,1.1189000736979524,1.0762279022916075,1.091715057838869,1.069950190031434,1.1031538529431917,1.093696905253044,1.0597654880094334,1.078025223556648,1.0163218193153734,1.0156057067929112,1.0888647290005518,1.084200647002899,1.1689496391877228,1.1383855215725733,1.0766020319605414,1.1445858131778601,1.0912090772800427,1.084523225827899,1.0966808773313883
2025-02-11,1.1028879074778335,1.1730900477625152,1.1173626865597193,1.074352718893551,1.0896706502010072,1.0679804883726822,1.1032631202652932,1.0919939426353424,1.0595949900298494,1.0747692913043903,1.0143357045349444,1.014552370898777,1.0856081061090832,1.081786832192385,1.1670373680708876,1.136615891566432,1.0796918491912662,1.1462697419140304,1.0931882919987803,1.086252743360687,1.0947441825947977
2025-02-12,1.1025678862847588,1.175016135917805,1.1169858760683118,1.0725105409667905,1.0872916820074285,1.0669440400159471,1.1037398564439007,1.0906620436002719,1.0581629622683848,1.070636736666436,1.0116957161140343,1.0128728542202756,1.0833393035770527,1.0792059902016167,1.1667102201202835,1.1357742822325418,1.0792732823543976,1.1452129144373644,1.0915731013486802,1.084722805043983,1.0940726453475307
2025-02-13,1.101316911305202,1.1750188023248302,1.116236303949769,1.0734160169825888,1.0863056333387955,1.0665269529431267,1.103121536239654,1.0898272502881274,1.0578306225824172,1.0690300849202674,1.011082431147996,1.0128389660349166,1.0819848375075827,1.078719106019567,1.167064468770808,1.1360487352095776,1.0805522768591072,1.1456817396215253,1.091812743600313,1.0856938432489758,1.0933698826500275
2025-02-14,1.1020932498013156,1.1736888327070274,1.1157212677712924,1.0740069008703244,1.0866290727070753,1.0682756225619077,1.1042676189110925,1.0904403974784893,1.0582262123484407,1.0708185857820436,1.0123287001880976,1.0139042465535564,1.083973232952451,1.0809409102647238,1.1673569786309088,1.1367580154179509,1.0807084254248278,1.1456174243984643,1.0914114965501682,1.0853133557145946,1.093241849385833
2025-02-15,1.1015231593495831,1.1734051108997845,1.115728728302973,1.0730615849824685,1.086331055366737,1.0668337810214297,1.103826202048935,1.0900259773909848,1.0575744007438102,1.071656845000176,1.0116223130229693,1.0137440751611755,1.084262389748975,1.082069409959525,1.1675315968513402,1.135930507156406,1.0793865877199837,1.1448636214573724,1.090759818414619,1.0850249273637076,1.092626599743841
2025-02-16,1.1016070315726474,1.1744906303916276,1.1166492030089312,1.0738443477308297,1.0871734909993787,1.0667236573565035,1.1037570842601583,1.0903946004712979,1.0580930383089282,1.0705570149132315,1.010689101597295,1.0129706053351317,1.08368227545133,1.081102454872026,1.1669440884664057,1.135738147096476,1.0801700925368563,1.1451444895445435,1.0908265015285075,1.0854171662118368,1.0921151212453353
2025-02-17,1.1016880085755079,1.1740528163993107,1.1166970013005262,1.0753993929836936,1.0877851673468448,1.0673685917811644,1.1043233874732041,1.090907123547533,1.0593424034840817,1.070993115090319,1.0108476219302698,1.0137584197734784,1.0840903150388852,1.0821403360988289,1.1674940539991225,1.136344518254387,1.0801228357041441,1.1452197178000805,1.0906561459370085,1.0849456056539288,1.0921977570326122
2025-02-18,1.1022711523430304,1.1731727886482481,1.116503079062483,1.0751219963440435,1.0875999850216482,1.0662427116722977,1.10243721357532,1.090228515406238,1.058912819800083,1.0729740471949667,1.0111812630005879,1.0140547735300003,1.0863126203551057,1.083660784108561,1.1677418313641448,1.137311894773283,1.0794397790177708,1.1448991944916187,1.0894111024313036,1.0844866412414484,1.0924754969128119
2025-02-19,1.1037406443644457,1.17427362207147,1.1182797216314675,1.0772830600726195,1.0890098091630258,1.0685131801177477,1.1031223280431266,1.0904024725651735,1.0594329177708992,1.0724747533645806,1.0112908536106109,1.0135646615247391,1.0864890928676478,1.0837549780502256,1.167943093639149,1.137610961542611,1.0805998097017988,1.1460641060830512,1.0906756201748915,1.084939284916252,1.0928467569405016
2025-02-20,1.1036353197257258,1.1743498231626148,1.1186935008017198,1.0775942727818404,1.0893295205333102,1.0696007663399616,1.1040823371694017,1.091247471325613,1.0601307091274716,1.0740528751036589,1.011064052816698,1.012745289442422,1.0855602208952713,1.083281672463825,1.1675169650688075,1.1365112083522146,1.0802799748003242,1.145671239611715,1.0904303080056086,1.08534626700825,1.0930749523360654
2025-02-21,1.1028340642330208,1.1730063150266243,1.117285177809236,1.0748767201674176,1.0865186656415158,1.0686696692363102,1.1039862613203655,1.0910595219960262,1.0591127396864657,1.0740801968860956,1.0101815337858988,1.0127808879820102,1.0853996361424334,1.084082596878003,1.1680781363588246,1.1368026983045538,1.0794159397406913,1.1455841665383022,1.0910354513906093,1.0848193620067619,1.0924535208845947
2025-02-22,1.1022126679590847,1.1717468210392292,1.1166972162367466,1.0748451521409728,1.0859213342520195,1.067810480727316,1.1040399785104904,1.0903577931014627,1.0592790304646138,1.074262950764344,1.0108091927655214,1.0129462721734517,1.085526575985607,1.0854186198560758,1.168142150625743,1.1368637493206621,1.0780784611061194,1.1464801081755247,1.0915640977280687,1.0853026967671215,1.092631539053713
2025-02-23,1.100638918818023,1.1722885266384737,1.1158538403124596,1.0742589462756433,1.0850959752106653,1.0668310365697955,1.1043972192238207,1.0923246071661696,1.0581993561077543,1.075527223194751,1.0112168494980296,1.012597098904353,1.0837437278699622,1.0844456896384966,1.1685665712597921,1.135788898294779,1.0775024494614627,1.1459303622435275,1.0915750969132711,1.085128909448425,1.0918307431572634
2025-02-24,1.1017599072517814,1.1731061259920033,1.117330970521624,1.0753668062073851,1.0863414895464905,1.0681770462508635,1.1042858076784365,1.0917203485027855,1.0589535416867908,1.0750454017962061,1.0116336809672357,1.0129665184354624,1.0842444792479733,1.0843528393504756,1.1695092940724314,1.1366321532692794,1.077983200598285,1.14642696391015,1.0918144423763854,1.0850541569271972,1.0917882557830911
2025-02-25,1.1038042989968009,1.1753995278320344,1.1180701913635562,1.0768126954034236,1.0881063784150236,1.0699033496002472,1.1036652378014928,1.0915451679296044,1.0616288570718015,1.0752888665742597,1.0149075814018709,1.0133334916270464,1.0860343067673806,1.0876999759080284,1.1715916077688944,1.1369172296727312,1.0803607733107292,1.1499159472970841,1.0943918535555297,1.0868353766524341,1.0927465154643163
2025-02-26,1.102912831729082,1.1760866624589317,1.1174990796463131,1.0781761652028752,1.0873129284380605,1.071329002158054,1.106051314837209,1.0949041043615808,1.0635693192524496,1.0773962379719557,1.0170109192223415,1.0130134501857988,1.0849676670735093,1.0862576225983793,1.1712088874027557,1.1372273351146684,1.079249873516703,1.1491769606647537,1.09341937673148,1.0869215115783015,1.0922018247350973
2025-02-27,1.1035251072420442,1.1736866216847852,1.1176528770057432,1.0783407346883633,1.0861219754013616,1.0714057128488932,1.1069588050832562,1.0959171443437814,1.0630705767648378,1.0782778240934774,1.0178014788549865,1.0130137159262937,1.084098395947959,1.0869711626678549,1.1717314331928443,1.1410147532285893,1.0788970888713032,1.1499150207632078,1.0929013778516454,1.0862673984880513,1.0921311239164602
2025-02-28,1.1038202917876616,1.1723769885249733,1.1172203190421657,1.0786488337235531,1.0871349495863314,1.070518555740236,1.107903824883864,1.0958420426871627,1.0637279241585038,1.078144181242709,1.0175951976367548,1.012702623074426,1.0831684547863067,1.0867224303016703,1.1708193571316037,1.1408019346807121,1.0781680622037537,1.1501258755276593,1.0917651593839943,1.0860531476176234,1.092453690960698
2025-03-01,1.1033260338731412,1.1685582939736492,1.1167961701704088,1.078339094820562,1.0870425770495165,1.0707428945692228,1.1084746892548207,1.0945197970402047,1.062825489708827,1.0760320623789985,1.015583221260639,1.0131200284692934,1.0825005614818988,1.0856372906480352,1.169148618357618,1.140726150933336,1.0782780430041412,1.1506955247587072,1.0930090653350681,1.0871779234988683,1.0922557165113245
2025-03-02,1.103148429796336,1.16852065013249,1.117090406088073,1.0774594324454387,1.087260605898464,1.0695988450273197,1.1072214906935525,1.093211343192657,1.0625903851479983,1.075826343051823,1.0151067214890768,1.0133499064901967,1.0827578346211624,1.0860914562273536,1.1702213659792993,1.1413864551158304,1.0783249667748753,1.1505120002615117,1.0925586428095613,1.0864100691480336,1.0919826498159466
2025-03-03,1.1034123422558022,1.166103816172776,1.1143286551640277,1.0747354518882897,1.0848434239626166,1.0671184731816374,1.1083415749365553,1.0941983766405348,1.0628237951354085,1.0769707806142708,1.0143754632245396,1.013622144135188,1.082679925478773,1.086553321211339,1.169151782048259,1.1414763227008515,1.0794585010787392,1.1508456558327875,1.0929160640255233,1.087544029304482,1.0901696005360475
2025-03-04,1.1034563607213803,1.1671157610582112,1.1146134220096353,1.0764488033742243,1.0859191352686646,1.0674297853096175,1.1055057713229592,1.0947114107015359,1.0660365109105185,1.0768296622541493,1.0173757242427495,1.0134251479387573,1.0833229175651624,1.0867997188180782,1.1707469124289478,1.1409051409581334,1.0798131525459111,1.1507895421562586,1.092522097373933,1.0877735831065036,1.0923083312143895
2025-03-05,1.103426848275057,1.1671138183503265,1.1118404171128597,1.0773469768462594,1.0851689972393768,1.0664961288990997,1.1041151437625265,1.0979805897587633,1.0672400442670267,1.078360579128234,1.0179645636803047,1.0096156695121714,1.0815634976541284,1.0862259145559723,1.1679680113851816,1.1396923844068454,1.0801403303281092,1.1510745270914062,1.0908400107457272,1.087551736898061,1.0925152384116554
2025-03-06,1.1038912476416278,1.1670850687688852,1.111982863919867,1.0773222282051376,1.08445909500717,1.0651545813026406,1.1027787781419385,1.0974482848017921,1.0667857783266845,1.0786825034542655,1.018054719474433,1.009558094398604,1.0820681133978256,1.0862362356290856,1.168229221653676,1.1424335856513328,1.079633152480247,1.1514498660045887,1.090247911572773,1.087336883349388,1.0920180248484992
2025-03-07,1.1035468677253264,1.1665883284695275,1.1121775552692412,1.0774132300805483,1.0843221428869194,1.0666978408836851,1.104037324451691,1.0971979917097097,1.0660969044951727,1.077896140070132,1.0186274687678194,1.00967108661109,1.0822129209246334,1.0861179152843385,1.1678184182177358,1.1445663946020057,1.0792738326410656,1.1510887971241421,1.0897907261212887,1.0867509933776163,1.0916859067851974
2025-03-08,1.1033294617135478,1.1663007229063227,1.1122917966771242,1.0778384775666503,1.0844987432456272,1.0663316149911306,1.1061392592436616,1.0964966111033385,1.0655262387312956,1.0775218475217625,1.017661062558106,1.010402402542171,1.081462050098994,1.0870918448737357,1.1674169890795383,1.144790939097546,1.077838130957573,1.1491035460738037,1.0896885972654846,1.0862933038981466,1.0906619673919682
2025-03-09,1.103162959767076,1.1666910804254207,1.1125350301991552,1.0786101360138813,1.0852108118883905,1.0665198877000015,1.1057737060912305,1.0953074242265404,1.0649643977191536,1.0767253423843508,1.0175272236335438,1.0106908850423169,1.0829641981705989,1.0875684835912107,1.1677377952929537,1.1449127782516935,1.0778304127527276,1.148883728297484,1.089204183207422,1.086204730402552,1.0912227488138457
2025-03-10,1.103979295611555,1.167464292506594,1.112869165940053,1.078359131517589,1.0850947466275922,1.066667552738568,1.1058774280507029,1.0956626369128781,1.0640458257020147,1.0756197428437493,1.0179404113486628,1.0096579397538195,1.0829375913830412,1.0875739004051646,1.1674062645257084,1.144122945706502,1.0770866574578497,1.1494073828715095,1.0896155669114573,1.0865066076607608,1.0924510100458171
2025-03-11,1.1047278669300444,1.1679285657252338,1.115486352346208,1.079950155804236,1.0862097914544457,1.0681998004338304,1.1058218401134967,1.0980807691461767,1.0659999406839253,1.0763099148515323,1.0202353459237388,1.0119551191359561,1.0831882102524142,1.086802271092596,1.1657068258459977,1.1433000906407957,1.0774605526944752,1.1496746430126283,1.0913472792677994,1.0870365951970486,1.0938375992679104
2025-03-12,1.1009654576281487,1.1668371484228555,1.1120805449290125,1.0803654891932615,1.086285095917631,1.0689950037698852,1.106954692077231,1.0935338390478484,1.0606305842339847,1.0745768951378656,1.0207648721732396,1.0128219618980467,1.0838372885869174,1.0870430371570394,1.1669471096475528,1.1433399549348797,1.077138429322482,1.145501618438482,1.0878787102511613,1.0872583279931252,1.093645446069191
2025-03-13,1.1013388367899588,1.1662358348408421,1.1130024459238401,1.0803864679668336,1.087018840495115,1.0687080038483274,1.1073532429456907,1.094515668015555,1.061525818685189,1.0738922555802384,1.0209965057845192,1.0123732012439475,1.0831639191518325,1.0866248910868843,1.1653868880148348,1.1414202194036769,1.0777453012725522,1.1465571572125874,1.0882880346691552,1.0867559137489309,1.0924521704762409
2025-03-14,1.1022108915707836,1.1663136833907324,1.1144193350151372,1.0812382612222056,1.0878353567711883,1.0690280295781338,1.1070275814141217,1.0952328641140041,1.0622333766359076,1.0743705224167173,1.0215708798795924,1.0126409243098016,1.0825246689267605,1.0868383062466778,1.165091408748915,1.1409463786714098,1.0785643286311115,1.1473878890324192,1.088443448932041,1.0870203288132123,1.0931234885011574
2025-03-15,1.0995183015839107,1.1662602136854954,1.1117275596863867,1.081394251702814,1.0882575407748234,1.0701683199450605,1.1075383652615824,1.09279465201655,1.0595111374815631,1.0738173357071032,1.0210659270890345,1.0130934020547488,1.0822976924272387,1.087870385615425,1.1650440185194597,1.1416673506270603,1.0788021530237226,1.1459193151468978,1.0856190278042857,1.086987138420616,1.0920618004258476
2025-03-16,1.1000625966707656,1.1664027924838316,1.1115842315401367,1.0809531094862275,1.0876812854158358,1.0698262001154037,1.108498360526294,1.0920997280208204,1.0594370786711895,1.0733303350623653,1.0199285143775232,1.0134220772552935,1.082141359781536,1.0888460069197825,1.165667841989094,1.1417149060198661,1.0786675603377185,1.1461222296135964,1.086102648743327,1.0869485183588994,1.0921434830229857
2025-03-17,1.1003954028242324,1.1675484632346969,1.1123767123722494,1.0812594281942483,1.0879165336214176,1.0706475185250537,1.1081587627720282,1.092179775387079,1.0600227917388765,1.073629355195528,1.0201174562546493,1.0146814974125749,1.0833633282642783,1.090049934862754,1.1660408092660453,1.1410321757521231,1.0784098925204018,1.1461169151437904,1.0861735900280483,1.0864770152571859,1.0931772466482008
2025-03-18,1.1011201043508207,1.1666482433290322,1.112996310962157,1.0813337635158504,1.0878056514714929,1.069437426473158,1.1072514150094075,1.0928899546677837,1.060124428726421,1.0734274303727755,1.0202013685099498,1.0136529168036044,1.0819700576944777,1.0896100369816892,1.165257830109913,1.1415486290279273,1.0778944042196443,1.1455477054536685,1.086313048045611,1.086913153964878,1.0931349401505968
2025-03-19,1.1016561469373796,1.1666339281689304,1.113616500429338,1.0806599116221682,1.0872376238189005,1.0694874451279874,1.1079732461574352,1.0954357378476467,1.0625252657780377,1.0748865167724388,1.022082734399428,1.0136723642647214,1.0816712386352028,1.0893963176202546,1.1654753344293807,1.1430079251303684,1.0777622658139836,1.1467171103071097,1.0878728253930767,1.0871848785409277,1.0926867582031512
2025-03-20,1.1006013253589664,1.1667036108718156,1.112747195562159,1.0804307274320601,1.0875939313920817,1.067102383144184,1.1079674496979073,1.0929949595364405,1.059829308906295,1.0736350265721288,1.02101728116504,1.0113136068417299,1.0793731641560076,1.0896483464385582,1.1657589423169594,1.1450531034788929,1.0775906025116344,1.1485219720461215,1.0874350231152272,1.0881026798831983,1.0928726596032388
2025-03-21,1.0985870640494149,1.1657218962739162,1.1136868386850098,1.0810683357256412,1.087949050818039,1.0691578227349727,1.1078077878350316,1.0918038364909655,1.0587590624585814,1.0739199871143592,1.0216402593286598,1.0139728004167499,1.0813887190916334,1.0905956118886486,1.166800570833788,1.146840590009827,1.0782963264178005,1.1485625916027322,1.087582583593437,1.0871406090749043,1.0917836003225452
2025-03-22,1.0980584744679582,1.163855501036691,1.1122025197114644,1.0804060659260724,1.0886959341286577,1.0709643118282801,1.1082163620228271,1.091474705263556,1.058581577187676,1.0738879497017717,1.0213838576174872,1.013278948562041,1.081057996954204,1.0896940224975646,1.1660347817041166,1.1447502171936876,1.0779259658789906,1.148167351199095,1.0874410635577387,1.0856251691428416,1.0894455960521428
2025-03-23,1.0993983438520099,1.1636115542993501,1.1128036008170286,1.0809398075545713,1.0889488294218084,1.0703525420643847,1.1077908472463311,1.0895787766825458,1.0569677047257335,1.073162379677381,1.0199440595769096,1.0133639587007297,1.0810422743953285,1.0894404939060764,1.1655625316597753,1.144427870893231,1.0764735635032365,1.1499397065575796,1.08786152007652,1.0868741453989146,1.0903180349866337
2025-03-24,1.099371510985307,1.1633448815574132,1.112933701111634,1.0811528195184468,1.0893086622610348,1.070884331441527,1.1083264965028055,1.0887558997933808,1.056958800197843,1.072289331079798,1.018909166271968,1.0133027805397767,1.081499023396402,1.088849297083935,1.1650598718325231,1.14454591471809,1.0767336322900112,1.1497862760575368,1.0882898541082258,1.0874883881746071,1.0906830433082426
2025-03-25,1.0985485563846031,1.1623928862127084,1.1125710123944608,1.0811908789376967,1.088962595907079,1.0702231409795906,1.1081527241996,1.0894647935086261,1.0574985512142274,1.0708356656304747,1.0190246800748246,1.0119714738966707,1.0799795348364463,1.0876631272347632,1.1638933225706132,1.1439981361668266,1.0767388009929562,1.1501703995352255,1.088117276294479,1.0878585363189608,1.090190008076661
2025-03-26,1.0985143033876252,1.1625539197702643,1.1115860360235985,1.0826466317620325,1.0905163997246536,1.0713579446556458,1.1083634830882902,1.0889695406098252,1.0579099440194164,1.0712667065704522,1.0183378975825355,1.0125399868013054,1.0803025252332723,1.0874609261949064,1.1638481873620625,1.1446200094502985,1.0773165374644598,1.1507675046380976,1.088328550780031,1.0883185355296678,1.090062132896374
2025-03-27,1.0986030472539694,1.1622142358945609,1.111423025511211,1.0830252268046923,1.0900816614120616,1.070687419309831,1.1083794652671195,1.0882876981248193,1.0576805121373312,1.0712941250259345,1.018694091293189,1.012345837258797,1.0803124466825125,1.0878906817921277,1.1642851371880323,1.1441803065222615,1.0777520441905881,1.1519565434112287,1.088298947659404,1.088734441940535,1.0898341539012517
2025-03-28,1.0978356347366494,1.1607753283024667,1.1106636154984364,1.0829797577526774,1.0911575407507237,1.0719374792183078,1.107280940409614,1.0891645688116354,1.058659977738145,1.0718402984967161,1.0188960041425965,1.012893807013115,1.081388628357399,1.0877292170988266,1.163692775323435,1.1442369175414218,1.077943601037778,1.150856639651432,1.0884909406404835,1.088199596515758,1.0898540102013685
2025-03-29,1.0963111780665287,1.1581921041296814,1.109381319248903,1.0833301009555976,1.0907340807606802,1.0704190369382853,1.1078693028080666,1.0898765582374184,1.059866413905529,1.0731029827538123,1.0195641026645996,1.0137372162293454,1.082824681757862,1.0880807503715493,1.164392032933962,1.1502417580792217,1.0778257574411059,1.1485542925472718,1.0873193811501773,1.0878706841918253,1.088972588844038
2025-03-30,1.0954210828000606,1.1558831823624638,1.1080880427536821,1.0835367806201808,1.0888847601501013,1.0705068049606856,1.1069573423652983,1.0922407643784209,1.0613772115141653,1.0749993959381532,1.0215747994588884,1.013803691433916,1.083790458951367,1.0900589916866161,1.1645733473626259,1.1521566522211633,1.0789943304603564,1.1479862548252893,1.0870843115385753,1.0875568047633215,1.0882018741664654
2025-03-31,1.0951877912527404,1.1553249441639672,1.10707808655297,1.0828363186681875,1.0890587537476621,1.0691555336318692,1.1057072490250575,1.0920623432008387,1.0615476276698619,1.0756350450601884,1.0212909354656325,1.0146466814523174,1.084814221012126,1.089736300898791,1.1636761725574376,1.1538275855679443,1.0790360479165053,1.147690315332913,1.086845022873246,1.0881205761709443,1.088256603947698
2025-04-01,1.0946265167873679,1.1552006509661799,1.1080271215441053,1.083596442477774,1.0903626427901147,1.0692645732757406,1.1066360590814366,1.0927155090966627,1.0616213993155363,1.0761707417680433,1.020613658498842,1.0145157108178733,1.0842546767419237,1.0897196077545428,1.1644624312919283,1.154406601050305,1.0790279123476398,1.1476786402301797,1.086829214910777,1.088296201159196,1.088135286628916
2025-04-02,1.0926463421380637,1.154022125639651,1.108775545863015,1.0828775793593366,1.0919770476705388,1.072390529928181,1.1066637213207287,1.0928259739369164,1.062834320546043,1.078488984061863,1.020379584863292,1.0138418941616587,1.0840404286696417,1.088234175190129,1.1637698909840575,1.1547105685749064,1.0812426847779655,1.1482855715861688,1.087230890458951,1.0876655729959293,1.0876350539799091
2025-04-03,1.0930240044665491,1.1536256764772679,1.1085496494709188,1.0832025880871141,1.0914096472316093,1.0704761156578642,1.1070922578672664,1.093379720545483,1.0637363515007792,1.079330965797116,1.021988170453032,1.0147301726346867,1.0853007002900537,1.0901466880893285,1.1654875680894838,1.1554529127283528,1.081398227704421,1.1480389296775475,1.0869468977421652,1.0876680857320535,1.087154181886429
2025-04-04,1.0922654268161294,1.1550584347707675,1.1087328141646173,1.0839944050083645,1.0925670604467097,1.0702881581308392,1.1076985689561956,1.0933428810832833,1.0643382396408754,1.079728283105043,1.0215534710110457,1.0147066373239664,1.0847153644042578,1.0901891289238979,1.1662902611627493,1.1546060833130825,1.081939941577139,1.147349348745382,1.0862196469051937,1.0863973282911004,1.0863060024611697
2025-04-05,1.0918373346035908,1.154612895230375,1.1100106678861077,1.0840520376558176,1.0922049987809657,1.070157857590474,1.108060198343664,1.0934059737182222,1.0642112035843911,1.0793374260511992,1.0217132110164973,1.0144181901875893,1.0850755038535522,1.0889981917478824,1.1658160197994667,1.1553397985240348,1.0798946112472352,1.1463016055513202,1.0848218810332484,1.0865250257564376,1.0862797839436613
2025-04-06,1.092129037232024,1.1547213243857959,1.1086402647559177,1.083178625435811,1.0917708869031413,1.0704686718042626,1.107930921373138,1.0947784472036675,1.0647641319789696,1.0806653669606336,1.0231979027456168,1.015045530966144,1.0840722998404697,1.0893782496990856,1.1655709446595537,1.154313480939638,1.0799782337649846,1.1460389072292272,1.0845816573718812,1.0860392830351828,1.086439127399105
2025-04-07,1.0932002350335546,1.1543636423820025,1.1077522014401835,1.0819387678851433,1.0911847057626092,1.0696597559184715,1.1105751156385029,1.0967992859858455,1.0677867037972246,1.082570650131396,1.025934760348007,1.0164116787874,1.086275128825935,1.0910700676351601,1.1679001698851077,1.1555686958048537,1.0840962387620625,1.1482203746540423,1.0874140970069204,1.0854324931862533,1.0853219117961743
2025-04-08,1.093040419198069,1.1535874515460365,1.10909032846483,1.083439495175057,1.0938863480218843,1.0710990798857671,1.1099631561976968,1.096994505210474,1.064963873669426,1.0820048167746752,1.0245715116591885,1.0150603402657632,1.0819817091283601,1.0890274478948339,1.1668897017732776,1.1528460817139101,1.0841500210733335,1.1506293135955692,1.0893988784250703,1.08530260033911,1.0858012888550954
2025-04-09,1.0934399079594808,1.1532098807414903,1.1092968288557634,1.0830716056114345,1.093498829288088,1.0727840476575234,1.1083228783697463,1.0973158692682026,1.0648558624164954,1.0831078255922664,1.026084629732102,1.0164796338201298,1.0790442506354658,1.0880350453395309,1.1689035055497505,1.1516097274292614,1.084016112276274,1.1495099521842096,1.0888434385458092,1.0853227404637205,1.0854173997960133
2025-04-10,1.0944908556848452,1.1549358322609637,1.1107925039946576,1.0842121586881894,1.0945869226421758,1.0741838962811612,1.1103594779703905,1.096610922855325,1.0646979296641104,1.0824292574932848,1.0237170654049714,1.0155285382669441,1.0756438558368604,1.0855822434304132,1.1665578040837299,1.151512005489439,1.083906686833901,1.1476770829187621,1.087772442962351,1.0857393883643705,1.086630894792519
