Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2015-09-15,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.23,2169,-81,7.5,-,0,-90,0Shares,-3.6%,253790.96,0.85%
2015-09-15,Stock,福耀玻璃(600660.XSHG),Long,200Shares,200Shares,11.84,2368,-128,12.48,-,0,-72,0Shares,-5.13%,253790.96,0.93%
2015-09-15,,Cash,,,,,151892.96,,,,,,,,0
2015-09-16,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,254471.78,20.84%
2015-09-16,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,204.55,40910,2910,190,-,0,510,0Shares,7.66%,254471.78,16.08%
2015-09-16,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.11,3933,56.33,12.922,-,0,0,0Shares,1.45%,254471.78,1.55%
2015-09-16,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.63,2289,39,7.5,-,0,120,0Shares,1.73%,254471.78,0.9%
2015-09-16,Stock,福耀玻璃(600660.XSHG),Long,100Shares,100Shares,12.43,1243,-5,12.48,-,0,59,0Shares,-0.4%,254471.78,0.49%
2015-09-16,,Cash,,,,,153068.78,,,,,,,,0
2015-09-17,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,253015.78,20.96%
2015-09-17,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,198,39600,1600,190,-,0,-1310,0Shares,4.21%,253015.78,15.65%
2015-09-17,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.11,3933,56.33,12.922,-,0,0,0Shares,1.45%,253015.78,1.55%
2015-09-17,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.27,2181,-69,7.5,-,0,-108,0Shares,-3.07%,253015.78,0.86%
2015-09-17,Stock,福耀玻璃(600660.XSHG),Long,100Shares,100Shares,12.05,1205,-43,12.48,-,0,-38,0Shares,-3.45%,253015.78,0.48%
2015-09-17,,Cash,,,,,153068.78,,,,,,,,0
2015-09-18,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,253314.78,20.93%
2015-09-18,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,199.43,39886,1886,190,-,0,286,0Shares,4.96%,253314.78,15.75%
2015-09-18,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.11,3933,56.33,12.922,-,0,0,0Shares,1.45%,253314.78,1.55%
2015-09-18,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.3,2190,-60,7.5,-,0,9,0Shares,-2.67%,253314.78,0.86%
2015-09-18,Stock,福耀玻璃(600660.XSHG),Long,100Shares,100Shares,12.09,1209,-39,12.48,-,0,4,0Shares,-3.13%,253314.78,0.48%
2015-09-18,,Cash,,,,,153068.78,,,,,,,,0
2015-09-21,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,257392.27,20.6%
2015-09-21,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,199.3,39860,1860,190,-,0,-26,0Shares,4.89%,257392.27,15.49%
2015-09-21,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.11,3933,56.33,12.922,-,0,0,0Shares,1.45%,257392.27,1.53%
2015-09-21,Stock,上港集团(600018.XSHG),Long,6900Shares,300Shares,7.39,50991,759,7.28,-,0,819,6600Shares,1.51%,257392.27,19.81%
2015-09-21,Stock,上海机场(600009.XSHG),Long,1800Shares,0Shares,28.04,50472,1314,27.31,-,0,1314,1800Shares,2.67%,257392.27,19.61%
2015-09-21,Stock,中南传媒(601098.XSHG),Long,2500Shares,0Shares,20.97,52425,1900,20.21,-,0,1900,2500Shares,3.76%,257392.27,20.37%
2015-09-21,Stock,海天味业(603288.XSHG),Long,200Shares,0Shares,31.96,6392,134,31.29,-,0,134,200Shares,2.14%,257392.27,2.48%
2015-09-21,,Cash,,,,,291.27,,,,,,,,0
2015-09-22,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,257821.45,20.57%
2015-09-22,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,199.27,39854,1854,190,-,0,-6,0Shares,4.88%,257821.45,15.46%
2015-09-22,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.11,3933,56.33,12.922,-,0,0,0Shares,1.45%,257821.45,1.53%
2015-09-22,Stock,上港集团(600018.XSHG),Long,2100Shares,2100Shares,7.41,15561,273,7.28,-,0,42,0Shares,1.79%,257821.45,6.04%
2015-09-22,Stock,上海机场(600009.XSHG),Long,600Shares,600Shares,28.3,16980,594,27.31,-,0,156,0Shares,3.63%,257821.45,6.59%
2015-09-22,Stock,中南传媒(601098.XSHG),Long,800Shares,800Shares,20.85,16680,512,20.21,-,0,-96,0Shares,3.17%,257821.45,6.47%
2015-09-22,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.9,6380,122,31.29,-,0,-12,0Shares,1.95%,257821.45,2.47%
2015-09-22,,Cash,,,,,105405.45,,,,,,,,0
2015-09-23,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,255947.76,20.72%
2015-09-23,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,194.72,38944,944,190,-,0,-910,0Shares,2.48%,255947.76,15.22%
2015-09-23,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.64,4092,215.33,12.922,-,0,159,0Shares,5.55%,255947.76,1.6%
2015-09-23,Stock,上港集团(600018.XSHG),Long,700Shares,700Shares,7.17,5019,-77,7.28,-,0,-168,0Shares,-1.51%,255947.76,1.96%
2015-09-23,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,27.3,5460,-2,27.31,-,0,-200,0Shares,-0.04%,255947.76,2.13%
2015-09-23,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,20.03,6009,-54,20.21,-,0,-246,0Shares,-0.89%,255947.76,2.35%
2015-09-23,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.74,6348,90,31.29,-,0,-32,0Shares,1.44%,255947.76,2.48%
2015-09-23,,Cash,,,,,137047.76,,,,,,,,0
2015-09-24,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,256316.87,20.69%
2015-09-24,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,194,38800,800,190,-,0,-144,0Shares,2.11%,256316.87,15.14%
2015-09-24,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.44,4032,155.33,12.922,-,0,-60,0Shares,4.01%,256316.87,1.57%
2015-09-24,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.19,2157,-27,7.28,-,0,6,0Shares,-1.24%,256316.87,0.84%
2015-09-24,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,28.23,5646,184,27.31,-,0,186,0Shares,3.37%,256316.87,2.2%
2015-09-24,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,21.18,6354,291,20.21,-,0,345,0Shares,4.8%,256316.87,2.48%
2015-09-24,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.86,6372,114,31.29,-,0,24,0Shares,1.82%,256316.87,2.49%
2015-09-24,,Cash,,,,,139927.87,,,,,,,,0
2015-09-25,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,255783.87,20.73%
2015-09-25,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,193.46,38692,692,190,-,0,-108,0Shares,1.82%,255783.87,15.13%
2015-09-25,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,12.97,3891,14.33,12.922,-,0,-141,0Shares,0.37%,255783.87,1.52%
2015-09-25,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.13,2139,-45,7.28,-,0,-18,0Shares,-2.06%,255783.87,0.84%
2015-09-25,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,28.17,5634,172,27.31,-,0,-12,0Shares,3.15%,255783.87,2.2%
2015-09-25,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,20.74,6222,159,20.21,-,0,-132,0Shares,2.62%,255783.87,2.43%
2015-09-25,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.25,6250,-8,31.29,-,0,-122,0Shares,-0.13%,255783.87,2.44%
2015-09-25,,Cash,,,,,139927.87,,,,,,,,0
2015-09-28,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,255698.87,20.74%
2015-09-28,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,191.38,38276,276,190,-,0,-416,0Shares,0.73%,255698.87,14.97%
2015-09-28,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.05,3915,38.33,12.922,-,0,24,0Shares,0.99%,255698.87,1.53%
2015-09-28,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.1,2130,-54,7.28,-,0,-9,0Shares,-2.47%,255698.87,0.83%
2015-09-28,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,28.23,5646,184,27.31,-,0,12,0Shares,3.37%,255698.87,2.21%
2015-09-28,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,21.58,6474,411,20.21,-,0,252,0Shares,6.78%,255698.87,2.53%
2015-09-28,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.51,6302,44,31.29,-,0,52,0Shares,0.7%,255698.87,2.46%
2015-09-28,,Cash,,,,,139927.87,,,,,,,,0
2015-09-29,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,255277.87,20.77%
2015-09-29,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,190.17,38034,34,190,-,0,-242,0Shares,0.09%,255277.87,14.9%
2015-09-29,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,12.69,3807,-69.67,12.922,-,0,-108,0Shares,-1.8%,255277.87,1.49%
2015-09-29,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.08,2124,-60,7.28,-,0,-6,0Shares,-2.75%,255277.87,0.83%
2015-09-29,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,27.68,5536,74,27.31,-,0,-110,0Shares,1.35%,255277.87,2.17%
2015-09-29,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,21.89,6567,504,20.21,-,0,93,0Shares,8.31%,255277.87,2.57%
2015-09-29,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.27,6254,-4,31.29,-,0,-48,0Shares,-0.06%,255277.87,2.45%
2015-09-29,,Cash,,,,,139927.87,,,,,,,,0
2015-09-30,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,255285.87,20.77%
2015-09-30,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,190.31,38062,62,190,-,0,28,0Shares,0.16%,255285.87,14.91%
2015-09-30,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,12.79,3837,-39.67,12.922,-,0,30,0Shares,-1.02%,255285.87,1.5%
2015-09-30,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,6.97,2091,-93,7.28,-,0,-33,0Shares,-4.26%,255285.87,0.82%
2015-09-30,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,27.72,5544,82,27.31,-,0,8,0Shares,1.5%,255285.87,2.17%
2015-09-30,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,21.74,6522,459,20.21,-,0,-45,0Shares,7.57%,255285.87,2.55%
2015-09-30,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,31.37,6274,16,31.29,-,0,20,0Shares,0.26%,255285.87,2.46%
2015-09-30,,Cash,,,,,139927.87,,,,,,,,0
2015-10-08,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,257143.87,20.62%
2015-10-08,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,197.52,39504,1504,190,-,0,1442,0Shares,3.96%,257143.87,15.36%
2015-10-08,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.3,3990,113.33,12.922,-,0,153,0Shares,2.92%,257143.87,1.55%
2015-10-08,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.14,2142,-42,7.28,-,0,51,0Shares,-1.92%,257143.87,0.83%
2015-10-08,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,28.65,5730,268,27.31,-,0,186,0Shares,4.91%,257143.87,2.23%
2015-10-08,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,21.18,6354,291,20.21,-,0,-168,0Shares,4.8%,257143.87,2.47%
2015-10-08,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,32.34,6468,210,31.29,-,0,194,0Shares,3.36%,257143.87,2.52%
2015-10-08,,Cash,,,,,139927.87,,,,,,,,0
2015-10-09,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,257020.87,20.63%
2015-10-09,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,196.95,39390,1390,190,-,0,-114,0Shares,3.66%,257020.87,15.33%
2015-10-09,Stock,城投控Shares(600649.XSHG),Long,300Shares,300Shares,13.4,4020,143.33,12.922,-,0,30,0Shares,3.7%,257020.87,1.56%
2015-10-09,Stock,上港集团(600018.XSHG),Long,300Shares,300Shares,7.15,2145,-39,7.28,-,0,3,0Shares,-1.79%,257020.87,0.83%
2015-10-09,Stock,上海机场(600009.XSHG),Long,200Shares,200Shares,28.57,5714,252,27.31,-,0,-16,0Shares,4.61%,257020.87,2.22%
2015-10-09,Stock,中南传媒(601098.XSHG),Long,300Shares,300Shares,21.22,6366,303,20.21,-,0,12,0Shares,5%,257020.87,2.48%
2015-10-09,Stock,海天味业(603288.XSHG),Long,200Shares,200Shares,32.15,6430,172,31.29,-,0,-38,0Shares,2.75%,257020.87,2.5%
2015-10-09,,Cash,,,,,139927.87,,,,,,,,0
2015-10-12,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,264011.85,20.09%
2015-10-12,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,198.09,39618,1618,190,-,0,228,0Shares,4.26%,264011.85,15.01%
2015-10-12,Stock,东华软件(002065.XSHE),Long,2600Shares,0Shares,20.15,52390,2600,19.15,-,0,2600,2600Shares,5.22%,264011.85,19.84%
2015-10-12,Stock,洋河Shares份(002304.XSHE),Long,800Shares,0Shares,60.43,48344,2032,57.89,-,0,2032,800Shares,4.39%,264011.85,18.31%
2015-10-12,Stock,福耀玻璃(600660.XSHG),Long,4100Shares,0Shares,12.93,53013,1558,12.55,-,0,1558,4100Shares,3.03%,264011.85,20.08%
2015-10-12,Stock,长城汽车(601633.XSHG),Long,400Shares,0Shares,37.27,14908,588,35.8,-,0,588,400Shares,4.11%,264011.85,5.65%
2015-10-12,,Cash,,,,,2710.85,,,,,,,,0
2015-10-13,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,266344.85,19.91%
2015-10-13,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,198.74,39748,1748,190,-,0,130,0Shares,4.6%,266344.85,14.92%
2015-10-13,Stock,东华软件(002065.XSHE),Long,2600Shares,2600Shares,20.53,53378,3588,19.15,-,0,988,0Shares,7.21%,266344.85,20.04%
2015-10-13,Stock,洋河Shares份(002304.XSHE),Long,800Shares,800Shares,60.75,48600,2288,57.89,-,0,256,0Shares,4.94%,266344.85,18.25%
2015-10-13,Stock,福耀玻璃(600660.XSHG),Long,4100Shares,4100Shares,12.92,52972,1517,12.55,-,0,-41,0Shares,2.95%,266344.85,19.89%
2015-10-13,Stock,长城汽车(601633.XSHG),Long,1200Shares,1200Shares,13.19,15828,1608,11.85,-,0,1020,0Shares,11.31%,266344.85,5.94%
2015-10-13,,Cash,,,,,2790.85,,,,,,,,0
2015-10-14,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,261783.85,20.26%
2015-10-14,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,197.83,39566,1566,190,-,0,-182,0Shares,4.12%,261783.85,15.11%
2015-10-14,Stock,东华软件(002065.XSHE),Long,2600Shares,2600Shares,19.86,51636,1846,19.15,-,0,-1742,0Shares,3.71%,261783.85,19.72%
2015-10-14,Stock,洋河Shares份(002304.XSHE),Long,800Shares,800Shares,60,48000,1688,57.89,-,0,-600,0Shares,3.64%,261783.85,18.34%
2015-10-14,Stock,福耀玻璃(600660.XSHG),Long,4100Shares,4100Shares,12.71,52111,656,12.55,-,0,-861,0Shares,1.27%,261783.85,19.91%
2015-10-14,Stock,长城汽车(601633.XSHG),Long,1200Shares,1200Shares,12.21,14652,432,11.85,-,0,-1176,0Shares,3.04%,261783.85,5.6%
2015-10-14,,Cash,,,,,2790.85,,,,,,,,0
2015-10-15,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,262891.98,20.17%
2015-10-15,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,199.99,39998,1998,190,-,0,432,0Shares,5.26%,262891.98,15.21%
2015-10-15,Stock,东华软件(002065.XSHE),Long,800Shares,800Shares,20.92,16736,1416,19.15,-,0,848,0Shares,9.24%,262891.98,6.37%
2015-10-15,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,60.7,18210,843,57.89,-,0,210,0Shares,4.85%,262891.98,6.93%
2015-10-15,Stock,福耀玻璃(600660.XSHG),Long,1300Shares,1300Shares,12.91,16783,468,12.55,-,0,260,0Shares,2.87%,262891.98,6.38%
2015-10-15,Stock,长城汽车(601633.XSHG),Long,400Shares,400Shares,12.27,4908,168,11.85,-,0,24,0Shares,3.54%,262891.98,1.87%
2015-10-15,,Cash,,,,,113228.98,,,,,,,,0
2015-10-16,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,263205.98,20.15%
2015-10-16,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,200.74,40148,2148,190,-,0,150,0Shares,5.65%,263205.98,15.25%
2015-10-16,Stock,东华软件(002065.XSHE),Long,800Shares,800Shares,20.9,16720,1400,19.15,-,0,-16,0Shares,9.14%,263205.98,6.35%
2015-10-16,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,60.28,18084,717,57.89,-,0,-126,0Shares,4.13%,263205.98,6.87%
2015-10-16,Stock,福耀玻璃(600660.XSHG),Long,1300Shares,1300Shares,13.21,17173,858,12.55,-,0,390,0Shares,5.26%,263205.98,6.52%
2015-10-16,Stock,长城汽车(601633.XSHG),Long,400Shares,400Shares,12.06,4824,84,11.85,-,0,-84,0Shares,1.77%,263205.98,1.83%
2015-10-16,,Cash,,,,,113228.98,,,,,,,,0
2015-10-19,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,263248.98,20.14%
2015-10-19,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,202.72,40544,2544,190,-,0,396,0Shares,6.69%,263248.98,15.4%
2015-10-19,Stock,东华软件(002065.XSHE),Long,800Shares,800Shares,20.62,16496,1176,19.15,-,0,-224,0Shares,7.68%,263248.98,6.27%
2015-10-19,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,60,18000,633,57.89,-,0,-84,0Shares,3.64%,263248.98,6.84%
2015-10-19,Stock,福耀玻璃(600660.XSHG),Long,1300Shares,1300Shares,13,16900,585,12.55,-,0,-273,0Shares,3.59%,263248.98,6.42%
2015-10-19,Stock,长城汽车(601633.XSHG),Long,400Shares,400Shares,12.63,5052,312,11.85,-,0,228,0Shares,6.58%,263248.98,1.92%
2015-10-19,,Cash,,,,,113228.98,,,,,,,,0
2015-10-20,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,263986.98,20.09%
2015-10-20,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,201.97,40394,2394,190,-,0,-150,0Shares,6.3%,263986.98,15.3%
2015-10-20,Stock,东华软件(002065.XSHE),Long,800Shares,800Shares,21.78,17424,2104,19.15,-,0,928,0Shares,13.73%,263986.98,6.6%
2015-10-20,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,60.1,18030,663,57.89,-,0,30,0Shares,3.82%,263986.98,6.83%
2015-10-20,Stock,福耀玻璃(600660.XSHG),Long,1300Shares,1300Shares,13.02,16926,611,12.55,-,0,26,0Shares,3.75%,263986.98,6.41%
2015-10-20,Stock,长城汽车(601633.XSHG),Long,400Shares,400Shares,12.39,4956,216,11.85,-,0,-96,0Shares,4.56%,263986.98,1.88%
2015-10-20,,Cash,,,,,113228.98,,,,,,,,0
2015-10-21,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,260871.98,20.33%
2015-10-21,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,200.31,40062,2062,190,-,0,-332,0Shares,5.43%,260871.98,15.36%
2015-10-21,Stock,东华软件(002065.XSHE),Long,800Shares,800Shares,19.65,15720,400,19.15,-,0,-1704,0Shares,2.61%,260871.98,6.03%
2015-10-21,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,59.61,17883,516,57.89,-,0,-147,0Shares,2.97%,260871.98,6.86%
2015-10-21,Stock,福耀玻璃(600660.XSHG),Long,1300Shares,1300Shares,12.62,16406,91,12.55,-,0,-520,0Shares,0.56%,260871.98,6.29%
2015-10-21,Stock,长城汽车(601633.XSHG),Long,400Shares,400Shares,11.36,4544,-196,11.85,-,0,-412,0Shares,-4.14%,260871.98,1.74%
2015-10-21,,Cash,,,,,113228.98,,,,,,,,0
2015-10-22,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,262037.33,20.24%
2015-10-22,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,202.53,40506,2506,190,-,0,444,0Shares,6.59%,262037.33,15.46%
2015-10-22,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,20.49,6147,402,19.15,-,0,252,0Shares,7%,262037.33,2.35%
2015-10-22,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,60,18000,633,57.89,-,0,117,0Shares,3.64%,262037.33,6.87%
2015-10-22,Stock,福耀玻璃(600660.XSHG),Long,400Shares,400Shares,12.95,5180,160,12.55,-,0,132,0Shares,3.19%,262037.33,1.98%
2015-10-22,Stock,长城汽车(601633.XSHG),Long,200Shares,200Shares,11.7,2340,-30,11.85,-,0,68,0Shares,-1.27%,262037.33,0.89%
2015-10-22,,Cash,,,,,136836.33,,,,,,,,0
2015-10-23,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,264464.33,20.05%
2015-10-23,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,210.98,42196,4196,190,-,0,1690,0Shares,11.04%,264464.33,15.96%
2015-10-23,Stock,东华软件(002065.XSHE),Long,300Shares,300Shares,21.16,6348,603,19.15,-,0,201,0Shares,10.5%,264464.33,2.4%
2015-10-23,Stock,洋河Shares份(002304.XSHE),Long,300Shares,300Shares,61.4,18420,1053,57.89,-,0,420,0Shares,6.06%,264464.33,6.97%
2015-10-23,Stock,福耀玻璃(600660.XSHG),Long,400Shares,400Shares,13.08,5232,212,12.55,-,0,52,0Shares,4.22%,264464.33,1.98%
2015-10-23,Stock,长城汽车(601633.XSHG),Long,200Shares,200Shares,12.02,2404,34,11.85,-,0,64,0Shares,1.43%,264464.33,0.91%
2015-10-23,,Cash,,,,,136836.33,,,,,,,,0
2015-10-26,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,263387.03,20.13%
2015-10-26,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,217.73,43546,5546,190,-,0,1350,0Shares,14.59%,263387.03,16.53%
2015-10-26,Stock,洋河Shares份(002304.XSHE),Long,800Shares,300Shares,61,48800,533,60.334,-,0,-520,500Shares,1.1%,263387.03,18.53%
2015-10-26,Stock,福耀玻璃(600660.XSHG),Long,1200Shares,400Shares,13.13,15756,176,12.983,-,0,-36,800Shares,1.13%,263387.03,5.98%
2015-10-26,Stock,吉林敖东(000623.XSHE),Long,1800Shares,0Shares,27.81,50058,-666,28.18,-,0,-666,1800Shares,-1.31%,263387.03,19.01%
2015-10-26,Stock,东阿阿胶(000423.XSHE),Long,1100Shares,0Shares,46.95,51645,-1320,48.15,-,0,-1320,1100Shares,-2.49%,263387.03,19.61%
2015-10-26,,Cash,,,,,554.03,,,,,,,,0
2015-10-27,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,262600.03,20.19%
2015-10-27,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,215.25,43050,5050,190,-,0,-496,0Shares,13.29%,262600.03,16.39%
2015-10-27,Stock,洋河Shares份(002304.XSHE),Long,800Shares,800Shares,61.07,48856,589,60.334,-,0,56,0Shares,1.22%,262600.03,18.6%
2015-10-27,Stock,福耀玻璃(600660.XSHG),Long,1200Shares,1200Shares,13.43,16116,536,12.983,-,0,360,0Shares,3.44%,262600.03,6.14%
2015-10-27,Stock,吉林敖东(000623.XSHE),Long,1800Shares,1800Shares,27.57,49626,-1098,28.18,-,0,-432,0Shares,-2.16%,262600.03,18.9%
2015-10-27,Stock,东阿阿胶(000423.XSHE),Long,1100Shares,1100Shares,46.7,51370,-1595,48.15,-,0,-275,0Shares,-3.01%,262600.03,19.56%
2015-10-27,,Cash,,,,,554.03,,,,,,,,0
2015-10-28,Stock,长江电力(600900.XSHG),Long,3600Shares,3600Shares,14.73,53028,-324,14.82,-,0,0,0Shares,-0.61%,259789.03,20.41%
2015-10-28,Stock,贵州茅台(600519.XSHG),Long,200Shares,200Shares,212.44,42488,4488,190,-,0,-562,0Shares,11.81%,259789.03,16.35%
2015-10-28,Stock,洋河Shares份(002304.XSHE),Long,800Shares,800Shares,60.81,48648,381,60.334,-,0,-208,0Shares,0.79%,259789.03,18.73%
2015-10-28,Stock,福耀玻璃(600660.XSHG),Long,1200Shares,1200Shares,13.53,16236,656,12.983,-,0,120,0Shares,4.21%,259789.03,6.25%
2015-10-28,Stock,吉林敖东(000623.XSHE),Long,1800Shares,1800Shares,26.95,48510,-2214,28.18,-,0,-1116,0Shares,-4.36%,259789.03,18.67%
2015-10-28,Stock,东阿阿胶(000423.XSHE),Long,1100Shares,1100Shares,45.75,50325,-2640,48.15,-,0,-1045,0Shares,-4.98%,259789.03,19.37%
2015-10-28,,Cash,,,,,554.03,,,,,,,,0
