trade_date,stock_code,target_weight
2019-12-19,sz300491,0.1
2019-12-19,sz300434,0.1
2019-12-19,sz300412,0.1
2019-12-19,sz300539,0.1
2019-12-19,sh600566,0.1
2019-12-19,sz002412,0.1
2019-12-19,sh603088,0.1
2019-12-19,sh603980,0.1
2019-12-19,sz300499,0.1
2019-12-26,sz000968,0.1
2019-12-26,sh603038,0.1
2019-12-26,sz000963,0.1
2019-12-26,sz300180,0.1
2019-12-26,sh603569,0.1
2019-12-26,sz002328,0.1
2019-12-26,sz300499,0.1
2019-12-26,sz002412,0.1
2019-12-26,sh603696,0.1
2019-12-26,sh600630,0.1
2020-01-03,sh601127,0.1
2020-01-03,sh600327,0.1
2020-01-03,sz300499,0.1
2020-01-03,sh600681,0.1
2020-01-03,sz002252,0.1
2020-01-03,sz002911,0.1
2020-01-03,sz002412,0.1
2020-01-03,sh603696,0.1
2020-01-03,sz300509,0.1
2020-01-03,sz000963,0.1
2020-01-10,sh603637,0.1
2020-01-10,sz300009,0.1
2020-01-10,sh601101,0.1
2020-01-10,sz002075,0.1
2020-01-10,sh601127,0.1
2020-01-10,sz002825,0.1
2020-01-10,sh603866,0.1
2020-01-10,sz002790,0.1
2020-01-10,sz002061,0.1
2020-01-10,sz002412,0.1
2020-01-17,sh601127,0.1
2020-01-17,sz000593,0.1
2020-01-17,sh601101,0.1
2020-01-17,sh603866,0.1
2020-01-17,sh600681,0.1
2020-01-17,sz002061,0.1
2020-01-17,sz000963,0.1
2020-01-17,sz300199,0.1
2020-01-17,sz002412,0.1
2020-01-17,sz002790,0.1
2020-02-03,sz002686,0.1
2020-02-03,sh600681,0.1
2020-02-03,sh600638,0.1
2020-02-03,sh601127,0.1
2020-02-03,sh601101,0.1
2020-02-03,sz002790,0.1
2020-02-03,sz002159,0.1
2020-02-03,sz002592,0.1
2020-02-03,sz002700,0.1
2020-02-03,sz000593,0.1
2020-02-10,sz002358,0.1
2020-02-10,sh601101,0.1
2020-02-10,sh600482,0.1
2020-02-10,sh600638,0.1
2020-02-10,sh601127,0.1
2020-02-10,sz002700,0.1
2020-02-10,sz300509,0.1
2020-02-10,sz002159,0.1
2020-02-10,sz002592,0.1
2020-02-10,sz002830,0.1
2020-02-17,sh600638,0.1
2020-02-17,sz300509,0.1
2020-02-17,sh601101,0.1
2020-02-17,sz002779,0.1
2020-02-17,sh601127,0.1
2020-02-17,sz002830,0.1
