candle_begin_time,pearson_ic,spearman_ic,n_obs,n_in_scope,n_tradable,coverage_ratio
2023-10-16,0.11103395667071234,0.07392067392067392,111.0,111.0,203,0.5467980295566502
2023-10-17,-0.02145050744683218,-0.026667251667251667,111.0,111.0,203,0.5467980295566502
2023-10-18,0.041312565707901164,0.07972972972972973,111.0,111.0,203,0.5467980295566502
2023-10-19,-0.15783811337776182,-0.12376166792334387,112.0,112.0,205,0.5463414634146342
2023-10-20,-0.15142344790078505,-0.16951429219024142,113.0,113.0,206,0.5485436893203883
2023-10-21,-0.07686455877081964,-0.027829529576152773,113.0,113.0,206,0.5485436893203883
2023-10-22,-0.0673338811735245,-0.030632443941712693,113.0,113.0,206,0.5485436893203883
2023-10-23,0.0999038499449892,0.10656896666444875,113.0,113.0,207,0.5458937198067633
2023-10-24,0.11971694713970449,0.13367489520260833,113.0,113.0,207,0.5458937198067633
2023-10-25,0.13589388019545567,0.16324273072060683,113.0,113.0,207,0.5458937198067633
2023-10-26,0.07120185475013543,0.07857678054312388,114.0,114.0,209,0.5454545454545454
2023-10-27,0.022823270584848777,0.026532472003402124,114.0,114.0,209,0.5454545454545454
2023-10-28,0.014849388816355861,-0.08173281780162552,115.0,115.0,210,0.5476190476190477
2023-10-29,0.024490736641213328,-0.06898858263176104,116.0,116.0,211,0.5497630331753555
2023-10-30,0.10048484469421098,-0.00595087071848691,116.0,116.0,211,0.5497630331753555
2023-10-31,-0.005522919092146556,-0.0826817360550494,116.0,116.0,211,0.5497630331753555
2023-11-01,-0.010816317674025461,-0.05546457540460539,116.0,116.0,211,0.5497630331753555
2023-11-02,0.0016125698247496276,-0.017483565909353016,116.0,116.0,213,0.5446009389671361
2023-11-03,-0.060810854102975424,-0.1011263598969746,116.0,116.0,213,0.5446009389671361
2023-11-04,-0.06072425744590927,-0.09464498519970783,116.0,116.0,214,0.5420560747663551
2023-11-05,-0.12394464631981314,-0.11252066274555031,116.0,116.0,214,0.5420560747663551
2023-11-06,-0.09152351050206547,-0.1580946814728229,117.0,117.0,214,0.5467289719626168
2023-11-07,-0.2108966363381655,-0.270519564207466,117.0,117.0,214,0.5467289719626168
2023-11-08,-0.17314364137487764,-0.2039193773989387,118.0,118.0,216,0.5462962962962963
2023-11-09,-0.09009127455462781,-0.11364806678864506,118.0,118.0,216,0.5462962962962963
2023-11-10,0.04947459832170854,-0.0007121492664862556,119.0,119.0,218,0.5458715596330275
2023-11-11,0.049008427681580535,-0.012999593551009346,121.0,121.0,221,0.5475113122171946
2023-11-12,-0.003154387417245866,-0.10400352255791896,121.0,121.0,221,0.5475113122171946
2023-11-13,0.03913669651961831,-0.019374068554396415,121.0,121.0,221,0.5475113122171946
2023-11-14,-0.06709225722265927,-0.1202479338842975,121.0,121.0,221,0.5475113122171946
2023-11-15,0.02725101595589656,-0.0016753629126861655,122.0,122.0,222,0.5495495495495496
2023-11-16,0.005005702321718107,-0.06429494317975289,122.0,122.0,223,0.547085201793722
2023-11-17,-0.011886072797063553,-0.13139260424862312,123.0,123.0,224,0.5491071428571429
2023-11-18,-0.09203004003180112,-0.2811133611071701,123.0,123.0,225,0.5466666666666666
2023-11-19,-0.16255130003914928,-0.31788574892623594,123.0,123.0,225,0.5466666666666666
2023-11-20,-0.17556931786396002,-0.26067637461144577,123.0,123.0,225,0.5466666666666666
2023-11-21,-0.05359809885614395,-0.11674040061394798,123.0,123.0,225,0.5466666666666666
2023-11-22,-0.011666671242871506,-0.03149645948072383,124.0,124.0,227,0.5462555066079295
2023-11-23,-0.23881382915902322,-0.18600786782061365,124.0,124.0,227,0.5462555066079295
2023-11-24,-0.21113416339530366,-0.04286388670338316,124.0,124.0,227,0.5462555066079295
2023-11-25,0.03798939929559456,0.15360368663594468,125.0,125.0,229,0.5458515283842795
2023-11-26,0.032701140006399794,0.09064823348694315,125.0,125.0,229,0.5458515283842795
2023-11-27,-0.015187418482786924,0.10530261136712749,125.0,125.0,229,0.5458515283842795
2023-11-28,0.05894271451468852,0.09860522273425497,125.0,125.0,229,0.5458515283842795
