Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^HSNU,^HSNU,^HSNU,^HSNU,^HSNU,^HSNU
Date,,,,,,
2011-08-04,47456.76171875,47456.76171875,47801.01953125,47148.66015625,47801.01953125,25141000
2011-08-05,46073.80078125,46073.80078125,46753.25,45801.6015625,46753.25,50836400
2011-08-08,45477.328125,45477.328125,45927.91015625,44574.6796875,45324.73828125,28950500
2011-08-09,44558.859375,44558.859375,45844.01171875,43436.12109375,44521.44140625,49825000
2011-08-10,44868.73828125,44868.73828125,45534.609375,44430.171875,45435.890625,36033300
2011-08-11,44990.2109375,44990.2109375,45210.76171875,44151.671875,44151.671875,22911600
2011-08-12,44988.5,44988.5,45369.80859375,44554.87109375,45369.80859375,18700800
2011-08-15,44805.671875,44805.671875,45226.71875,44250.87890625,45226.71875,21107900
2011-08-16,45297.12890625,45297.12890625,45314.6484375,44468.921875,44742.5703125,19386600
2011-08-17,46152.609375,46152.609375,46457.328125,45209.51171875,45315.921875,21914300
2011-08-18,46029.23828125,46029.23828125,46294.98828125,45836.921875,45903.8203125,15929000
2011-08-19,45308.73828125,45308.73828125,45673.48828125,45148.80078125,45313.30859375,21782600
2011-08-22,45995.1796875,45995.1796875,46055.1796875,45007.87109375,45268.828125,25299900
2011-08-23,46846.328125,46846.328125,46907.28125,45986.3515625,45995.1796875,24163700
2011-08-24,46766.51171875,46766.51171875,47036.1484375,46423.78125,47036.1484375,16186800
2011-08-25,47215.578125,47215.578125,47283.1015625,46652.69140625,47058.23046875,17226800
2011-08-26,47287.828125,47287.828125,47415.62109375,46971.76953125,47088.921875,20592900
2011-08-29,47324.94140625,47324.94140625,48013.6484375,47224.48046875,48013.6484375,10264900
2011-08-30,47188.7890625,47188.7890625,47616.37890625,46912.6796875,47609.87890625,12022100
2011-08-31,47313.46875,47313.46875,47394.76953125,46826.26171875,46943.16015625,22765400
2011-09-01,47519.19921875,47519.19921875,48038.140625,47295.9296875,47613.46875,27901200
2011-09-02,46919.62890625,46919.62890625,47587.05078125,46778.9609375,47453.671875,25706600
2011-09-05,46042.41015625,46042.41015625,46604.578125,45934.12109375,46418.37890625,16225100
2011-09-06,47206.078125,47206.078125,47305.421875,45947.4609375,45947.4609375,22584500
2011-09-07,47728.01171875,47728.01171875,47748.7109375,47189.05859375,47626.01953125,21760700
2011-09-08,47420.94140625,47420.94140625,47790.2109375,47115.12109375,47790.2109375,19914100
2011-09-09,47649.3515625,47649.3515625,47970.671875,47511.890625,47970.671875,18376400
2011-09-12,46965.26953125,46965.26953125,47242.328125,46883.19140625,47107.3984375,20069300
2011-09-14,47617.7890625,47617.7890625,47771.96875,46752.05859375,47540.640625,22627400
2011-09-15,48365.44140625,48365.44140625,48427.828125,47463.5390625,47725.8515625,18553700
2011-09-16,47796.69921875,47796.69921875,48594.44921875,47757.76171875,48594.44921875,19776300
2011-09-19,47571.76953125,47571.76953125,47875.4296875,47263.7109375,47561.109375,14993300
2011-09-20,48325.58984375,48325.58984375,48571.28125,47494.5703125,47824.73828125,18522400
