"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-09-13","Equity","600009.XSHG","Long","200 shares","200 shares","12.69","2538","-12","12.75","-","0","-52","0 shares","-0.47%","92004.97"
"2011-09-13","Equity","002106.XSHE","Long","100 shares","100 shares","27.61","2761","21","27.4","-","0","86","0 shares","0.77%","92004.97"
"2011-09-13","Equity","000999.XSHE","Long","300 shares","300 shares","19.65","5895","-240","20.45","-","0","-186","0 shares","-3.91%","92004.97"
"2011-09-13","","Cash","","","","","75696.97","","","","","","","","0"
"2011-09-14","Equity","000685.XSHE","Long","200 shares","200 shares","16.06","3212","154","15.29","-","0","102","0 shares","5.04%","92247.97"
"2011-09-14","Equity","600196.XSHG","Long","200 shares","200 shares","10.03","2006","-24","10.15","-","0","2","0 shares","-1.18%","92247.97"
"2011-09-14","Equity","600009.XSHG","Long","200 shares","200 shares","12.77","2554","4","12.75","-","0","16","0 shares","0.16%","92247.97"
"2011-09-14","Equity","002106.XSHE","Long","100 shares","100 shares","28.3","2830","90","27.4","-","0","69","0 shares","3.28%","92247.97"
"2011-09-14","Equity","000999.XSHE","Long","300 shares","300 shares","19.83","5949","-186","20.45","-","0","54","0 shares","-3.03%","92247.97"
"2011-09-14","","Cash","","","","","75696.97","","","","","","","","0"
"2011-09-15","Equity","000685.XSHE","Long","200 shares","200 shares","15.96","3192","134","15.29","-","0","-20","0 shares","4.38%","92254.97"
"2011-09-15","Equity","600196.XSHG","Long","200 shares","200 shares","10.03","2006","-24","10.15","-","0","0","0 shares","-1.18%","92254.97"
"2011-09-15","Equity","600009.XSHG","Long","200 shares","200 shares","12.47","2494","-56","12.75","-","0","-60","0 shares","-2.2%","92254.97"
"2011-09-15","Equity","002106.XSHE","Long","100 shares","100 shares","28","2800","60","27.4","-","0","-30","0 shares","2.19%","92254.97"
"2011-09-15","Equity","000999.XSHE","Long","300 shares","300 shares","20.22","6066","-69","20.45","-","0","117","0 shares","-1.12%","92254.97"
"2011-09-15","","Cash","","","","","75696.97","","","","","","","","0"
"2011-09-16","Equity","000685.XSHE","Long","200 shares","200 shares","15.76","3152","94","15.29","-","0","-40","0 shares","3.07%","92213.97"
"2011-09-16","Equity","600196.XSHG","Long","200 shares","200 shares","9.89","1978","-52","10.15","-","0","-28","0 shares","-2.56%","92213.97"
"2011-09-16","Equity","600009.XSHG","Long","200 shares","200 shares","12.37","2474","-76","12.75","-","0","-20","0 shares","-2.98%","92213.97"
"2011-09-16","Equity","002106.XSHE","Long","100 shares","100 shares","28.98","2898","158","27.4","-","0","98","0 shares","5.77%","92213.97"
"2011-09-16","Equity","000999.XSHE","Long","300 shares","300 shares","20.05","6015","-120","20.45","-","0","-51","0 shares","-1.96%","92213.97"
"2011-09-16","","Cash","","","","","75696.97","","","","","","","","0"
"2011-09-19","Equity","000685.XSHE","Long","200 shares","200 shares","15.3","3060","2","15.29","-","0","-92","0 shares","0.07%","91888.97"
"2011-09-19","Equity","600196.XSHG","Long","200 shares","200 shares","9.78","1956","-74","10.15","-","0","-22","0 shares","-3.65%","91888.97"
"2011-09-19","Equity","600009.XSHG","Long","200 shares","200 shares","12.33","2466","-84","12.75","-","0","-8","0 shares","-3.29%","91888.97"
