date,symbol,side,shares,price,notional,fees,slippage_rate
2020-07-10,1788,buy,21000,0.9014079979044476,18929.5679559934,66.41,0.0015644421160528
2020-07-10,3998,buy,7000,1.382098346258646,9674.688423810523,56.22999999999999,0.0015205407671347
2020-07-10,6806,buy,5500,2.163270489235643,11897.987690796035,58.510000000000005,0.0015141153868715
2020-07-13,135,sell,22500,1.547631704119473,34821.71334268814,84.41999999999999,0.0015279328261465
2020-07-13,327,buy,23000,1.1927877671747231,27434.11864501864,76.48,0.0023426614913642
2020-07-13,1788,sell,1000,0.8686925970959662,868.6925970959662,46.11,0.0015027619586595
2020-07-13,3998,buy,8500,1.2819337161518023,10896.436587290322,57.39,0.0015107157435957
2020-07-13,6806,sell,1500,2.096838067148671,3145.2571007230067,49.39,0.0015056823101567
2020-07-14,135,sell,5000,1.6375213448115826,8187.606724057913,55.03,0.0015113751148886
2020-07-14,327,sell,14000,1.297764797403179,18168.707163644507,66.31,0.0017193866129393
2020-07-14,1788,buy,2000,0.8913399955176655,1782.679991035331,47.22,0.0015056129411972
2020-07-14,3998,buy,21000,1.2118481995669703,25448.812190906378,74.24,0.0015274376586531
2020-07-14,6806,sell,500,2.1667374195544555,1083.368709777228,47.14,0.0015034932928776
2020-07-15,135,buy,4000,1.612430366749742,6449.721466998968,52.81,0.001509544565057
2020-07-15,327,sell,3500,1.3179346053839274,4612.771118843746,50.57999999999999,0.0015646928909642
2020-07-15,1788,buy,500,0.8913364314599512,445.6682157299756,46.06,0.0015016083819677
2020-07-15,3998,buy,8500,1.171785144193297,9960.173725643024,56.260000000000005,0.0015257642677751
2020-07-15,6806,sell,5500,2.2565096100239983,12410.802855131991,59.58000000000001,0.0015444203433634
2020-07-16,135,buy,1000,1.562344311838136,1562.344311838136,47.2,0.001502763998805
2020-07-16,327,sell,15500,1.3772654194407454,21347.614001331556,69.72,0.0019815801154016
2020-07-16,1788,buy,11500,0.8412796987793865,9674.716535962943,56.22999999999999,0.001523450927841
2020-07-16,3998,buy,2500,1.1317004551724137,2829.251137931034,48.35999999999999,0.0015048275862068
2020-07-16,6806,buy,3500,2.153279050032835,7536.476675114923,53.96,0.0015251395501559
2020-07-17,135,buy,20500,1.2920199301562272,26486.408568202656,75.37,0.0015658373304086
2020-07-17,327,sell,9000,1.3176477529095794,11858.829776186214,58.510000000000005,0.0017820053715308
2020-07-17,1788,sell,4500,0.778812027123901,3504.6541220575546,49.45,0.0015230421488449
2020-07-17,3998,sell,6000,1.058390705556037,6350.344233336223,52.81,0.0015182023056253
2020-07-17,6806,sell,2500,2.0069389642445814,5017.347410611454,51.64,0.0015229033609046
2020-07-20,135,sell,5000,1.4078510412359173,7039.255206179587,53.89999999999999,0.0015240842298458
2020-07-20,327,sell,9000,1.4674965468901062,13207.468922010956,60.68,0.0017030293264582
2020-07-20,1788,buy,5000,0.8212433662444112,4106.216831222056,50.52,0.0015163002980625
2020-07-20,3998,buy,2500,1.1216883446866486,2804.2208617166216,48.35999999999999,0.001507450613079
2020-07-20,6806,buy,6000,2.053158931217344,12318.953587304064,59.57000000000001,0.0015409420572408
2020-07-21,135,sell,2500,1.4677784656190929,3669.446164047732,49.47,0.0015112478781681
2020-07-21,327,sell,5000,1.5475285265936307,7737.6426329681535,53.98,0.0015944989718511
2020-07-21,1788,sell,3000,0.8487080854426782,2546.1242563280343,48.32,0.0015198994792022
2020-07-21,3998,buy,7500,1.1217139198154025,8412.854398615518,55.06999999999999,0.0015302855494663
2020-07-21,6806,buy,2500,2.073169872851002,5182.9246821275065,51.66,0.0015313395415472
2020-07-22,135,sell,39000,1.8971161094173692,73987.5282672774,157.59002261382196,0.0015178371487528
2020-07-22,327,buy,16000,1.5028023572173033,24044.837715476853,73.06000000000002,0.0018682381448688
2020-07-22,1788,buy,21000,0.8413150022271715,17667.615046770603,65.24999999999999,0.0015654788418708
2020-07-22,3998,buy,12500,1.1217287569951362,14021.609462439204,61.78000000000001,0.0015435330313716
2020-07-22,6806,buy,9000,2.043199344262295,18388.794098360657,66.34,0.0015683060109289
2020-07-23,135,sell,10500,2.0668647670636155,21702.080054167964,69.76,0.0015146052832774
2020-07-23,327,sell,5500,1.567326365313653,8620.295009225092,55.09,0.0017029520295202
2020-07-23,1788,buy,11500,0.8313061802948448,9560.021073390715,56.21,0.0015737111986081
2020-07-23,3998,buy,16000,1.0816782967853875,17306.8527485662,65.21000000000001,0.0015539785049881
2020-07-23,6806,buy,1500,2.063110142665574,3094.665213998361,49.38,0.001509777992997
2020-07-24,135,sell,154500,2.136620870741389,330107.9245295446,652.0063396236357,0.001579032363837
2020-07-24,327,sell,190500,1.4925013775911835,284321.51243112044,563.5672099448963,0.0049990816058777
2020-07-24,956,buy,315000,1.0021743737957611,315684.9277456648,623.6379421965319,0.002174373795761
2020-07-24,1071,buy,325000,0.972957621544328,316211.2270019066,625.1289816015252,0.0030490943755958
2020-07-24,1618,buy,332000,0.9538940225900244,316692.8154998881,625.5742523999104,0.0040989711473943
2020-07-24,1788,sell,500,0.8187678116660312,409.3839058330156,46.05,0.0015026686999618
2020-07-24,3818,buy,351000,0.8123824222775493,285146.2302194198,565.3369841755359,0.0017045897380385
2020-07-24,3998,sell,296000,1.0078547461592364,298325.004863134,590.5500038905072,0.0021240137037264
2020-07-24,6806,sell,155000,2.0938184672698243,324541.8624268228,640.8534899414583,0.0029435870143693
2020-07-27,327,sell,13000,1.616992561692127,21020.90330199765,69.66999999999999,0.0018564433999216
2020-07-27,956,sell,9000,0.8886435886126705,7997.792297514034,54.02,0.0015240577385725
2020-07-27,1071,sell,47000,0.9783393317563572,45981.94859254878,103.62555887403902,0.0016945594322885
2020-07-27,1618,sell,39000,0.9282091874532304,36200.15831067599,86.6,0.0019256048889997
2020-07-27,1788,sell,40000,0.7885498357707984,31541.99343083193,80.99999999999999,0.00183565092304
2020-07-27,3818,sell,11000,0.799783521128813,8797.618732416942,55.12,0.0015187002137167
