date,W-42,returns_momentum,price_vs_ma,trend_compression_score,avg_amount_level,bbi_upturn_score,obv_bottom_rising_score
2018-04-20,0.5902702702702702,0.6054054054054054,0.6021621621621621,0.6064864864864865,0.5243243243243243,0.6021621621621621,0.6
2018-04-23,0.5891891891891892,0.6054054054054054,0.6021621621621621,0.6064864864864865,0.5221621621621622,0.6021621621621621,0.6
2018-04-24,0.5924324324324325,0.6054054054054054,0.6021621621621621,0.6064864864864865,0.5221621621621622,0.6021621621621621,0.6
2018-04-25,0.5891891891891892,0.6054054054054054,0.6021621621621621,0.6064864864864865,0.5178378378378379,0.6021621621621621,0.6
2018-04-26,0.5913513513513513,0.6021621621621621,0.6021621621621621,0.6043243243243244,0.5167567567567568,0.6021621621621621,0.6
2018-04-27,0.5848648648648649,0.6021621621621621,0.6032432432432432,0.6043243243243244,0.5156756756756756,0.6021621621621621,0.6
2018-04-30,0.5881081081081081,0.6021621621621621,0.6043243243243244,0.6043243243243244,0.3924324324324324,0.6021621621621621,0.6
2018-05-02,0.5924324324324325,0.6054054054054054,0.6043243243243244,0.6043243243243244,0.3935135135135135,0.6032432432432432,0.5989189189189189
2018-05-03,0.5827027027027027,0.6064864864864865,0.6043243243243244,0.6064864864864865,0.3935135135135135,0.6043243243243244,0.5978378378378378
2018-05-04,0.5848648648648649,0.6054054054054054,0.6043243243243244,0.6064864864864865,0.52,0.6043243243243244,0.5978378378378378
2018-05-07,0.587027027027027,0.6054054054054054,0.6043243243243244,0.6064864864864865,0.5178378378378379,0.6043243243243244,0.6
2018-05-08,0.5891891891891892,0.6054054054054054,0.6043243243243244,0.6064864864864865,0.5178378378378379,0.6043243243243244,0.6
2018-05-09,0.5935135135135136,0.6075675675675676,0.6043243243243244,0.6064864864864865,0.52,0.6043243243243244,0.6
2018-05-10,0.5891891891891892,0.6075675675675676,0.6043243243243244,0.6043243243243244,0.5178378378378379,0.6043243243243244,0.601081081081081
2018-05-11,0.5945945945945946,0.6075675675675676,0.6043243243243244,0.6043243243243244,0.518918918918919,0.6043243243243244,0.601081081081081
2018-05-14,0.5924324324324325,0.6075675675675676,0.6043243243243244,0.6043243243243244,0.5221621621621622,0.6043243243243244,0.6
2018-05-15,0.585945945945946,0.6075675675675676,0.6043243243243244,0.6064864864864865,0.5221621621621622,0.6043243243243244,0.6
2018-05-16,0.5913513513513513,0.6064864864864865,0.6043243243243244,0.6064864864864865,0.5232432432432432,0.6043243243243244,0.601081081081081
2018-05-17,0.5924324324324325,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5232432432432432,0.6043243243243244,0.601081081081081
2018-05-18,0.5956756756756757,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5254054054054054,0.6043243243243244,0.601081081081081
2018-05-21,0.6,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5264864864864864,0.6043243243243244,0.601081081081081
2018-05-23,0.5956756756756757,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5264864864864864,0.6043243243243244,0.6021621621621621
2018-05-24,0.5945945945945946,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5264864864864864,0.6043243243243244,0.6021621621621621
2018-05-25,0.5924324324324325,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5254054054054054,0.6043243243243244,0.6021621621621621
2018-05-28,0.5956756756756757,0.6064864864864865,0.6043243243243244,0.6086486486486486,0.5254054054054054,0.6043243243243244,0.6021621621621621
2018-05-29,0.5935135135135136,0.6043243243243244,0.6043243243243244,0.6086486486486486,0.5243243243243243,0.6043243243243244,0.6021621621621621
2018-05-30,0.5945945945945946,0.6043243243243244,0.6064864864864865,0.6086486486486486,0.5254054054054054,0.6043243243243244,0.601081081081081
2018-05-31,0.5924324324324325,0.6043243243243244,0.6064864864864865,0.6086486486486486,0.5243243243243243,0.6043243243243244,0.601081081081081
2018-06-01,0.5967567567567568,0.6064864864864865,0.6086486486486486,0.6086486486486486,0.5254054054054054,0.6064864864864865,0.601081081081081
2018-06-04,0.5945945945945946,0.6064864864864865,0.6086486486486486,0.6097297297297297,0.5232432432432432,0.6064864864864865,0.601081081081081
2018-06-05,0.5945945945945946,0.6086486486486486,0.6086486486486486,0.6086486486486486,0.5221621621621622,0.6086486486486486,0.6021621621621621
2018-06-06,0.5881081081081081,0.6064864864864865,0.6064864864864865,0.6064864864864865,0.518918918918919,0.6064864864864865,0.6021621621621621
2018-06-07,0.5967567567567568,0.6086486486486486,0.6064864864864865,0.6064864864864865,0.518918918918919,0.6064864864864865,0.6021621621621621
2018-06-08,0.5913513513513513,0.6054054054054054,0.6021621621621621,0.6043243243243244,0.5210810810810811,0.6021621621621621,0.6021621621621621
2018-06-11,0.5881081081081081,0.6054054054054054,0.601081081081081,0.6032432432432432,0.5232432432432432,0.601081081081081,0.6021621621621621
2018-06-12,0.5881081081081081,0.6054054054054054,0.601081081081081,0.6043243243243244,0.5945945945945946,0.601081081081081,0.6021621621621621
2018-06-13,0.5945945945945946,0.6054054054054054,0.601081081081081,0.6043243243243244,0.5924324324324325,0.601081081081081,0.6032432432432432
2018-06-14,0.5935135135135136,0.6054054054054054,0.601081081081081,0.6054054054054054,0.5945945945945946,0.601081081081081,0.6032432432432432
2018-06-15,0.5913513513513513,0.6054054054054054,0.601081081081081,0.6054054054054054,0.5978378378378378,0.601081081081081,0.6032432432432432
2018-06-19,0.5956756756756757,0.6054054054054054,0.601081081081081,0.6054054054054054,0.5989189189189189,0.601081081081081,0.6021621621621621
2018-06-20,0.5902702702702702,0.6043243243243244,0.601081081081081,0.6021621621621621,0.5956756756756757,0.601081081081081,0.6032432432432432
2018-06-21,0.5924324324324325,0.6054054054054054,0.601081081081081,0.6043243243243244,0.5967567567567568,0.601081081081081,0.6032432432432432
2018-06-22,0.5924324324324325,0.6043243243243244,0.601081081081081,0.6043243243243244,0.5956756756756757,0.601081081081081,0.6032432432432432
2018-06-25,0.5967567567567568,0.6043243243243244,0.601081081081081,0.6043243243243244,0.5967567567567568,0.601081081081081,0.6032432432432432
2018-06-26,0.5956756756756757,0.6032432432432432,0.6,0.6032432432432432,0.5978378378378378,0.6,0.6
2018-06-27,0.5956756756756757,0.6032432432432432,0.6,0.6032432432432432,0.6032432432432432,0.6,0.5989189189189189
2018-06-28,0.5945945945945946,0.6032432432432432,0.5989189189189189,0.6021621621621621,0.6032432432432432,0.5989189189189189,0.5989189189189189
2018-06-29,0.6,0.6043243243243244,0.5989189189189189,0.6032432432432432,0.6054054054054054,0.5989189189189189,0.6
2018-07-03,0.5978378378378378,0.6043243243243244,0.5989189189189189,0.6054054054054054,0.6043243243243244,0.5989189189189189,0.6021621621621621
2018-07-04,0.5978378378378378,0.6032432432432432,0.5989189189189189,0.6043243243243244,0.6043243243243244,0.5989189189189189,0.6021621621621621
2018-07-05,0.5967567567567568,0.6021621621621621,0.5989189189189189,0.6043243243243244,0.6054054054054054,0.5989189189189189,0.6032432432432432
2018-07-06,0.5945945945945946,0.6021621621621621,0.601081081081081,0.6043243243243244,0.6054054054054054,0.5989189189189189,0.6032432432432432
2018-07-09,0.5989189189189189,0.601081081081081,0.601081081081081,0.6043243243243244,0.6064864864864865,0.5989189189189189,0.6032432432432432
2018-07-10,0.5967567567567568,0.6032432432432432,0.6021621621621621,0.6054054054054054,0.6043243243243244,0.601081081081081,0.6043243243243244
2018-07-11,0.5945945945945946,0.6021621621621621,0.6021621621621621,0.6054054054054054,0.6054054054054054,0.601081081081081,0.6032432432432432
2018-07-12,0.5989189189189189,0.6021621621621621,0.601081081081081,0.6054054054054054,0.6021621621621621,0.601081081081081,0.6032432432432432
2018-07-13,0.6,0.6021621621621621,0.601081081081081,0.6054054054054054,0.6032432432432432,0.601081081081081,0.6054054054054054
2018-07-16,0.5935135135135136,0.6032432432432432,0.601081081081081,0.6064864864864865,0.6,0.601081081081081,0.6064864864864865
2018-07-17,0.5978378378378378,0.6032432432432432,0.6021621621621621,0.6075675675675676,0.601081081081081,0.601081081081081,0.6054054054054054
2018-07-18,0.5945945945945946,0.6021621621621621,0.6021621621621621,0.6064864864864865,0.5989189189189189,0.601081081081081,0.6043243243243244
2018-07-19,0.5902702702702702,0.6032432432432432,0.6032432432432432,0.6064864864864865,0.5956756756756757,0.6021621621621621,0.6032432432432432
2018-07-20,0.6,0.6032432432432432,0.6032432432432432,0.6075675675675676,0.5967567567567568,0.6021621621621621,0.6032432432432432
2018-07-23,0.5978378378378378,0.6043243243243244,0.6032432432432432,0.6075675675675676,0.6,0.6032432432432432,0.6043243243243244
2018-07-24,0.6032432432432432,0.6064864864864865,0.6043243243243244,0.6075675675675676,0.6075675675675676,0.6032432432432432,0.6043243243243244
2018-07-25,0.5989189189189189,0.6043243243243244,0.6043243243243244,0.6086486486486486,0.6075675675675676,0.6032432432432432,0.6032432432432432
