date,ic_1d,ic_5d,ic_20d
2023-11-17,0.04485823008591711,-0.07919189236162898,0.047168123707743245
2023-11-20,-0.177244348345604,-0.14825090899982987,-0.007009951999690389
2023-11-21,-0.008377664703083843,-0.004969317660024946,0.021229293552703102
2023-11-22,-0.12587730958594262,0.04199490023307715,0.10431958649731897
2023-11-23,-0.10480708670105973,-0.06579923648569744,-0.09656903916598175
2023-11-24,-0.10397753067947503,-0.05832711102441231,-0.06580296096150896
2023-11-27,0.002325541091368075,0.09327972055060058,-0.010499307116678019
2023-11-28,-0.020295537040152415,0.03444874337794467,-0.03386657578969483
2023-11-29,0.009850204802198026,0.035607687845494715,-0.042259276188510844
2023-11-30,-0.03165750909886375,0.018606617615803324,0.01566813148880413
2023-12-01,0.16241236101794007,0.06172762926963635,0.044792526089483746
2023-12-04,0.0011423818518106672,0.024434547054819122,0.06339892759215421
2023-12-05,-0.13714842672351843,-0.01646573290165944,0.1386477429557576
2023-12-06,0.021031226962910786,0.13076762069370426,0.192474687706445
2023-12-07,0.1092738930312416,0.1558628659663784,0.2159173815027171
2023-12-08,0.04700716989046658,-0.02848393750398497,0.1901919338351848
2023-12-11,-0.21556485194201772,-0.0058238566468512875,0.10234275500722823
2023-12-12,0.2291834394392792,0.1544096577207789,0.1735805805970765
2023-12-13,-0.03684878108665676,0.036026004904588176,0.10452395543341911
2023-12-14,-0.23412031054355847,-0.010977023497807494,0.15153443609392578
2023-12-15,0.07276250624779938,0.10079890489640396,0.06368471790641723
2023-12-18,0.11405771812051517,0.12563770018336484,0.10512862109507624
2023-12-19,0.016601478924492263,-0.11728939322875603,0.14283329325459576
2023-12-20,-0.10144851158551572,-0.11899712638750765,0.18557635615229812
2023-12-21,0.21223663187617386,-0.009635929805187392,0.17692410714540438
2023-12-22,-0.0297955517688516,-0.10003531437692408,0.200238426561514
2023-12-27,-0.35088350579834277,-0.011898085241936224,0.17220412166951163
2023-12-28,-0.07658208927696508,0.03661736904948202,0.12126052301714361
2023-12-29,-0.0395618182382302,0.017894590459788154,0.03359339964586453
2024-01-02,0.01947708470229735,0.1565859362152253,0.15690238808328918
2024-01-03,0.08828260849257229,0.12024693391013713,0.20539429895539066
2024-01-04,0.1390204531651134,0.041026026963385656,0.2351880806252896
2024-01-05,0.19074085940130656,0.08887805261644777,0.33458961589746006
2024-01-08,-0.02583830850410033,0.04237213229182365,0.35280928080096646
2024-01-09,-0.0733881951420293,0.14423753603583575,0.28634038483841284
2024-01-10,-0.22215836983503323,0.22010515476235704,0.24939606815521237
2024-01-11,0.16502824437192773,0.18778922103979848,0.1753524135915956
2024-01-12,0.10588259449661874,0.1838946059542022,0.242340368005135
