Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2020-01-07,Stock,方大炭素(600516.XSHG),Long,24400Shares,24400Shares,12.38,302072,23912,11.4,-,0,6832,0Shares,8.6%,1541091.76,19.6%
2020-01-07,Stock,白云山(600332.XSHG),Long,8800Shares,8800Shares,34.96,307648,9944,33.83,-,0,440,0Shares,3.34%,1541091.76,19.96%
2020-01-07,Stock,中国神华(601088.XSHG),Long,16500Shares,16500Shares,18.82,310530,10230,18.2,-,0,660,0Shares,3.41%,1541091.76,20.15%
2020-01-07,Stock,陕西煤业(601225.XSHG),Long,33300Shares,33300Shares,9.36,311688,11655,9.01,-,0,4329,0Shares,3.88%,1541091.76,20.23%
2020-01-07,Stock,济川药业(600566.XSHG),Long,12700Shares,12700Shares,24.12,306324,7112,23.56,-,0,3048,0Shares,2.38%,1541091.76,19.88%
2020-01-07,,Cash,,,,,2829.76,,,,,,,,0
2020-01-08,Stock,方大炭素(600516.XSHG),Long,24400Shares,24400Shares,12.31,300364,22204,11.4,-,0,-1708,0Shares,7.98%,1507600.76,19.92%
2020-01-08,Stock,白云山(600332.XSHG),Long,8800Shares,8800Shares,34.29,301752,4048,33.83,-,0,-5896,0Shares,1.36%,1507600.76,20.02%
2020-01-08,Stock,中国神华(601088.XSHG),Long,16500Shares,16500Shares,18.35,302775,2475,18.2,-,0,-7755,0Shares,0.82%,1507600.76,20.08%
2020-01-08,Stock,陕西煤业(601225.XSHG),Long,33300Shares,33300Shares,9.01,300033,0,9.01,-,0,-11655,0Shares,0%,1507600.76,19.9%
2020-01-08,Stock,济川药业(600566.XSHG),Long,12700Shares,12700Shares,23.61,299847,635,23.56,-,0,-6477,0Shares,0.21%,1507600.76,19.89%
2020-01-08,,Cash,,,,,2829.76,,,,,,,,0
2020-01-09,Stock,方大炭素(600516.XSHG),Long,24400Shares,24400Shares,12.43,303292,25132,11.4,-,0,2928,0Shares,9.04%,1523522.76,19.91%
2020-01-09,Stock,白云山(600332.XSHG),Long,8800Shares,8800Shares,34.89,307032,9328,33.83,-,0,5280,0Shares,3.13%,1523522.76,20.15%
2020-01-09,Stock,中国神华(601088.XSHG),Long,16500Shares,16500Shares,18.4,303600,3300,18.2,-,0,825,0Shares,1.1%,1523522.76,19.93%
2020-01-09,Stock,陕西煤业(601225.XSHG),Long,33300Shares,33300Shares,9.03,300699,666,9.01,-,0,666,0Shares,0.22%,1523522.76,19.74%
2020-01-09,Stock,济川药业(600566.XSHG),Long,12700Shares,12700Shares,24.1,306070,6858,23.56,-,0,6223,0Shares,2.29%,1523522.76,20.09%
2020-01-09,,Cash,,,,,2829.76,,,,,,,,0
2020-01-10,Stock,方大炭素(600516.XSHG),Long,24400Shares,24400Shares,12.21,297924,19764,11.4,-,0,-5368,0Shares,7.11%,1515394.76,19.66%
2020-01-10,Stock,白云山(600332.XSHG),Long,8800Shares,8800Shares,35.12,309056,11352,33.83,-,0,2024,0Shares,3.81%,1515394.76,20.39%
2020-01-10,Stock,中国神华(601088.XSHG),Long,16500Shares,16500Shares,18.16,299640,-660,18.2,-,0,-3960,0Shares,-0.22%,1515394.76,19.77%
2020-01-10,Stock,陕西煤业(601225.XSHG),Long,33300Shares,33300Shares,8.99,299367,-666,9.01,-,0,-1332,0Shares,-0.22%,1515394.76,19.76%
2020-01-10,Stock,济川药业(600566.XSHG),Long,12700Shares,12700Shares,24.14,306578,7366,23.56,-,0,508,0Shares,2.46%,1515394.76,20.23%
2020-01-10,,Cash,,,,,2829.76,,,,,,,,0
2020-01-13,Stock,方大炭素(600516.XSHG),Long,24400Shares,24400Shares,12.34,301096,22936,11.4,-,0,3172,0Shares,8.25%,1524732.76,19.75%
2020-01-13,Stock,白云山(600332.XSHG),Long,8800Shares,8800Shares,35.42,311696,13992,33.83,-,0,2640,0Shares,4.7%,1524732.76,20.44%
2020-01-13,Stock,中国神华(601088.XSHG),Long,16500Shares,16500Shares,18.19,300135,-165,18.2,-,0,495,0Shares,-0.05%,1524732.76,19.68%
2020-01-13,Stock,陕西煤业(601225.XSHG),Long,33300Shares,33300Shares,9.02,300366,333,9.01,-,0,999,0Shares,0.11%,1524732.76,19.7%
2020-01-13,Stock,济川药业(600566.XSHG),Long,12700Shares,12700Shares,24.3,308610,9398,23.56,-,0,2032,0Shares,3.14%,1524732.76,20.24%
2020-01-13,,Cash,,,,,2829.76,,,,,,,,0
2020-01-14,Stock,方大炭素(600516.XSHG),Long,24400Shares,24400Shares,12.6,307440,29280,11.4,-,0,6344,0Shares,10.53%,1530966.76,20.08%
2020-01-14,Stock,白云山(600332.XSHG),Long,8800Shares,8800Shares,35.19,309672,11968,33.83,-,0,-2024,0Shares,4.02%,1530966.76,20.23%
2020-01-14,Stock,中国神华(601088.XSHG),Long,16500Shares,16500Shares,18.15,299475,-825,18.2,-,0,-660,0Shares,-0.27%,1530966.76,19.56%
2020-01-14,Stock,陕西煤业(601225.XSHG),Long,33300Shares,33300Shares,8.96,298368,-1665,9.01,-,0,-1998,0Shares,-0.55%,1530966.76,19.49%
2020-01-14,Stock,济川药业(600566.XSHG),Long,12700Shares,12700Shares,24.66,313182,13970,23.56,-,0,4572,0Shares,4.67%,1530966.76,20.46%
2020-01-14,,Cash,,,,,2829.76,,,,,,,,0
2020-01-15,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,24.7,306280,14136,23.56,-,0,496,0Shares,4.84%,1535058.57,19.95%
2020-01-15,Stock,海康威视(002415.XSHE),Long,8600Shares,0Shares,36.7,315620,11868,35.32,-,0,11868,8600Shares,3.91%,1535058.57,20.56%
2020-01-15,Stock,养元饮品(603156.XSHG),Long,10200Shares,0Shares,29.68,302736,-204,29.7,-,0,-204,10200Shares,-0.07%,1535058.57,19.72%
2020-01-15,Stock,海螺水泥(600585.XSHG),Long,5700Shares,0Shares,52.49,299193,-3477,53.1,-,0,-3477,5700Shares,-1.15%,1535058.57,19.49%
2020-01-15,Stock,华东医药(000963.XSHE),Long,12200Shares,0Shares,24.97,304634,-366,25,-,0,-366,12200Shares,-0.12%,1535058.57,19.85%
2020-01-15,,Cash,,,,,6595.57,,,,,,,,0
2020-01-16,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,24.22,300328,8184,23.56,-,0,-5952,0Shares,2.8%,1520056.57,19.76%
2020-01-16,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,36.8,316480,12728,35.32,-,0,860,0Shares,4.19%,1520056.57,20.82%
2020-01-16,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,29.48,300696,-2244,29.7,-,0,-2040,0Shares,-0.74%,1520056.57,19.78%
2020-01-16,Stock,海螺水泥(600585.XSHG),Long,5700Shares,5700Shares,51.73,294861,-7809,53.1,-,0,-4332,0Shares,-2.58%,1520056.57,19.4%
2020-01-16,Stock,华东医药(000963.XSHE),Long,12200Shares,12200Shares,24.68,301096,-3904,25,-,0,-3538,0Shares,-1.28%,1520056.57,19.81%
2020-01-16,,Cash,,,,,6595.57,,,,,,,,0
2020-01-17,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,24.15,299460,7316,23.56,-,0,-868,0Shares,2.5%,1486614.57,20.14%
2020-01-17,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,35.67,306762,3010,35.32,-,0,-9718,0Shares,0.99%,1486614.57,20.63%
2020-01-17,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,29.97,305694,2754,29.7,-,0,4998,0Shares,0.91%,1486614.57,20.56%
2020-01-17,Stock,海螺水泥(600585.XSHG),Long,5700Shares,5700Shares,52.13,297141,-5529,53.1,-,0,2280,0Shares,-1.83%,1486614.57,19.99%
2020-01-17,Stock,华东医药(000963.XSHE),Long,12200Shares,12200Shares,22.21,270962,-34038,25,-,0,-30134,0Shares,-11.16%,1486614.57,18.23%
2020-01-17,,Cash,,,,,6595.57,,,,,,,,0
2020-01-20,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,24.88,308512,16368,23.56,-,0,9052,0Shares,5.6%,1483504.06,20.8%
2020-01-20,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,36.12,310632,6880,35.32,-,0,3870,0Shares,2.27%,1483504.06,20.94%
2020-01-20,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,30,306000,3060,29.7,-,0,306,0Shares,1.01%,1483504.06,20.63%
2020-01-20,Stock,海螺水泥(600585.XSHG),Long,5700Shares,5700Shares,52.66,300162,-2508,53.1,-,0,3021,0Shares,-0.83%,1483504.06,20.23%
2020-01-20,,Cash,,,,,258198.06,,,,,,,,0
2020-01-21,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,26.71,331204,39060,23.56,-,0,22692,0Shares,13.37%,1475223.06,22.45%
2020-01-21,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,34.99,300914,-2838,35.32,-,0,-9718,0Shares,-0.93%,1475223.06,20.4%
2020-01-21,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,29.33,299166,-3774,29.7,-,0,-6834,0Shares,-1.25%,1475223.06,20.28%
2020-01-21,Stock,海螺水泥(600585.XSHG),Long,5700Shares,5700Shares,50.13,285741,-16929,53.1,-,0,-14421,0Shares,-5.59%,1475223.06,19.37%
2020-01-21,,Cash,,,,,258198.06,,,,,,,,0
2020-01-22,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,26.56,329344,37200,23.56,-,0,-1860,0Shares,12.73%,1485323.45,22.17%
2020-01-22,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,36.61,314846,11094,35.32,-,0,13932,0Shares,3.65%,1485323.45,21.2%
2020-01-22,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,29.32,299064,-3876,29.7,-,0,-102,0Shares,-1.28%,1485323.45,20.13%
2020-01-22,Stock,海螺水泥(600585.XSHG),Long,2900Shares,2900Shares,50.04,145116,-8874,53.1,-,0,-261,0Shares,-5.76%,1485323.45,9.77%
2020-01-22,,Cash,,,,,396953.45,,,,,,,,0
2020-01-23,Stock,济川药业(600566.XSHG),Long,12400Shares,12400Shares,26.06,323144,31000,23.56,-,0,-6200,0Shares,10.61%,1463696.63,22.08%
2020-01-23,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,36,309600,5848,35.32,-,0,-5246,0Shares,1.93%,1463696.63,21.15%
2020-01-23,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,28.65,292230,-10710,29.7,-,0,-6834,0Shares,-3.54%,1463696.63,19.97%
2020-01-23,Stock,海螺水泥(600585.XSHG),Long,1500Shares,1500Shares,48,72000,-7650,53.1,-,0,-3060,0Shares,-9.6%,1463696.63,4.92%
2020-01-23,,Cash,,,,,466722.63,,,,,,,,0
2020-02-03,Stock,济川药业(600566.XSHG),Long,3800Shares,3800Shares,24.15,91770,2242,23.56,-,0,-7258,0Shares,2.5%,1378526.1,6.66%
2020-02-03,Stock,海康威视(002415.XSHE),Long,8600Shares,8600Shares,32.47,279242,-24510,35.32,-,0,-30358,0Shares,-8.07%,1378526.1,20.26%
2020-02-03,Stock,养元饮品(603156.XSHG),Long,10200Shares,10200Shares,25.79,263058,-39882,29.7,-,0,-29172,0Shares,-13.16%,1378526.1,19.08%
2020-02-03,,Cash,,,,,744456.1,,,,,,,,0
2020-02-04,Stock,济川药业(600566.XSHG),Long,1200Shares,1200Shares,24.31,29172,900,23.56,-,0,192,0Shares,3.18%,1375866.18,2.12%
2020-02-04,,Cash,,,,,1346694.18,,,,,,,,0
2020-02-05,Stock,济川药业(600566.XSHG),Long,400Shares,400Shares,26.27,10508,1084,23.56,-,0,784,0Shares,11.5%,1376736.75,0.76%
2020-02-05,,Cash,,,,,1366228.75,,,,,,,,0
2020-02-06,Stock,济川药业(600566.XSHG),Long,10400Shares,200Shares,27.63,287352,14380,26.247,-,0,13838,10200Shares,5.27%,1457538.46,19.71%
2020-02-06,Stock,完美世界(002624.XSHE),Long,5500Shares,0Shares,54,297000,22550,49.9,-,0,22550,5500Shares,8.22%,1457538.46,20.38%
2020-02-06,Stock,天士力(600535.XSHG),Long,16400Shares,0Shares,16.98,278472,3772,16.75,-,0,3772,16400Shares,1.37%,1457538.46,19.11%
2020-02-06,Stock,药明康德(603259.XSHG),Long,2800Shares,0Shares,104.8,293440,19040,98,-,0,19040,2800Shares,6.94%,1457538.46,20.13%
2020-02-06,Stock,东方明珠(600637.XSHG),Long,25600Shares,0Shares,11.6,296960,22016,10.74,-,0,22016,25600Shares,8.01%,1457538.46,20.37%
2020-02-06,,Cash,,,,,4314.46,,,,,,,,0
2020-02-07,Stock,济川药业(600566.XSHG),Long,10400Shares,10400Shares,26.81,278824,5852,26.247,-,0,-8528,0Shares,2.14%,1452325.46,19.2%
2020-02-07,Stock,完美世界(002624.XSHE),Long,5500Shares,5500Shares,55.89,307395,32945,49.9,-,0,10395,0Shares,12%,1452325.46,21.17%
2020-02-07,Stock,天士力(600535.XSHG),Long,16400Shares,16400Shares,16.54,271256,-3444,16.75,-,0,-7216,0Shares,-1.25%,1452325.46,18.68%
2020-02-07,Stock,药明康德(603259.XSHG),Long,2800Shares,2800Shares,102.38,286664,12264,98,-,0,-6776,0Shares,4.47%,1452325.46,19.74%
2020-02-07,Stock,东方明珠(600637.XSHG),Long,25600Shares,25600Shares,11.87,303872,28928,10.74,-,0,6912,0Shares,10.52%,1452325.46,20.92%
2020-02-07,,Cash,,,,,4314.46,,,,,,,,0
2020-02-10,Stock,济川药业(600566.XSHG),Long,10400Shares,10400Shares,25.95,269880,-3092,26.247,-,0,-8944,0Shares,-1.13%,1420774.46,19%
2020-02-10,Stock,完美世界(002624.XSHE),Long,5500Shares,5500Shares,53.92,296560,22110,49.9,-,0,-10835,0Shares,8.06%,1420774.46,20.87%
2020-02-10,Stock,天士力(600535.XSHG),Long,16400Shares,16400Shares,16.05,263220,-11480,16.75,-,0,-8036,0Shares,-4.18%,1420774.46,18.53%
2020-02-10,Stock,药明康德(603259.XSHG),Long,2800Shares,2800Shares,105.16,294448,20048,98,-,0,7784,0Shares,7.31%,1420774.46,20.72%
2020-02-10,Stock,东方明珠(600637.XSHG),Long,25600Shares,25600Shares,11.42,292352,17408,10.74,-,0,-11520,0Shares,6.33%,1420774.46,20.58%
2020-02-10,,Cash,,,,,4314.46,,,,,,,,0
2020-02-11,Stock,济川药业(600566.XSHG),Long,3200Shares,3200Shares,25.88,82816,-1175.38,26.247,-,0,-224,0Shares,-1.4%,1413187.86,5.86%
2020-02-11,Stock,完美世界(002624.XSHE),Long,1700Shares,1700Shares,51.94,88298,3468,49.9,-,0,-3366,0Shares,4.09%,1413187.86,6.25%
2020-02-11,Stock,天士力(600535.XSHG),Long,5000Shares,5000Shares,15.95,79750,-4000,16.75,-,0,-500,0Shares,-4.78%,1413187.86,5.64%
2020-02-11,Stock,药明康德(603259.XSHG),Long,900Shares,900Shares,104.06,93654,5454,98,-,0,-990,0Shares,6.18%,1413187.86,6.63%
2020-02-11,Stock,东方明珠(600637.XSHG),Long,7700Shares,7700Shares,11.16,85932,3234,10.74,-,0,-2002,0Shares,3.91%,1413187.86,6.08%
2020-02-11,,Cash,,,,,982737.86,,,,,,,,0
2020-02-12,Stock,济川药业(600566.XSHG),Long,1000Shares,1000Shares,26.06,26060,-187.31,26.247,-,0,180,0Shares,-0.71%,1415550.42,1.84%
2020-02-12,Stock,完美世界(002624.XSHE),Long,600Shares,600Shares,51.97,31182,1242,49.9,-,0,18,0Shares,4.15%,1415550.42,2.2%
2020-02-12,Stock,天士力(600535.XSHG),Long,1500Shares,1500Shares,15.98,23970,-1155,16.75,-,0,45,0Shares,-4.6%,1415550.42,1.69%
2020-02-12,Stock,药明康德(603259.XSHG),Long,300Shares,300Shares,107.71,32313,2913,98,-,0,1095,0Shares,9.91%,1415550.42,2.28%
2020-02-12,Stock,东方明珠(600637.XSHG),Long,2400Shares,2400Shares,11.26,27024,1248,10.74,-,0,240,0Shares,4.84%,1415550.42,1.91%
2020-02-12,,Cash,,,,,1275001.42,,,,,,,,0
2020-02-13,Stock,济川药业(600566.XSHG),Long,300Shares,300Shares,25.56,7668,-206.19,26.247,-,0,-150,0Shares,-2.62%,1414608.17,0.54%
2020-02-13,Stock,完美世界(002624.XSHE),Long,200Shares,200Shares,50.05,10010,30,49.9,-,0,-384,0Shares,0.3%,1414608.17,0.71%
2020-02-13,Stock,天士力(600535.XSHG),Long,500Shares,500Shares,15.7,7850,-525,16.75,-,0,-140,0Shares,-6.27%,1414608.17,0.55%
2020-02-13,Stock,药明康德(603259.XSHG),Long,300Shares,300Shares,107.8,32340,2940,98,-,0,27,0Shares,10%,1414608.17,2.29%
2020-02-13,Stock,东方明珠(600637.XSHG),Long,800Shares,800Shares,10.9,8720,128,10.74,-,0,-288,0Shares,1.49%,1414608.17,0.62%
2020-02-13,,Cash,,,,,1348020.17,,,,,,,,0
2020-02-14,Stock,济川药业(600566.XSHG),Long,300Shares,300Shares,25.45,7635,-239.19,26.247,-,0,-33,0Shares,-3.04%,1415009.6,0.54%
2020-02-14,Stock,完美世界(002624.XSHE),Long,200Shares,200Shares,49.74,9948,-32,49.9,-,0,-62,0Shares,-0.32%,1415009.6,0.7%
2020-02-14,Stock,天士力(600535.XSHG),Long,300Shares,300Shares,15.66,4698,-327,16.75,-,0,-12,0Shares,-6.51%,1415009.6,0.33%
2020-02-14,Stock,药明康德(603259.XSHG),Long,300Shares,300Shares,109.75,32925,3525,98,-,0,585,0Shares,11.99%,1415009.6,2.33%
2020-02-14,Stock,东方明珠(600637.XSHG),Long,300Shares,300Shares,10.78,3234,12,10.74,-,0,-36,0Shares,0.37%,1415009.6,0.23%
2020-02-14,,Cash,,,,,1356569.6,,,,,,,,0
2020-02-17,Stock,济川药业(600566.XSHG),Long,300Shares,300Shares,25.64,7692,-182.19,26.247,-,0,57,0Shares,-2.31%,1416727.02,0.54%
2020-02-17,Stock,完美世界(002624.XSHE),Long,200Shares,200Shares,50.74,10148,168,49.9,-,0,200,0Shares,1.68%,1416727.02,0.72%
2020-02-17,Stock,天士力(600535.XSHG),Long,200Shares,200Shares,15.96,3192,-158,16.75,-,0,60,0Shares,-4.72%,1416727.02,0.23%
2020-02-17,Stock,药明康德(603259.XSHG),Long,300Shares,300Shares,114,34200,4800,98,-,0,1275,0Shares,16.33%,1416727.02,2.41%
2020-02-17,Stock,东方明珠(600637.XSHG),Long,300Shares,300Shares,11.18,3354,132,10.74,-,0,120,0Shares,4.1%,1416727.02,0.24%
2020-02-17,,Cash,,,,,1358141.02,,,,,,,,0
2020-02-18,Stock,济川药业(600566.XSHG),Long,300Shares,300Shares,25.33,7599,-275.19,26.247,-,0,-93,0Shares,-3.49%,1416389.02,0.54%
2020-02-18,Stock,完美世界(002624.XSHE),Long,200Shares,200Shares,50.32,10064,84,49.9,-,0,-84,0Shares,0.84%,1416389.02,0.71%
2020-02-18,Stock,天士力(600535.XSHG),Long,200Shares,200Shares,16.16,3232,-118,16.75,-,0,40,0Shares,-3.52%,1416389.02,0.23%
2020-02-18,Stock,药明康德(603259.XSHG),Long,300Shares,300Shares,112.89,33867,4467,98,-,0,-333,0Shares,15.19%,1416389.02,2.39%
2020-02-18,Stock,东方明珠(600637.XSHG),Long,300Shares,300Shares,11.62,3486,264,10.74,-,0,132,0Shares,8.19%,1416389.02,0.25%
2020-02-18,,Cash,,,,,1358141.02,,,,,,,,0
2020-02-19,Stock,济川药业(600566.XSHG),Long,300Shares,300Shares,24.46,7338,-536.19,26.247,-,0,-261,0Shares,-6.81%,1414757.02,0.52%
2020-02-19,Stock,完美世界(002624.XSHE),Long,200Shares,200Shares,47.51,9502,-478,49.9,-,0,-562,0Shares,-4.79%,1414757.02,0.67%
2020-02-19,Stock,天士力(600535.XSHG),Long,200Shares,200Shares,15.76,3152,-198,16.75,-,0,-80,0Shares,-5.91%,1414757.02,0.22%
2020-02-19,Stock,药明康德(603259.XSHG),Long,300Shares,300Shares,110.9,33270,3870,98,-,0,-597,0Shares,13.16%,1414757.02,2.35%
2020-02-19,Stock,东方明珠(600637.XSHG),Long,300Shares,300Shares,11.18,3354,132,10.74,-,0,-132,0Shares,4.1%,1414757.02,0.24%
2020-02-19,,Cash,,,,,1358141.02,,,,,,,,0
2020-02-20,Stock,正泰电器(601877.XSHG),Long,9900Shares,0Shares,30.27,299673,18018,28.45,-,0,18018,9900Shares,6.4%,1462801.28,20.49%
2020-02-20,Stock,龙蟒佰利(002601.XSHE),Long,15900Shares,0Shares,17.91,284769,2544,17.75,-,0,2544,15900Shares,0.9%,1462801.28,19.47%
2020-02-20,Stock,三六零(601360.XSHG),Long,11500Shares,0Shares,24.97,287155,4945,24.54,-,0,4945,11500Shares,1.75%,1462801.28,19.63%
2020-02-20,Stock,东方雨虹(002271.XSHE),Long,9600Shares,0Shares,30.03,288288,6432,29.36,-,0,6432,9600Shares,2.28%,1462801.28,19.71%
2020-02-20,Stock,浙江龙盛(600352.XSHG),Long,21400Shares,0Shares,14,299600,16692,13.22,-,0,16692,21400Shares,5.9%,1462801.28,20.48%
2020-02-20,,Cash,,,,,3316.28,,,,,,,,0
2020-02-21,Stock,正泰电器(601877.XSHG),Long,9900Shares,9900Shares,29.2,289080,7425,28.45,-,0,-10593,0Shares,2.64%,1478412.28,19.55%
2020-02-21,Stock,龙蟒佰利(002601.XSHE),Long,15900Shares,15900Shares,17.87,284133,1908,17.75,-,0,-636,0Shares,0.68%,1478412.28,19.22%
2020-02-21,Stock,三六零(601360.XSHG),Long,11500Shares,11500Shares,26.79,308085,25875,24.54,-,0,20930,0Shares,9.17%,1478412.28,20.84%
2020-02-21,Stock,东方雨虹(002271.XSHE),Long,9600Shares,9600Shares,30.98,297408,15552,29.36,-,0,9120,0Shares,5.52%,1478412.28,20.12%
2020-02-21,Stock,浙江龙盛(600352.XSHG),Long,21400Shares,21400Shares,13.85,296390,13482,13.22,-,0,-3210,0Shares,4.77%,1478412.28,20.05%
2020-02-21,,Cash,,,,,3316.28,,,,,,,,0
2020-02-24,Stock,正泰电器(601877.XSHG),Long,9900Shares,9900Shares,28.22,279378,-2277,28.45,-,0,-9702,0Shares,-0.81%,1488069.28,18.77%
2020-02-24,Stock,龙蟒佰利(002601.XSHE),Long,15900Shares,15900Shares,16.95,269505,-12720,17.75,-,0,-14628,0Shares,-4.51%,1488069.28,18.11%
2020-02-24,Stock,三六零(601360.XSHG),Long,11500Shares,11500Shares,29,333500,51290,24.54,-,0,25415,0Shares,18.17%,1488069.28,22.41%
2020-02-24,Stock,东方雨虹(002271.XSHE),Long,9600Shares,9600Shares,31.65,303840,21984,29.36,-,0,6432,0Shares,7.8%,1488069.28,20.42%
2020-02-24,Stock,浙江龙盛(600352.XSHG),Long,21400Shares,21400Shares,13.95,298530,15622,13.22,-,0,2140,0Shares,5.52%,1488069.28,20.06%
2020-02-24,,Cash,,,,,3316.28,,,,,,,,0
2020-02-25,Stock,正泰电器(601877.XSHG),Long,9900Shares,9900Shares,28,277200,-4455,28.45,-,0,-2178,0Shares,-1.58%,1454426.46,19.06%
2020-02-25,Stock,三六零(601360.XSHG),Long,11500Shares,11500Shares,27.84,320160,37950,24.54,-,0,-13340,0Shares,13.45%,1454426.46,22.01%
2020-02-25,Stock,东方雨虹(002271.XSHE),Long,9600Shares,9600Shares,31.4,301440,19584,29.36,-,0,-2400,0Shares,6.95%,1454426.46,20.73%
2020-02-25,Stock,浙江龙盛(600352.XSHG),Long,21400Shares,21400Shares,13.61,291254,8346,13.22,-,0,-7276,0Shares,2.95%,1454426.46,20.03%
2020-02-25,,Cash,,,,,264372.46,,,,,,,,0
2020-02-26,Stock,正泰电器(601877.XSHG),Long,9900Shares,9900Shares,28.02,277398,-4257,28.45,-,0,198,0Shares,-1.51%,1427132.46,19.44%
2020-02-26,Stock,三六零(601360.XSHG),Long,11500Shares,11500Shares,26.46,304290,22080,24.54,-,0,-15870,0Shares,7.82%,1427132.46,21.32%
2020-02-26,Stock,东方雨虹(002271.XSHE),Long,9600Shares,9600Shares,30.39,291744,9888,29.36,-,0,-9696,0Shares,3.51%,1427132.46,20.44%
2020-02-26,Stock,浙江龙盛(600352.XSHG),Long,21400Shares,21400Shares,13.52,289328,6420,13.22,-,0,-1926,0Shares,2.27%,1427132.46,20.27%
2020-02-26,,Cash,,,,,264372.46,,,,,,,,0
2020-02-27,Stock,正泰电器(601877.XSHG),Long,3000Shares,3000Shares,28.03,84090,-1260,28.45,-,0,30,0Shares,-1.48%,1410143.89,5.96%
2020-02-27,Stock,三六零(601360.XSHG),Long,3500Shares,3500Shares,24.3,85050,-840,24.54,-,0,-7560,0Shares,-0.98%,1410143.89,6.03%
2020-02-27,Stock,东方雨虹(002271.XSHE),Long,2900Shares,2900Shares,31.98,92742,7598,29.36,-,0,4611,0Shares,8.92%,1410143.89,6.58%
2020-02-27,Stock,浙江龙盛(600352.XSHG),Long,6500Shares,6500Shares,13.59,88335,2405,13.22,-,0,455,0Shares,2.8%,1410143.89,6.26%
2020-02-27,,Cash,,,,,1059926.89,,,,,,,,0
2020-02-28,Stock,正泰电器(601877.XSHG),Long,500Shares,500Shares,26.97,13485,-740,28.45,-,0,-530,0Shares,-5.2%,1396957.22,0.97%
2020-02-28,Stock,三六零(601360.XSHG),Long,600Shares,600Shares,22.35,13410,-1314,24.54,-,0,-1170,0Shares,-8.92%,1396957.22,0.96%
2020-02-28,Stock,东方雨虹(002271.XSHE),Long,900Shares,900Shares,31.06,27954,1530,29.36,-,0,-828,0Shares,5.79%,1396957.22,2%
2020-02-28,Stock,浙江龙盛(600352.XSHG),Long,2000Shares,2000Shares,12.92,25840,-600,13.22,-,0,-1340,0Shares,-2.27%,1396957.22,1.85%
2020-02-28,,Cash,,,,,1316268.22,,,,,,,,0
2020-03-02,Stock,正泰电器(601877.XSHG),Long,300Shares,300Shares,27.53,8259,-276,28.45,-,0,168,0Shares,-3.23%,1399125.76,0.59%
2020-03-02,Stock,东方雨虹(002271.XSHE),Long,300Shares,300Shares,33.68,10104,1296,29.36,-,0,786,0Shares,14.71%,1399125.76,0.72%
2020-03-02,Stock,浙江龙盛(600352.XSHG),Long,600Shares,600Shares,13.91,8346,414,13.22,-,0,594,0Shares,5.22%,1399125.76,0.6%
2020-03-02,,Cash,,,,,1372416.76,,,,,,,,0
2020-03-03,Stock,正泰电器(601877.XSHG),Long,300Shares,300Shares,27.1,8130,-405,28.45,-,0,-129,0Shares,-4.75%,1399072.14,0.58%
2020-03-03,Stock,东方雨虹(002271.XSHE),Long,300Shares,300Shares,33.86,10158,1350,29.36,-,0,54,0Shares,15.33%,1399072.14,0.73%
2020-03-03,Stock,浙江龙盛(600352.XSHG),Long,200Shares,200Shares,13.79,2758,114,13.22,-,0,-24,0Shares,4.31%,1399072.14,0.2%
2020-03-03,,Cash,,,,,1378026.14,,,,,,,,0
2020-03-04,Stock,正泰电器(601877.XSHG),Long,200Shares,200Shares,26.62,5324,-366,28.45,-,0,-96,0Shares,-6.43%,1399415.45,0.38%
2020-03-04,Stock,东方雨虹(002271.XSHE),Long,300Shares,300Shares,34.85,10455,1647,29.36,-,0,297,0Shares,18.7%,1399415.45,0.75%
2020-03-04,Stock,浙江龙盛(600352.XSHG),Long,200Shares,200Shares,14.6,2920,276,13.22,-,0,162,0Shares,10.44%,1399415.45,0.21%
2020-03-04,,Cash,,,,,1380716.45,,,,,,,,0
2020-03-05,Stock,浙江龙盛(600352.XSHG),Long,18900Shares,200Shares,15.35,290115,11272,14.754,-,0,10996,18700Shares,4.04%,1446125.77,20.06%
