date,symbol,side,shares,price,notional,fees,slippage_rate
2021-02-24,3393,sell,500,1.308019797745358,654.0098988726791,46.09,0.0015116047745358
2021-02-25,272,sell,8500,0.8287398680800536,7044.288878680456,53.89999999999999,0.001518231228851
2021-02-25,546,buy,34000,1.0620067162206808,36108.228351503145,86.58,0.0018931285100759
2021-02-25,728,sell,7500,1.34797010594299,10109.775794572426,57.28000000000001,0.0015036252274148
2021-02-25,2380,sell,2500,1.0484174144482905,2621.043536120725,48.33,0.0015072243349617
2021-02-25,3393,sell,12000,1.3070273076923078,15684.327692307694,62.99,0.0022692307692307
2021-02-26,272,sell,4000,0.8387252043758813,3354.900817503525,49.43,0.0015176138382365
2021-02-26,546,sell,27000,1.1576445030881526,31256.40158338012,80.97,0.0020306007860752
2021-02-26,728,buy,25000,1.231860659335959,30796.51648339897,79.91,0.001512731167446
2021-02-26,2380,buy,7000,1.0315563518560296,7220.894462992207,53.90999999999999,0.0015110212194461
2021-02-26,3393,sell,3500,1.3278349321503131,4647.422262526096,50.6,0.0016278705636743
2021-03-01,272,sell,3500,0.8387210214831646,2935.5235751910764,48.37,0.001522593472423
2021-03-01,546,sell,17000,1.2175028125,20697.5478125,68.63000000000001,0.002046875
2021-03-01,728,sell,4500,1.2381378192683774,5571.620186707698,51.7,0.0015017586545343
2021-03-01,2380,buy,21500,0.9614464376330196,20671.09840910992,68.63000000000001,0.0015067058677287
2021-03-01,3393,buy,6000,1.2926022413793103,7755.613448275862,53.99,0.0020172413793103
2021-03-02,215,buy,401000,0.8640104936787363,346468.20796517323,683.1745663721385,0.0046633647427165
2021-03-02,272,buy,2000,0.8512868315544574,1702.5736631089148,47.22,0.0015139194758323
2021-03-02,546,sell,107000,1.1044540006936776,118176.57807422352,243.5512624593788,0.0049963957714617
2021-03-02,728,sell,273500,1.367754860160645,374080.9542539364,736.7747634031491,0.0016387882039088
2021-03-02,991,buy,392000,0.8824186986986987,345908.1298898899,681.656503911912,0.0027485212485212
2021-03-02,1071,buy,175000,0.8321830398284285,145632.03196997498,296.00562557598005,0.002630168467986
2021-03-02,2380,sell,353500,0.9877438372810162,349167.4464788392,688.6839571830712,0.0022789522413976
2021-03-03,215,buy,3500,0.8312743561426302,2909.460246499206,48.35999999999999,0.0015353688465425
2021-03-03,272,sell,6500,0.8387131271497138,5451.63532647314,51.7,0.0015319914884359
2021-03-03,546,sell,106500,1.0547034803001876,112325.92065196998,232.13073652157595,0.0049967166979362
2021-03-03,991,sell,15000,0.8886110891158165,13329.166336737248,60.690000000000005,0.0015605740271724
2021-03-03,1071,buy,149500,0.8524958687894593,127448.13238402415,261.1385059072193,0.0029363162228932
2021-03-04,215,buy,20000,0.8013680672268908,16027.361344537816,64.02999999999999,0.0017100840336134
2021-03-04,272,sell,4500,0.8586653080920564,3863.993886414254,49.49,0.0015519673348181
2021-03-04,546,sell,64500,1.0866048605150216,70086.0135032189,150.96881080257512,0.0031148068669527
2021-03-04,991,sell,3500,0.9086209284271648,3180.173249495077,49.400000000000006,0.0015154632668518
2021-03-04,1071,buy,66000,0.8716022666247325,57525.749597232345,126.33059967778588,0.0018416857755546
2021-03-04,2233,buy,63500,0.9214744521433852,58513.62771110495,128.25090216888395,0.0016026653732446
2021-03-04,3393,sell,43500,1.2736153951890037,55402.26969072165,122.36181575257731,0.004987972508591
2021-03-05,215,sell,19000,0.8186537313432836,15554.420895522388,62.970000000000006,0.0016417910447761
2021-03-05,272,buy,5500,0.831272517441132,4571.998845926226,50.57999999999999,0.0015331535435325
2021-03-05,991,buy,4500,0.8813459162303666,3966.05662303665,49.51,0.0015294502617801
2021-03-05,1071,sell,4000,0.8586875079394732,3434.750031757893,49.43,0.0015261535587521
2021-03-05,2233,buy,99500,0.9015350315839188,89702.73564259992,188.1521885140799,0.0017055906487986
2021-03-05,3393,sell,66500,1.20395,80062.67499999999,170.21014000000002,0.005
