"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-05-04","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.88","48136","2992","20.52","-","0","-396","0 shares","6.63%","96978.14"
"2011-05-04","Equity","300059.XSHE","Long","1200 shares","1200 shares","37.05","44460","180","36.9","-","0","-708","0 shares","0.41%","96978.14"
"2011-05-04","Equity","002402.XSHE","Long","100 shares","0 shares","29.21","2921","-62","29.83","-","0","-62","100 shares","-2.08%","96978.14"
"2011-05-04","","Cash","","","","","1461.14","","","","","","","","0"
"2011-05-05","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.28","49016","3872","20.52","-","0","880","0 shares","8.58%","98919.23"
"2011-05-05","Equity","300059.XSHE","Long","1200 shares","1200 shares","37.95","45540","1260","36.9","-","0","1080","0 shares","2.85%","98919.23"
"2011-05-05","","Cash","","","","","4363.23","","","","","","","","0"
"2011-05-06","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.19","48818","3916","20.41","-","0","44","0 shares","8.72%","99574.83"
"2011-05-06","Equity","300059.XSHE","Long","1200 shares","1200 shares","38.5","46200","1920","36.9","-","0","660","0 shares","4.34%","99574.83"
"2011-05-06","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-09","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.43","49346","4444","20.41","-","0","528","0 shares","9.9%","100198.83"
"2011-05-09","Equity","300059.XSHE","Long","1200 shares","1200 shares","38.58","46296","2016","36.9","-","0","96","0 shares","4.55%","100198.83"
"2011-05-09","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-10","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.46","49412","4510","20.41","-","0","66","0 shares","10.04%","100672.83"
"2011-05-10","Equity","300059.XSHE","Long","1200 shares","1200 shares","38.92","46704","2424","36.9","-","0","408","0 shares","5.47%","100672.83"
"2011-05-10","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-11","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.02","48444","3542","20.41","-","0","-968","0 shares","7.89%","99824.83"
"2011-05-11","Equity","300059.XSHE","Long","1200 shares","1200 shares","39.02","46824","2544","36.9","-","0","120","0 shares","5.75%","99824.83"
"2011-05-11","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-12","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.89","48158","3256","20.41","-","0","-286","0 shares","7.25%","97594.83"
"2011-05-12","Equity","300059.XSHE","Long","1200 shares","1200 shares","37.4","44880","600","36.9","-","0","-1944","0 shares","1.36%","97594.83"
"2011-05-12","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-13","Equity","002049.XSHE","Long","2200 shares","2200 shares","21.7","47740","2838","20.41","-","0","-418","0 shares","6.32%","97560.83"
"2011-05-13","Equity","300059.XSHE","Long","1200 shares","1200 shares","37.72","45264","984","36.9","-","0","384","0 shares","2.22%","97560.83"
"2011-05-13","","Cash","","","","","4556.83","","","","","","","","0"
"2011-05-16","Equity","002049.XSHE","Long","2200 shares","2200 shares","22.4","49280","4378","20.41","-","0","1540","0 shares","9.75%","99172.83"
