"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2020-09-10","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","37700 shares","112.99","4259723","37700 shares","-","0","1277.92","Filled","2020-09-10 09:30:00"
"2020-09-10","11:25:00","Equity","002780.XSHE","Sell","MarketOrder","-262100 shares","20.39","-5344219","-262100 shares","-","715533","6947.48","Filled","2020-09-10 11:25:00"
"2020-09-11","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","341200 shares","15.64","5336368","341200 shares","-","0","1600.91","Filled","2020-09-11 09:30:00"
"2020-09-15","11:25:00","Equity","600011.XSHG","Sell","MarketOrder","-2259800 shares","5.75","-12993850","-2259800 shares","-","429362","16892","Filled","2020-09-15 11:25:00"
"2020-09-18","14:50:00","Equity","002049.XSHE","Sell","MarketOrder","-37700 shares","114.55","-4318535","-37700 shares","-","58812","5614.1","Filled","2020-09-18 14:50:00"
"2020-09-22","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","1392000 shares","12.42","17288640","1392000 shares","-","0","5186.59","Filled","2020-09-22 09:30:00"
"2020-09-24","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-1392000 shares","11.77","-16383840","-1392000 shares","-","-904800","21298.99","Filled","2020-09-24 11:25:00"
"2020-09-25","09:30:00","Equity","601899.XSHG","Buy","MarketOrder","1334200 shares","6.13","8178646","1334200 shares","-","0","2453.59","Filled","2020-09-25 09:30:00"
"2020-09-25","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","150300 shares","54.4","8176320","150300 shares","-","0","2452.9","Filled","2020-09-25 09:30:00"
"2020-09-28","14:50:00","Equity","002402.XSHE","Sell","MarketOrder","-341200 shares","15.17","-5176004","-341200 shares","-","-160364","6728.81","Filled","2020-09-28 14:50:00"
"2020-09-29","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","100000 shares","17.22","1722000","100000 shares","-","0","516.6","Filled","2020-09-29 09:30:00"
"2020-09-29","09:30:00","Equity","603799.XSHG","Buy","MarketOrder","50400 shares","34.16","1721664","50400 shares","-","0","516.5","Filled","2020-09-29 09:30:00"
"2020-09-29","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","111900 shares","15.39","1722141","111900 shares","-","0","516.64","Filled","2020-09-29 09:30:00"
