Date,Order_Time,Security_Type,Symbol,Trade_Side,Order_Type,Filled_Qty,Filled_Price,Turnover,Order_Qty,Order_Price,Realized_PnL,Commission,Status,Last_Updated
2015-07-16,09:30:00,Stock,中国化学(601117.XSHG),Buy,Market_Order,5700Shares,7.88,44916,5700Shares,-,0,13.47,Filled,2015-07-16 09:30:00
2015-07-16,09:30:00,Stock,中国铝业(601600.XSHG),Buy,Market_Order,7700Shares,5.87,45199,7700Shares,-,0,13.56,Filled,2015-07-16 09:30:00
2015-07-16,09:30:00,Stock,陕西煤业(601225.XSHG),Buy,Market_Order,7200Shares,6.24,44928,7200Shares,-,0,13.48,Filled,2015-07-16 09:30:00
2015-07-16,09:30:00,Stock,新奥Shares份(600803.XSHG),Buy,Market_Order,3100Shares,14.5,44950,3100Shares,-,0,13.48,Filled,2015-07-16 09:30:00
2015-07-21,11:25:00,Stock,中国铝业(601600.XSHG),Sell,Market_Order,-7700Shares,6.71,-51667,-7700Shares,-,6468,67.17,Filled,2015-07-21 11:25:00
2015-07-23,11:25:00,Stock,中国化学(601117.XSHG),Sell,Market_Order,-5700Shares,8.89,-50673,-5700Shares,-,6355.5,65.87,Filled,2015-07-23 11:25:00
2015-07-24,11:25:00,Stock,陕西煤业(601225.XSHG),Sell,Market_Order,-7200Shares,7.28,-52416,-7200Shares,-,7488,68.14,Filled,2015-07-24 11:25:00
2015-07-27,14:50:00,Stock,华能国际(600011.XSHG),Sell,Market_Order,-4400Shares,9.91,-43604,-4400Shares,-,-1584,56.69,Filled,2015-07-27 14:50:00
2015-07-27,14:50:00,Stock,新奥Shares份(600803.XSHG),Sell,Market_Order,-0Shares,--,0,-3100Shares,-,-0,0,Order_Cancelled,2015-07-27 14:50:00
2015-07-28,09:30:00,Stock,大华Shares份(002236.XSHE),Buy,Market_Order,1400Shares,34.74,48636,1400Shares,-,0,14.59,Filled,2015-07-28 09:30:00
2015-07-28,09:30:00,Stock,中国国旅(601888.XSHG),Buy,Market_Order,800Shares,60.4,48320,800Shares,-,0,14.5,Filled,2015-07-28 09:30:00
