Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2015-08-03,Stock,华能国际(600011.XSHG),Long,5200Shares,5200Shares,11.08,57616,7384,9.66,-,0,2704,0Shares,14.7%,257936.58,22.34%
2015-08-03,,Cash,,,,,200320.58,,,,,,,,0
2015-08-04,Stock,和而泰(002402.XSHE),Long,3000Shares,0Shares,18.08,54240,4740,16.5,-,0,4740,3000Shares,9.58%,276162.52,19.64%
2015-08-04,Stock,科华恒盛(002335.XSHE),Long,2000Shares,0Shares,26.18,52360,4320,24.02,-,0,4320,2000Shares,8.99%,276162.52,18.96%
2015-08-04,Stock,同方国芯(002049.XSHE),Long,1200Shares,0Shares,42.81,51372,4344,39.19,-,0,4344,1200Shares,9.24%,276162.52,18.6%
2015-08-04,Stock,东方精工(002611.XSHE),Long,4000Shares,0Shares,13.5,54000,4280,12.43,-,0,4280,4000Shares,8.61%,276162.52,19.55%
2015-08-04,,Cash,,,,,64190.52,,,,,,,,0
2015-08-05,Stock,和而泰(002402.XSHE),Long,3000Shares,3000Shares,18.59,55770,6270,16.5,-,0,1530,0Shares,12.67%,277524.52,20.1%
2015-08-05,Stock,科华恒盛(002335.XSHE),Long,2000Shares,2000Shares,26.5,53000,4960,24.02,-,0,640,0Shares,10.32%,277524.52,19.1%
2015-08-05,Stock,同方国芯(002049.XSHE),Long,1200Shares,1200Shares,41.27,49524,2496,39.19,-,0,-1848,0Shares,5.31%,277524.52,17.84%
2015-08-05,Stock,东方精工(002611.XSHE),Long,4000Shares,4000Shares,13.76,55040,5320,12.43,-,0,1040,0Shares,10.7%,277524.52,19.83%
2015-08-05,,Cash,,,,,64190.52,,,,,,,,0
2015-08-06,Stock,和而泰(002402.XSHE),Long,3000Shares,3000Shares,18.22,54660,5160,16.5,-,0,-1110,0Shares,10.42%,276240.32,19.79%
2015-08-06,Stock,科华恒盛(002335.XSHE),Long,2000Shares,2000Shares,27.25,54500,6460,24.02,-,0,1500,0Shares,13.45%,276240.32,19.73%
2015-08-06,Stock,同方国芯(002049.XSHE),Long,1200Shares,1200Shares,40.8,48960,1932,39.19,-,0,-564,0Shares,4.11%,276240.32,17.72%
2015-08-06,,Cash,,,,,118120.32,,,,,,,,0
2015-08-07,Stock,同方国芯(002049.XSHE),Long,1200Shares,1200Shares,42.28,50736,3708,39.19,-,0,1776,0Shares,7.88%,281839.25,18%
2015-08-07,,Cash,,,,,231103.25,,,,,,,,0
2015-08-10,,Cash,,,,,285488.45,,,,,,,,0
2015-08-11,,Cash,,,,,285488.45,,,,,,,,0
2015-08-12,,Cash,,,,,285488.45,,,,,,,,0
2015-08-13,,Cash,,,,,285488.45,,,,,,,,0
2015-08-14,,Cash,,,,,285488.45,,,,,,,,0
2015-08-17,,Cash,,,,,285488.45,,,,,,,,0
2015-08-18,,Cash,,,,,285488.45,,,,,,,,0
2015-08-19,,Cash,,,,,285488.45,,,,,,,,0
2015-08-20,,Cash,,,,,285488.45,,,,,,,,0
2015-08-21,Stock,华能国际(600011.XSHG),Long,28200Shares,0Shares,9.71,273822,-10716,10.09,-,0,-10716,28200Shares,-3.77%,274687.09,99.69%
2015-08-21,,Cash,,,,,865.09,,,,,,,,0
2015-08-24,Stock,华能国际(600011.XSHG),Long,28200Shares,28200Shares,8.74,246468,-38070,10.09,-,0,-27354,0Shares,-13.38%,247333.09,99.65%
2015-08-24,,Cash,,,,,865.09,,,,,,,,0
2015-08-25,,Cash,,,,,224763.65,,,,,,,,0
2015-08-26,Stock,欣旺达(300207.XSHE),Long,4000Shares,0Shares,18.7,74800,1600,18.3,-,0,1600,4000Shares,2.19%,226432.69,33.03%
2015-08-26,Stock,中国化学(601117.XSHG),Long,12100Shares,0Shares,6.05,73205,-1452,6.17,-,0,-1452,12100Shares,-1.94%,226432.69,32.33%
2015-08-26,Stock,大华股份(002236.XSHE),Long,2300Shares,0Shares,32,73600,1587,31.31,-,0,1587,2300Shares,2.2%,226432.69,32.5%
2015-08-26,,Cash,,,,,4827.69,,,,,,,,0
2015-08-27,Stock,欣旺达(300207.XSHE),Long,4000Shares,4000Shares,20.57,82280,9080,18.3,-,0,7480,0Shares,12.4%,245980.69,33.45%
2015-08-27,Stock,中国化学(601117.XSHG),Long,12100Shares,12100Shares,6.46,78166,3509,6.17,-,0,4961,0Shares,4.7%,245980.69,31.78%
2015-08-27,Stock,大华股份(002236.XSHE),Long,2300Shares,2300Shares,35.09,80707,8694,31.31,-,0,7107,0Shares,12.07%,245980.69,32.81%
2015-08-27,,Cash,,,,,4827.69,,,,,,,,0
2015-08-28,Stock,中国化学(601117.XSHG),Long,12100Shares,12100Shares,6.85,82885,8228,6.17,-,0,4719,0Shares,11.02%,259301.59,31.96%
2015-08-28,Stock,和而泰(002402.XSHE),Long,100Shares,0Shares,15.6,1560,102,14.58,-,0,102,100Shares,7%,259301.59,0.6%
2015-08-28,Stock,中航黑豹(600760.XSHG),Long,100Shares,0Shares,16.03,1603,111,14.92,-,0,111,100Shares,7.44%,259301.59,0.62%
2015-08-28,,Cash,,,,,173253.59,,,,,,,,0
2015-08-31,,Cash,,,,,256075.73,,,,,,,,0
2015-09-01,,Cash,,,,,256075.73,,,,,,,,0
2015-09-02,Stock,横店东磁(002056.XSHE),Long,5300Shares,0Shares,17.92,94976,10017,16.03,-,0,10017,5300Shares,11.79%,281784.63,33.71%
2015-09-02,Stock,阳光电源(300274.XSHE),Long,4800Shares,0Shares,19.75,94800,9888,17.69,-,0,9888,4800Shares,11.64%,281784.63,33.64%
2015-09-02,Stock,同方国芯(002049.XSHE),Long,2800Shares,0Shares,32.03,89684,5880,29.93,-,0,5880,2800Shares,7.02%,281784.63,31.83%
2015-09-02,,Cash,,,,,2324.63,,,,,,,,0
2015-09-07,Stock,巨化股份(600160.XSHG),Long,100Shares,0Shares,10.38,1038,-3,10.41,-,0,-3,100Shares,-0.29%,281968.61,0.37%
2015-09-07,,Cash,,,,,280930.61,,,,,,,,0
2015-09-08,Stock,巨化股份(600160.XSHG),Long,100Shares,100Shares,10.58,1058,17,10.41,-,0,20,0Shares,1.63%,302978.13,0.35%
2015-09-08,Stock,中航黑豹(600760.XSHG),Long,5700Shares,0Shares,12.54,71478,2451,12.11,-,0,2451,5700Shares,3.55%,302978.13,23.59%
2015-09-08,Stock,东方精工(002611.XSHE),Long,8600Shares,0Shares,8.92,76712,6880,8.12,-,0,6880,8600Shares,9.85%,302978.13,25.32%
2015-09-08,Stock,华友钴业(603799.XSHG),Long,5700Shares,0Shares,13.31,75867,6213,12.22,-,0,6213,5700Shares,8.92%,302978.13,25.04%
2015-09-08,Stock,和而泰(002402.XSHE),Long,5700Shares,0Shares,13.21,75297,5529,12.24,-,0,5529,5700Shares,7.92%,302978.13,24.85%
2015-09-08,,Cash,,,,,2566.13,,,,,,,,0
2015-09-09,Stock,巨化股份(600160.XSHG),Long,100Shares,100Shares,11.56,1156,115,10.41,-,0,98,0Shares,11.05%,321854.62,0.36%
2015-09-09,Stock,中航黑豹(600760.XSHG),Long,5700Shares,5700Shares,13.29,75753,6726,12.11,-,0,4275,0Shares,9.74%,321854.62,23.54%
2015-09-09,,Cash,,,,,244945.62,,,,,,,,0
2015-09-10,Stock,中航黑豹(600760.XSHG),Long,5700Shares,5700Shares,13.06,74442,5415,12.11,-,0,-1311,0Shares,7.84%,320607.4,23.22%
2015-09-10,,Cash,,,,,246165.4,,,,,,,,0
2015-09-11,Stock,中航黑豹(600760.XSHG),Long,5700Shares,5700Shares,12.8,72960,3933,12.11,-,0,-1482,0Shares,5.7%,319125.4,22.86%
2015-09-11,,Cash,,,,,246165.4,,,,,,,,0
2015-09-14,Stock,中航黑豹(600760.XSHG),Long,5700Shares,5700Shares,11.52,65664,-3363,12.11,-,0,-7296,0Shares,-4.87%,311829.4,21.06%
2015-09-14,,Cash,,,,,246165.4,,,,,,,,0
2015-09-15,Stock,阳光电源(300274.XSHE),Long,4400Shares,0Shares,18.85,82940,1320,18.55,-,0,1320,4400Shares,1.62%,313620.89,26.45%
2015-09-15,Stock,顺荣三七(002555.XSHE),Long,3100Shares,0Shares,27.45,85095,4650,25.95,-,0,4650,3100Shares,5.78%,313620.89,27.13%
2015-09-15,Stock,中国国旅(601888.XSHG),Long,1600Shares,0Shares,50.13,80208,192,50.01,-,0,192,1600Shares,0.24%,313620.89,25.57%
2015-09-15,,Cash,,,,,65377.89,,,,,,,,0
2015-09-16,Stock,阳光电源(300274.XSHE),Long,4400Shares,4400Shares,20.74,91256,9636,18.55,-,0,8316,0Shares,11.81%,341614.99,26.71%
2015-09-16,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,53.99,86384,6368,50.01,-,0,6176,0Shares,7.96%,341614.99,25.29%
2015-09-16,Stock,中航黑豹(600760.XSHG),Long,3000Shares,0Shares,11.41,34230,2430,10.6,-,0,2430,3000Shares,7.64%,341614.99,10.02%
2015-09-16,Stock,和而泰(002402.XSHE),Long,2800Shares,0Shares,12.46,34888,2688,11.5,-,0,2688,2800Shares,8.35%,341614.99,10.21%
2015-09-16,,Cash,,,,,94856.99,,,,,,,,0
2015-09-17,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,51.32,82112,2096,50.01,-,0,-4272,0Shares,2.62%,337778.05,24.31%
2015-09-17,Stock,中航黑豹(600760.XSHG),Long,3000Shares,3000Shares,11.07,33210,1410,10.6,-,0,-1020,0Shares,4.43%,337778.05,9.83%
2015-09-17,Stock,和而泰(002402.XSHE),Long,2800Shares,2800Shares,12.3,34440,2240,11.5,-,0,-448,0Shares,6.96%,337778.05,10.2%
2015-09-17,Stock,东方精工(002611.XSHE),Long,10500Shares,0Shares,8.76,91980,-2520,9,-,0,-2520,10500Shares,-2.67%,337778.05,27.23%
2015-09-17,,Cash,,,,,96036.05,,,,,,,,0
2015-09-18,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,53.15,85040,5024,50.01,-,0,2928,0Shares,6.28%,344782.05,24.66%
2015-09-18,Stock,中航黑豹(600760.XSHG),Long,3000Shares,3000Shares,11.43,34290,2490,10.6,-,0,1080,0Shares,7.83%,344782.05,9.95%
2015-09-18,Stock,和而泰(002402.XSHE),Long,2800Shares,2800Shares,12.62,35336,3136,11.5,-,0,896,0Shares,9.74%,344782.05,10.25%
2015-09-18,Stock,东方精工(002611.XSHE),Long,10500Shares,10500Shares,8.96,94080,-420,9,-,0,2100,0Shares,-0.44%,344782.05,27.29%
2015-09-18,,Cash,,,,,96036.05,,,,,,,,0
2015-09-21,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,55.87,89392,9376,50.01,-,0,4352,0Shares,11.72%,360228.68,24.82%
2015-09-21,Stock,东方精工(002611.XSHE),Long,10500Shares,10500Shares,9.45,99225,4725,9,-,0,5145,0Shares,5%,360228.68,27.55%
2015-09-21,,Cash,,,,,171611.68,,,,,,,,0
2015-09-22,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,54.6,87360,7344,50.01,-,0,-2032,0Shares,9.18%,359246.68,24.32%
2015-09-22,Stock,东方精工(002611.XSHE),Long,10500Shares,10500Shares,9.55,100275,5775,9,-,0,1050,0Shares,6.11%,359246.68,27.91%
2015-09-22,,Cash,,,,,171611.68,,,,,,,,0
2015-09-23,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,53.37,85392,5376,50.01,-,0,-1968,0Shares,6.72%,354128.68,24.11%
2015-09-23,Stock,东方精工(002611.XSHE),Long,10500Shares,10500Shares,9.25,97125,2625,9,-,0,-3150,0Shares,2.78%,354128.68,27.43%
2015-09-23,,Cash,,,,,171611.68,,,,,,,,0
2015-09-24,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,53.89,86224,6208,50.01,-,0,832,0Shares,7.76%,364725.68,23.64%
2015-09-24,Stock,东方精工(002611.XSHE),Long,10500Shares,10500Shares,10.18,106890,12390,9,-,0,9765,0Shares,13.11%,364725.68,29.31%
2015-09-24,,Cash,,,,,171611.68,,,,,,,,0
2015-09-25,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,53.79,86064,6048,50.01,-,0,-160,0Shares,7.56%,358160.68,24.03%
2015-09-25,Stock,东方精工(002611.XSHE),Long,10500Shares,10500Shares,9.57,100485,5985,9,-,0,-6405,0Shares,6.33%,358160.68,28.06%
2015-09-25,,Cash,,,,,171611.68,,,,,,,,0
2015-09-28,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,55.35,88560,8544,50.01,-,0,2496,0Shares,10.68%,376083.28,23.55%
2015-09-28,Stock,科华恒盛(002335.XSHE),Long,4200Shares,0Shares,21.66,90972,5502,20.35,-,0,5502,4200Shares,6.44%,376083.28,24.19%
2015-09-28,Stock,国信证券(002736.XSHE),Long,5900Shares,0Shares,14.72,86848,1298,14.5,-,0,1298,5900Shares,1.52%,376083.28,23.09%
2015-09-28,,Cash,,,,,109703.28,,,,,,,,0
2015-09-29,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,53.28,85248,5232,50.01,-,0,-3312,0Shares,6.54%,369924.28,23.04%
2015-09-29,Stock,科华恒盛(002335.XSHE),Long,4200Shares,4200Shares,20.94,87948,2478,20.35,-,0,-3024,0Shares,2.9%,369924.28,23.77%
2015-09-29,Stock,国信证券(002736.XSHE),Long,5900Shares,5900Shares,14.75,87025,1475,14.5,-,0,177,0Shares,1.72%,369924.28,23.53%
2015-09-29,,Cash,,,,,109703.28,,,,,,,,0
2015-09-30,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,52.28,83648,3632,50.01,-,0,-1600,0Shares,4.54%,369970.07,22.61%
2015-09-30,Stock,科华恒盛(002335.XSHE),Long,4200Shares,4200Shares,20.98,88116,2646,20.35,-,0,168,0Shares,3.1%,369970.07,23.82%
2015-09-30,,Cash,,,,,198206.07,,,,,,,,0
2015-10-08,Stock,中国国旅(601888.XSHG),Long,1600Shares,1600Shares,52.3,83680,3664,50.01,-,0,32,0Shares,4.58%,377520.07,22.17%
2015-10-08,Stock,科华恒盛(002335.XSHE),Long,4200Shares,4200Shares,22.77,95634,10164,20.35,-,0,7518,0Shares,11.89%,377520.07,25.33%
2015-10-08,,Cash,,,,,198206.07,,,,,,,,0
2015-10-09,Stock,科华恒盛(002335.XSHE),Long,4200Shares,4200Shares,23.19,97398,11928,20.35,-,0,1764,0Shares,13.96%,376874.28,25.84%
2015-10-09,,Cash,,,,,279476.28,,,,,,,,0
2015-10-12,,Cash,,,,,382284.46,,,,,,,,0
2015-10-13,,Cash,,,,,382284.46,,,,,,,,0
2015-10-14,,Cash,,,,,382284.46,,,,,,,,0
2015-10-15,,Cash,,,,,382284.46,,,,,,,,0
2015-10-16,,Cash,,,,,382284.46,,,,,,,,0
2015-10-19,,Cash,,,,,382284.46,,,,,,,,0
2015-10-20,,Cash,,,,,382284.46,,,,,,,,0
2015-10-21,,Cash,,,,,382284.46,,,,,,,,0
2015-10-22,Stock,中航黑豹(600760.XSHG),Long,25700Shares,0Shares,16.73,429961,48316,14.85,-,0,48316,25700Shares,12.66%,430485.97,99.88%
2015-10-22,,Cash,,,,,524.97,,,,,,,,0
2015-10-23,,Cash,,,,,424280.37,,,,,,,,0
2015-10-26,,Cash,,,,,424280.37,,,,,,,,0
2015-10-27,,Cash,,,,,424280.37,,,,,,,,0
2015-10-28,,Cash,,,,,424280.37,,,,,,,,0
2015-10-29,,Cash,,,,,424280.37,,,,,,,,0
2015-10-30,Stock,阳光电源(300274.XSHE),Long,15500Shares,0Shares,26.69,413695,-7905,27.2,-,0,-7905,15500Shares,-1.87%,416248.89,99.39%
2015-10-30,,Cash,,,,,2553.89,,,,,,,,0
2015-11-02,,Cash,,,,,405184.78,,,,,,,,0
2015-11-03,,Cash,,,,,405184.78,,,,,,,,0
2015-11-04,Stock,中航黑豹(600760.XSHG),Long,8200Shares,0Shares,17.12,140384,5494,16.45,-,0,5494,8200Shares,4.07%,430817.44,32.59%
2015-11-04,Stock,和而泰(002402.XSHE),Long,8100Shares,0Shares,17.93,145233,10773,16.6,-,0,10773,8100Shares,8.01%,430817.44,33.71%
2015-11-04,Stock,顺荣三七(002555.XSHE),Long,3400Shares,0Shares,41.55,141270,9486,38.76,-,0,9486,3400Shares,7.2%,430817.44,32.79%
2015-11-04,,Cash,,,,,3930.44,,,,,,,,0
2015-11-05,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,17.18,140876,5986,16.45,-,0,492,0Shares,4.44%,424771.44,33.17%
2015-11-05,Stock,和而泰(002402.XSHE),Long,8100Shares,8100Shares,17.53,141993,7533,16.6,-,0,-3240,0Shares,5.6%,424771.44,33.43%
2015-11-05,Stock,顺荣三七(002555.XSHE),Long,3400Shares,3400Shares,40.58,137972,6188,38.76,-,0,-3298,0Shares,4.7%,424771.44,32.48%
2015-11-05,,Cash,,,,,3930.44,,,,,,,,0
2015-11-06,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,17.86,146452,11562,16.45,-,0,5576,0Shares,8.57%,437639.44,33.46%
2015-11-06,Stock,和而泰(002402.XSHE),Long,8100Shares,8100Shares,18.17,147177,12717,16.6,-,0,5184,0Shares,9.46%,437639.44,33.63%
2015-11-06,Stock,顺荣三七(002555.XSHE),Long,3400Shares,3400Shares,41.2,140080,8296,38.76,-,0,2108,0Shares,6.3%,437639.44,32.01%
2015-11-06,,Cash,,,,,3930.44,,,,,,,,0
2015-11-09,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,17.78,145796,10906,16.45,-,0,-656,0Shares,8.09%,458737.21,31.78%
2015-11-09,,Cash,,,,,312941.21,,,,,,,,0
2015-11-10,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,17.87,146534,11644,16.45,-,0,738,0Shares,8.63%,459475.21,31.89%
2015-11-10,,Cash,,,,,312941.21,,,,,,,,0
2015-11-11,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,17.92,146944,12054,16.45,-,0,410,0Shares,8.94%,459885.21,31.95%
2015-11-11,,Cash,,,,,312941.21,,,,,,,,0
2015-11-12,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,18.83,154406,19516,16.45,-,0,7462,0Shares,14.47%,467347.21,33.04%
2015-11-12,,Cash,,,,,312941.21,,,,,,,,0
2015-11-13,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,17.77,145714,10824,16.45,-,0,-8692,0Shares,8.02%,458655.21,31.77%
2015-11-13,,Cash,,,,,312941.21,,,,,,,,0
2015-11-16,Stock,中航黑豹(600760.XSHG),Long,8200Shares,8200Shares,18.32,150224,15334,16.45,-,0,4510,0Shares,11.37%,463165.21,32.43%
2015-11-16,,Cash,,,,,312941.21,,,,,,,,0
2015-11-17,,Cash,,,,,466818.91,,,,,,,,0
2015-11-18,,Cash,,,,,466818.91,,,,,,,,0
2015-11-19,Stock,欣旺达(300207.XSHE),Long,17600Shares,0Shares,27.45,483120,18656,26.39,-,0,18656,17600Shares,4.02%,485335.57,99.54%
2015-11-19,,Cash,,,,,2215.57,,,,,,,,0
2015-11-20,Stock,欣旺达(300207.XSHE),Long,17600Shares,17600Shares,28.74,505824,41360,26.39,-,0,22704,0Shares,8.9%,508039.57,99.56%
2015-11-20,,Cash,,,,,2215.57,,,,,,,,0
2015-11-23,Stock,欣旺达(300207.XSHE),Long,17600Shares,17600Shares,27,475200,10736,26.39,-,0,-30624,0Shares,2.31%,477415.57,99.54%
2015-11-23,,Cash,,,,,2215.57,,,,,,,,0
2015-11-24,Stock,欣旺达(300207.XSHE),Long,17600Shares,17600Shares,28.02,493152,28688,26.39,-,0,17952,0Shares,6.18%,495367.57,99.55%
2015-11-24,,Cash,,,,,2215.57,,,,,,,,0
2015-11-25,,Cash,,,,,537438.87,,,,,,,,0
2015-11-26,,Cash,,,,,537438.87,,,,,,,,0
2015-11-27,,Cash,,,,,537438.87,,,,,,,,0
2015-11-30,Stock,巨化股份(600160.XSHG),Long,31300Shares,0Shares,18.06,565278,28483,17.15,-,0,28483,31300Shares,5.31%,565760.83,99.91%
2015-11-30,,Cash,,,,,482.83,,,,,,,,0
2015-12-01,Stock,巨化股份(600160.XSHG),Long,31300Shares,31300Shares,18,563400,26605,17.15,-,0,-1878,0Shares,4.96%,563882.83,99.91%
2015-12-01,,Cash,,,,,482.83,,,,,,,,0
2015-12-02,,Cash,,,,,619104.58,,,,,,,,0
2015-12-03,Stock,桐君阁(000591.XSHE),Long,30000Shares,0Shares,21.74,652200,33900,20.61,-,0,33900,30000Shares,5.48%,652819.09,99.91%
2015-12-03,,Cash,,,,,619.09,,,,,,,,0
2015-12-04,Stock,桐君阁(000591.XSHE),Long,30000Shares,30000Shares,21.2,636000,17700,20.61,-,0,-16200,0Shares,2.86%,636619.09,99.9%
2015-12-04,,Cash,,,,,619.09,,,,,,,,0
2015-12-07,Stock,桐君阁(000591.XSHE),Long,30000Shares,30000Shares,21.21,636300,18000,20.61,-,0,300,0Shares,2.91%,636919.09,99.9%
2015-12-07,,Cash,,,,,619.09,,,,,,,,0
2015-12-08,Stock,桐君阁(000591.XSHE),Long,30000Shares,30000Shares,20.28,608400,-9900,20.61,-,0,-27900,0Shares,-1.6%,609019.09,99.9%
2015-12-08,,Cash,,,,,619.09,,,,,,,,0
2015-12-09,,Cash,,,,,595344.94,,,,,,,,0
2015-12-10,,Cash,,,,,595344.94,,,,,,,,0
2015-12-11,Stock,华友钴业(603799.XSHG),Long,22200Shares,0Shares,27.46,609612,15318,26.77,-,0,15318,22200Shares,2.58%,610484.65,99.86%
2015-12-11,,Cash,,,,,872.65,,,,,,,,0
2015-12-14,Stock,华友钴业(603799.XSHG),Long,22200Shares,22200Shares,28.81,639582,45288,26.77,-,0,29970,0Shares,7.62%,640454.65,99.86%
2015-12-14,,Cash,,,,,872.65,,,,,,,,0
2015-12-15,,Cash,,,,,627429.07,,,,,,,,0
2015-12-16,,Cash,,,,,627429.07,,,,,,,,0
2015-12-17,,Cash,,,,,627429.07,,,,,,,,0
2015-12-18,,Cash,,,,,627429.07,,,,,,,,0
2015-12-21,,Cash,,,,,627429.07,,,,,,,,0
2015-12-22,,Cash,,,,,627429.07,,,,,,,,0
2015-12-23,,Cash,,,,,627429.07,,,,,,,,0
2015-12-24,,Cash,,,,,627429.07,,,,,,,,0
2015-12-25,,Cash,,,,,627429.07,,,,,,,,0
2015-12-28,,Cash,,,,,627429.07,,,,,,,,0
2015-12-29,,Cash,,,,,627429.07,,,,,,,,0
2015-12-30,Stock,东方财富(300059.XSHE),Long,11600Shares,0Shares,54.23,629068,2900,53.98,-,0,2900,11600Shares,0.46%,630141.22,99.83%
2015-12-30,,Cash,,,,,1073.22,,,,,,,,0
2015-12-31,,Cash,,,,,606616.98,,,,,,,,0
