Date,Security_Type,Symbol,Side,Quantity,Available_Qty,Close_Price,Market_Value,Floating_PnL,Avg_Open_Price,Avg_Position_Price,Margin,Daily_PnL,Today_Lots,PnL_Ratio,Position_Weight
2025-11-10,Stock,川投能源(600674.XSHG),Long,2000Shares,2000Shares,15.06,30120,240,14.94,-,0,-60,0Shares,0.8%,153288.62,19.65%
2025-11-10,,Cash,,,,,44206.62,,,,,,,,0
2025-11-11,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,42.8,29960,1965,39.993,-,0,-245,0Shares,7.02%,152718.62,19.62%
2025-11-11,Stock,南山铝业(600219.XSHG),Long,6500Shares,6500Shares,5.16,33540,3315,4.65,-,0,-325,0Shares,10.97%,152718.62,21.96%
2025-11-11,Stock,中远海能(600026.XSHG),Long,1200Shares,1200Shares,12.41,14892,-696,12.99,-,0,0,0Shares,-4.46%,152718.62,9.75%
2025-11-11,Stock,川投能源(600674.XSHG),Long,2000Shares,2000Shares,15.06,30120,240,14.94,-,0,0,0Shares,0.8%,152718.62,19.72%
2025-11-11,,Cash,,,,,44206.62,,,,,,,,0
2025-11-12,Stock,中国神华(601088.XSHG),Long,700Shares,700Shares,42.6,29820,1825,39.993,-,0,-140,0Shares,6.52%,153547.62,19.42%
2025-11-12,Stock,南山铝业(600219.XSHG),Long,6500Shares,6500Shares,5.33,34645,4420,4.65,-,0,1105,0Shares,14.62%,153547.62,22.56%
2025-11-12,Stock,中远海能(600026.XSHG),Long,1200Shares,1200Shares,12.38,14856,-732,12.99,-,0,-36,0Shares,-4.7%,153547.62,9.68%
2025-11-12,Stock,川投能源(600674.XSHG),Long,2000Shares,2000Shares,15.01,30020,140,14.94,-,0,-100,0Shares,0.47%,153547.62,19.55%
2025-11-12,,Cash,,,,,44206.62,,,,,,,,0
2025-11-13,Stock,新和成(002001.XSHE),Long,1200Shares,0Shares,26.05,31260,792,25.39,-,0,792,1200Shares,2.6%,157075.43,19.9%
2025-11-13,Stock,中国海油(600938.XSHG),Long,1000Shares,0Shares,28.97,28970,-50,29.02,-,0,-50,1000Shares,-0.17%,157075.43,18.44%
2025-11-13,Stock,华润三九(000999.XSHE),Long,1000Shares,0Shares,30.06,30060,-20,30.08,-,0,-20,1000Shares,-0.07%,157075.43,19.14%
2025-11-13,Stock,中国巨石(600176.XSHG),Long,1900Shares,0Shares,16.53,31407,1672,15.65,-,0,1672,1900Shares,5.62%,157075.43,19.99%
2025-11-13,Stock,大华Shares份(002236.XSHE),Long,1500Shares,0Shares,20.01,30015,540,19.65,-,0,540,1500Shares,1.83%,157075.43,19.11%
2025-11-13,,Cash,,,,,5363.43,,,,,,,,0
2025-11-14,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,25.46,30552,84,25.39,-,0,-708,0Shares,0.28%,154236.43,19.81%
2025-11-14,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,29.02,29020,0,29.02,-,0,50,0Shares,0%,154236.43,18.82%
2025-11-14,Stock,华润三九(000999.XSHE),Long,1000Shares,1000Shares,29.77,29770,-310,30.08,-,0,-290,0Shares,-1.03%,154236.43,19.3%
2025-11-14,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.89,30191,456,15.65,-,0,-1216,0Shares,1.53%,154236.43,19.57%
2025-11-14,Stock,大华Shares份(002236.XSHE),Long,1500Shares,1500Shares,19.56,29340,-135,19.65,-,0,-675,0Shares,-0.46%,154236.43,19.02%
2025-11-14,,Cash,,,,,5363.43,,,,,,,,0
2025-11-17,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,25.09,30108,-360,25.39,-,0,-444,0Shares,-1.18%,152429.43,19.75%
2025-11-17,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.96,28960,-60,29.02,-,0,-60,0Shares,-0.21%,152429.43,19%
2025-11-17,Stock,华润三九(000999.XSHE),Long,1000Shares,1000Shares,29.49,29490,-590,30.08,-,0,-280,0Shares,-1.96%,152429.43,19.35%
2025-11-17,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.62,29678,-57,15.65,-,0,-513,0Shares,-0.19%,152429.43,19.47%
2025-11-17,Stock,大华Shares份(002236.XSHE),Long,1500Shares,1500Shares,19.22,28830,-645,19.65,-,0,-510,0Shares,-2.19%,152429.43,18.91%
2025-11-17,,Cash,,,,,5363.43,,,,,,,,0
2025-11-18,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,24.8,29760,-708,25.39,-,0,-348,0Shares,-2.32%,151750.43,19.61%
2025-11-18,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.58,28580,-440,29.02,-,0,-380,0Shares,-1.52%,151750.43,18.83%
2025-11-18,Stock,华润三九(000999.XSHE),Long,1000Shares,1000Shares,29.55,29550,-530,30.08,-,0,60,0Shares,-1.76%,151750.43,19.47%
2025-11-18,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.63,29697,-38,15.65,-,0,19,0Shares,-0.13%,151750.43,19.57%
2025-11-18,Stock,大华Shares份(002236.XSHE),Long,1500Shares,1500Shares,19.2,28800,-675,19.65,-,0,-30,0Shares,-2.29%,151750.43,18.98%
2025-11-18,,Cash,,,,,5363.43,,,,,,,,0
2025-11-19,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,24.91,29892,-576,25.39,-,0,132,0Shares,-1.89%,152015.43,19.66%
2025-11-19,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,29.52,29520,500,29.02,-,0,940,0Shares,1.72%,152015.43,19.42%
2025-11-19,Stock,华润三九(000999.XSHE),Long,1000Shares,1000Shares,29.19,29190,-890,30.08,-,0,-360,0Shares,-2.96%,152015.43,19.2%
2025-11-19,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.45,29355,-380,15.65,-,0,-342,0Shares,-1.28%,152015.43,19.31%
2025-11-19,Stock,大华Shares份(002236.XSHE),Long,1500Shares,1500Shares,19.13,28695,-780,19.65,-,0,-105,0Shares,-2.65%,152015.43,18.88%
2025-11-19,,Cash,,,,,5363.43,,,,,,,,0
2025-11-20,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,24.82,29784,-684,25.39,-,0,-108,0Shares,-2.24%,151329.43,19.68%
2025-11-20,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,29.2,29200,180,29.02,-,0,-320,0Shares,0.62%,151329.43,19.3%
2025-11-20,Stock,华润三九(000999.XSHE),Long,1000Shares,1000Shares,29.1,29100,-980,30.08,-,0,-90,0Shares,-3.26%,151329.43,19.23%
2025-11-20,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.48,29412,-323,15.65,-,0,57,0Shares,-1.09%,151329.43,19.44%
2025-11-20,Stock,大华Shares份(002236.XSHE),Long,1500Shares,1500Shares,18.98,28470,-1005,19.65,-,0,-225,0Shares,-3.41%,151329.43,18.81%
2025-11-20,,Cash,,,,,5363.43,,,,,,,,0
2025-11-21,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,24.19,29028,-1440,25.39,-,0,-756,0Shares,-4.73%,147439.43,19.69%
2025-11-21,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.91,28910,-110,29.02,-,0,-290,0Shares,-0.38%,147439.43,19.61%
2025-11-21,Stock,华润三九(000999.XSHE),Long,1000Shares,1000Shares,28.38,28380,-1700,30.08,-,0,-720,0Shares,-5.65%,147439.43,19.25%
2025-11-21,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,14.82,28158,-1577,15.65,-,0,-1254,0Shares,-5.3%,147439.43,19.1%
2025-11-21,Stock,大华Shares份(002236.XSHE),Long,1500Shares,1500Shares,18.4,27600,-1875,19.65,-,0,-870,0Shares,-6.36%,147439.43,18.72%
2025-11-21,,Cash,,,,,5363.43,,,,,,,,0
2025-11-24,Stock,新和成(002001.XSHE),Long,1200Shares,1200Shares,23.85,28620,-1848,25.39,-,0,-408,0Shares,-6.07%,146802.26,19.5%
2025-11-24,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28,28000,-1020,29.02,-,0,-910,0Shares,-3.51%,146802.26,19.07%
2025-11-24,Stock,华润三九(000999.XSHE),Long,500Shares,500Shares,28.69,14345,-695,30.08,-,0,155,0Shares,-4.62%,146802.26,9.77%
2025-11-24,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,14.92,28348,-1387,15.65,-,0,190,0Shares,-4.66%,146802.26,19.31%
2025-11-24,Stock,大华Shares份(002236.XSHE),Long,800Shares,800Shares,18.74,14992,-728,19.65,-,0,272,0Shares,-4.63%,146802.26,10.21%
2025-11-24,,Cash,,,,,32497.26,,,,,,,,0
2025-11-25,Stock,新和成(002001.XSHE),Long,600Shares,600Shares,24.05,14430,-804,25.39,-,0,120,0Shares,-5.28%,147687.85,9.77%
2025-11-25,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.16,28160,-860,29.02,-,0,160,0Shares,-2.96%,147687.85,19.07%
2025-11-25,Stock,华润三九(000999.XSHE),Long,500Shares,500Shares,28.62,14310,-730,30.08,-,0,-35,0Shares,-4.85%,147687.85,9.69%
2025-11-25,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.18,28842,-893,15.65,-,0,494,0Shares,-3%,147687.85,19.53%
2025-11-25,Stock,大华Shares份(002236.XSHE),Long,800Shares,800Shares,18.82,15056,-664,19.65,-,0,64,0Shares,-4.22%,147687.85,10.19%
2025-11-25,,Cash,,,,,46889.85,,,,,,,,0
2025-11-26,Stock,新和成(002001.XSHE),Long,300Shares,300Shares,23.94,7182,-435,25.39,-,0,-33,0Shares,-5.71%,147338.64,4.87%
2025-11-26,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,27.81,27810,-1210,29.02,-,0,-350,0Shares,-4.17%,147338.64,18.87%
2025-11-26,Stock,华润三九(000999.XSHE),Long,500Shares,500Shares,28.59,14295,-745,30.08,-,0,-15,0Shares,-4.95%,147338.64,9.7%
2025-11-26,Stock,中国巨石(600176.XSHG),Long,1900Shares,1900Shares,15.2,28880,-855,15.65,-,0,38,0Shares,-2.88%,147338.64,19.6%
2025-11-26,Stock,大华Shares份(002236.XSHE),Long,800Shares,800Shares,18.86,15088,-632,19.65,-,0,32,0Shares,-4.02%,147338.64,10.24%
2025-11-26,,Cash,,,,,54083.64,,,,,,,,0
2025-11-27,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.08,28080,-940,29.02,-,0,270,0Shares,-3.24%,150763.57,18.63%
2025-11-27,Stock,北新建材(000786.XSHE),Long,1100Shares,0Shares,25.13,27643,297,24.86,-,0,297,1100Shares,1.09%,150763.57,18.34%
2025-11-27,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,0Shares,26.23,28853,-77,26.3,-,0,-77,1100Shares,-0.27%,150763.57,19.14%
2025-11-27,Stock,恒立液压(601100.XSHG),Long,300Shares,0Shares,101.38,30414,2670,92.48,-,0,2670,300Shares,9.62%,150763.57,20.17%
2025-11-27,Stock,中国石油(601857.XSHG),Long,3000Shares,0Shares,9.85,29550,390,9.72,-,0,390,3000Shares,1.34%,150763.57,19.6%
2025-11-27,,Cash,,,,,6223.57,,,,,,,,0
2025-11-28,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,27.79,27790,-1230,29.02,-,0,-290,0Shares,-4.24%,150589.57,18.45%
2025-11-28,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,25.31,27841,495,24.86,-,0,198,0Shares,1.81%,150589.57,18.49%
2025-11-28,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,26.45,29095,165,26.3,-,0,242,0Shares,0.57%,150589.57,19.32%
2025-11-28,Stock,恒立液压(601100.XSHG),Long,300Shares,300Shares,101.3,30390,2646,92.48,-,0,-24,0Shares,9.54%,150589.57,20.18%
2025-11-28,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.75,29250,90,9.72,-,0,-300,0Shares,0.31%,150589.57,19.42%
2025-11-28,,Cash,,,,,6223.57,,,,,,,,0
2025-12-01,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.48,28480,-540,29.02,-,0,690,0Shares,-1.86%,152692.57,18.65%
2025-12-01,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,25.31,27841,495,24.86,-,0,0,0Shares,1.81%,152692.57,18.23%
2025-12-01,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,26.48,29128,198,26.3,-,0,33,0Shares,0.68%,152692.57,19.08%
2025-12-01,Stock,恒立液压(601100.XSHG),Long,300Shares,300Shares,103.8,31140,3396,92.48,-,0,750,0Shares,12.24%,152692.57,20.39%
2025-12-01,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.96,29880,720,9.72,-,0,630,0Shares,2.47%,152692.57,19.57%
2025-12-01,,Cash,,,,,6223.57,,,,,,,,0
2025-12-02,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.76,28760,-260,29.02,-,0,280,0Shares,-0.9%,152322.57,18.88%
2025-12-02,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,25.18,27698,352,24.86,-,0,-143,0Shares,1.29%,152322.57,18.18%
2025-12-02,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,25.91,28501,-429,26.3,-,0,-627,0Shares,-1.48%,152322.57,18.71%
2025-12-02,Stock,恒立液压(601100.XSHG),Long,300Shares,300Shares,103.8,31140,3396,92.48,-,0,0,0Shares,12.24%,152322.57,20.44%
2025-12-02,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,10,30000,840,9.72,-,0,120,0Shares,2.88%,152322.57,19.7%
2025-12-02,,Cash,,,,,6223.57,,,,,,,,0
2025-12-03,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.72,28720,-300,29.02,-,0,-40,0Shares,-1.03%,151437.57,18.96%
2025-12-03,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,24.89,27379,33,24.86,-,0,-319,0Shares,0.12%,151437.57,18.08%
2025-12-03,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,25.5,28050,-880,26.3,-,0,-451,0Shares,-3.04%,151437.57,18.52%
2025-12-03,Stock,恒立液压(601100.XSHG),Long,300Shares,300Shares,104.25,31275,3531,92.48,-,0,135,0Shares,12.73%,151437.57,20.65%
2025-12-03,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.93,29790,630,9.72,-,0,-210,0Shares,2.16%,151437.57,19.67%
2025-12-03,,Cash,,,,,6223.57,,,,,,,,0
2025-12-04,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,29.08,29080,60,29.02,-,0,360,0Shares,0.21%,152411.57,19.08%
2025-12-04,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,24.81,27291,-55,24.86,-,0,-88,0Shares,-0.2%,152411.57,17.91%
2025-12-04,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,25.32,27852,-1078,26.3,-,0,-198,0Shares,-3.73%,152411.57,18.27%
2025-12-04,Stock,恒立液压(601100.XSHG),Long,300Shares,300Shares,106.45,31935,4191,92.48,-,0,660,0Shares,15.11%,152411.57,20.95%
2025-12-04,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,10.01,30030,870,9.72,-,0,240,0Shares,2.98%,152411.57,19.7%
2025-12-04,,Cash,,,,,6223.57,,,,,,,,0
2025-12-05,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.94,28940,-80,29.02,-,0,-140,0Shares,-0.28%,154197.57,18.77%
2025-12-05,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,25.09,27599,253,24.86,-,0,308,0Shares,0.93%,154197.57,17.9%
2025-12-05,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,25.31,27841,-1089,26.3,-,0,-11,0Shares,-3.76%,154197.57,18.06%
2025-12-05,Stock,恒立液压(601100.XSHG),Long,300Shares,300Shares,112.98,33894,6150,92.48,-,0,1959,0Shares,22.17%,154197.57,21.98%
2025-12-05,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.9,29700,540,9.72,-,0,-330,0Shares,1.85%,154197.57,19.26%
2025-12-05,,Cash,,,,,6223.57,,,,,,,,0
2025-12-08,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.54,28540,-480,29.02,-,0,-400,0Shares,-1.65%,154135.39,18.52%
2025-12-08,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,25.1,27610,264,24.86,-,0,11,0Shares,0.97%,154135.39,17.91%
2025-12-08,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,26.1,28710,-220,26.3,-,0,869,0Shares,-0.76%,154135.39,18.63%
2025-12-08,Stock,恒立液压(601100.XSHG),Long,200Shares,200Shares,111.7,22340,3844,92.48,-,0,-256,0Shares,20.78%,154135.39,14.49%
2025-12-08,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.85,29550,390,9.72,-,0,-150,0Shares,1.34%,154135.39,19.17%
2025-12-08,,Cash,,,,,17385.39,,,,,,,,0
2025-12-09,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.22,28220,-800,29.02,-,0,-320,0Shares,-2.76%,151260.39,18.66%
2025-12-09,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,24.38,26818,-528,24.86,-,0,-792,0Shares,-1.93%,151260.39,17.73%
2025-12-09,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,25.13,27643,-1287,26.3,-,0,-1067,0Shares,-4.45%,151260.39,18.28%
2025-12-09,Stock,恒立液压(601100.XSHG),Long,200Shares,200Shares,110.17,22034,3538,92.48,-,0,-306,0Shares,19.13%,151260.39,14.57%
2025-12-09,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.72,29160,0,9.72,-,0,-390,0Shares,-0%,151260.39,19.28%
2025-12-09,,Cash,,,,,17385.39,,,,,,,,0
2025-12-10,Stock,中国海油(600938.XSHG),Long,1000Shares,1000Shares,28.21,28210,-810,29.02,-,0,-10,0Shares,-2.79%,152401.39,18.51%
2025-12-10,Stock,北新建材(000786.XSHE),Long,1100Shares,1100Shares,24.83,27313,-33,24.86,-,0,495,0Shares,-0.12%,152401.39,17.92%
2025-12-10,Stock,盐湖Shares份(000792.XSHE),Long,1100Shares,1100Shares,25.63,28193,-737,26.3,-,0,550,0Shares,-2.55%,152401.39,18.5%
2025-12-10,Stock,恒立液压(601100.XSHG),Long,200Shares,200Shares,112.5,22500,4004,92.48,-,0,466,0Shares,21.65%,152401.39,14.76%
2025-12-10,Stock,中国石油(601857.XSHG),Long,3000Shares,3000Shares,9.6,28800,-360,9.72,-,0,-360,0Shares,-1.23%,152401.39,18.9%
2025-12-10,,Cash,,,,,17385.39,,,,,,,,0
2025-12-11,Stock,山金国际(000975.XSHE),Long,1300Shares,0Shares,23.64,30732,1248,22.68,-,0,1248,1300Shares,4.23%,152805.55,20.11%
2025-12-11,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,0Shares,17.63,29971,-459,17.9,-,0,-459,1700Shares,-1.51%,152805.55,19.61%
2025-12-11,Stock,润泽科技(300442.XSHE),Long,500Shares,0Shares,49.96,24980,-450,50.86,-,0,-450,500Shares,-1.77%,152805.55,16.35%
2025-12-11,Stock,宇通客车(600066.XSHG),Long,900Shares,0Shares,33.43,30087,261,33.14,-,0,261,900Shares,0.88%,152805.55,19.69%
2025-12-11,Stock,徐工机械(000425.XSHE),Long,2700Shares,0Shares,11.15,30105,-243,11.24,-,0,-243,2700Shares,-0.8%,152805.55,19.7%
2025-12-11,,Cash,,,,,6930.55,,,,,,,,0
2025-12-12,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.28,31564,2080,22.68,-,0,832,0Shares,7.05%,156406.55,20.18%
2025-12-12,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,17.9,30430,0,17.9,-,0,459,0Shares,0%,156406.55,19.46%
2025-12-12,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,53.41,26705,1275,50.86,-,0,1725,0Shares,5.01%,156406.55,17.07%
2025-12-12,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,33.6,30240,414,33.14,-,0,153,0Shares,1.39%,156406.55,19.33%
2025-12-12,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,11.31,30537,189,11.24,-,0,432,0Shares,0.62%,156406.55,19.52%
2025-12-12,,Cash,,,,,6930.55,,,,,,,,0
2025-12-15,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.49,31837,2353,22.68,-,0,273,0Shares,7.98%,155691.55,20.45%
2025-12-15,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,17.42,29614,-816,17.9,-,0,-816,0Shares,-2.68%,155691.55,19.02%
2025-12-15,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,53.03,26515,1085,50.86,-,0,-190,0Shares,4.27%,155691.55,17.03%
2025-12-15,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,33.8,30420,594,33.14,-,0,180,0Shares,1.99%,155691.55,19.54%
2025-12-15,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,11.25,30375,27,11.24,-,0,-162,0Shares,0.09%,155691.55,19.51%
2025-12-15,,Cash,,,,,6930.55,,,,,,,,0
2025-12-16,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,23.68,30784,1300,22.68,-,0,-1053,0Shares,4.41%,152713.55,20.16%
2025-12-16,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,17.38,29546,-884,17.9,-,0,-68,0Shares,-2.91%,152713.55,19.35%
2025-12-16,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,51.53,25765,335,50.86,-,0,-750,0Shares,1.32%,152713.55,16.87%
2025-12-16,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,33.35,30015,189,33.14,-,0,-405,0Shares,0.63%,152713.55,19.65%
2025-12-16,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,10.99,29673,-675,11.24,-,0,-702,0Shares,-2.22%,152713.55,19.43%
2025-12-16,,Cash,,,,,6930.55,,,,,,,,0
2025-12-17,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.77,32201,2717,22.68,-,0,1417,0Shares,9.22%,156313.55,20.6%
2025-12-17,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,17.48,29716,-714,17.9,-,0,170,0Shares,-2.35%,156313.55,19.01%
2025-12-17,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,53,26500,1070,50.86,-,0,735,0Shares,4.21%,156313.55,16.95%
2025-12-17,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,34.47,31023,1197,33.14,-,0,1008,0Shares,4.01%,156313.55,19.85%
2025-12-17,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,11.09,29943,-405,11.24,-,0,270,0Shares,-1.33%,156313.55,19.16%
2025-12-17,,Cash,,,,,6930.55,,,,,,,,0
2025-12-18,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.87,32331,2847,22.68,-,0,130,0Shares,9.66%,154325.55,20.95%
2025-12-18,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,17.33,29461,-969,17.9,-,0,-255,0Shares,-3.18%,154325.55,19.09%
2025-12-18,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,50.12,25060,-370,50.86,-,0,-1440,0Shares,-1.45%,154325.55,16.24%
2025-12-18,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,34.27,30843,1017,33.14,-,0,-180,0Shares,3.41%,154325.55,19.99%
2025-12-18,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,11,29700,-648,11.24,-,0,-243,0Shares,-2.14%,154325.55,19.25%
2025-12-18,,Cash,,,,,6930.55,,,,,,,,0
2025-12-19,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.79,32227,2743,22.68,-,0,-104,0Shares,9.3%,153802.55,20.95%
2025-12-19,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,16.99,28883,-1547,17.9,-,0,-578,0Shares,-5.08%,153802.55,18.78%
2025-12-19,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,49.79,24895,-535,50.86,-,0,-165,0Shares,-2.1%,153802.55,16.19%
2025-12-19,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,33.97,30573,747,33.14,-,0,-270,0Shares,2.5%,153802.55,19.88%
2025-12-19,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,11.22,30294,-54,11.24,-,0,594,0Shares,-0.18%,153802.55,19.7%
2025-12-19,,Cash,,,,,6930.55,,,,,,,,0
2025-12-22,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,25.05,32565,3081,22.68,-,0,338,0Shares,10.45%,152465.55,21.36%
2025-12-22,Stock,赛轮轮胎(601058.XSHG),Long,1700Shares,1700Shares,16.82,28594,-1836,17.9,-,0,-289,0Shares,-6.03%,152465.55,18.75%
2025-12-22,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,50.15,25075,-355,50.86,-,0,180,0Shares,-1.4%,152465.55,16.45%
2025-12-22,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,33.13,29817,-9,33.14,-,0,-756,0Shares,-0.03%,152465.55,19.56%
2025-12-22,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,10.92,29484,-864,11.24,-,0,-810,0Shares,-2.85%,152465.55,19.34%
2025-12-22,,Cash,,,,,6930.55,,,,,,,,0
2025-12-23,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,25.45,33085,3601,22.68,-,0,520,0Shares,12.21%,152402.07,21.71%
2025-12-23,Stock,赛轮轮胎(601058.XSHG),Long,900Shares,900Shares,16.45,14805,-1305,17.9,-,0,-333,0Shares,-8.1%,152402.07,9.71%
2025-12-23,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,50.43,25215,-215,50.86,-,0,140,0Shares,-0.85%,152402.07,16.55%
2025-12-23,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,32.9,29610,-216,33.14,-,0,-207,0Shares,-0.72%,152402.07,19.43%
2025-12-23,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,10.85,29295,-1053,11.24,-,0,-189,0Shares,-3.47%,152402.07,19.22%
2025-12-23,,Cash,,,,,20392.07,,,,,,,,0
2025-12-24,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.79,32227,2743,22.68,-,0,-858,0Shares,9.3%,151574.2,21.26%
2025-12-24,Stock,润泽科技(300442.XSHE),Long,500Shares,500Shares,50.53,25265,-165,50.86,-,0,50,0Shares,-0.65%,151574.2,16.67%
2025-12-24,Stock,宇通客车(600066.XSHG),Long,900Shares,900Shares,32.86,29574,-252,33.14,-,0,-36,0Shares,-0.84%,151574.2,19.51%
2025-12-24,Stock,徐工机械(000425.XSHE),Long,2700Shares,2700Shares,10.84,29268,-1080,11.24,-,0,-27,0Shares,-3.56%,151574.2,19.31%
2025-12-24,,Cash,,,,,35240.2,,,,,,,,0
2025-12-25,Stock,山金国际(000975.XSHE),Long,1300Shares,1300Shares,24.08,31304,1820,22.68,-,0,-923,0Shares,6.17%,150317.32,20.83%
2025-12-25,Stock,亿联网络(300628.XSHE),Long,800Shares,0Shares,36.85,29480,88,36.74,-,0,88,800Shares,0.3%,150317.32,19.61%
