date,annual_return,annual_volatility,sharpe,max_drawdown
2021-11-23,0.9723024553902173,0.5248112474580392,1.8526707651553465,-0.4044322701067493
2021-11-24,0.9680423597151375,0.524251261473258,1.8465236630899693,-0.4044322701067491
2021-11-25,0.9844449366345085,0.5242505406047646,1.8778138702515654,-0.404432270106749
2021-11-26,0.9753630393642938,0.5245927724207002,1.8592765486713487,-0.4044322701067492
2021-11-29,0.9761490090875455,0.5243425821673857,1.861662665375382,-0.40443227010674887
2021-11-30,0.994533523972295,0.5244621975774252,1.896292103732556,-0.40443227010674876
2021-12-01,1.0082872195165038,0.5247950363832122,1.9212971724455092,-0.4044322701067492
2021-12-02,0.9938129158004083,0.5249894770443237,1.8930149255477415,-0.4044322701067493
2021-12-03,1.0305975307731208,0.5249885166359115,1.9630858544813805,-0.4044322701067491
2021-12-06,0.9891941358355234,0.5250517092022734,1.8839937448036028,-0.4044322701067491
2021-12-07,0.9679922958972804,0.525011607876613,1.8437540834807136,-0.40443227010674887
2021-12-08,0.9806671556131104,0.5246173804866424,1.8692997832123477,-0.404432270106749
2021-12-09,1.006797187950602,0.5245935382353708,1.919194794768668,-0.40443227010674965
2021-12-10,1.011938671400428,0.5248314043152696,1.9281214178116326,-0.4044322701067493
2021-12-13,1.0529941363652355,0.5243993277278873,2.00800054593441,-0.40443227010674887
2021-12-14,0.9722177982345261,0.5248891082896748,1.8522346584832932,-0.4044322701067494
2021-12-15,0.9533964922790141,0.5245323561583685,1.8176123571510652,-0.404432270106749
2021-12-16,1.006457933873147,0.524931982619633,1.9173111321022875,-0.4044322701067493
2021-12-17,0.9906969142884465,0.525142510616804,1.8865296453049052,-0.4044322701067491
2021-12-20,0.9533492592425399,0.5254612136955804,1.8143094759318454,-0.40443227010674887
2021-12-21,0.9594449209526954,0.5259954353804859,1.8240556027994197,-0.40443227010674965
2021-12-22,0.9388683606080677,0.5259429600790793,1.7851144170974398,-0.4044322701067491
2021-12-23,0.9409088580056881,0.525982737383311,1.788858818231517,-0.4044322701067492
2021-12-24,0.9240216819821347,0.5259777613015919,1.7567694871652706,-0.4044322701067493
2021-12-28,0.9295093295929415,0.5261096340964628,1.7667597575727245,-0.4044322701067493
2021-12-29,0.9266642935203027,0.5260369106557966,1.761595573901942,-0.4044322701067493
2021-12-30,0.9309683777829607,0.5260405599686472,1.7697653919280443,-0.4044322701067491
2021-12-31,0.9296533421074284,0.526073180379779,1.7671559333937148,-0.404432270106749
2022-01-03,0.9641391012394698,0.5265428213897225,1.83107443891227,-0.4044322701067492
2022-01-04,0.9706995229230415,0.5265444851032913,1.8435280406224768,-0.404432270106749
2022-01-05,0.9708998876812944,0.5265428220997839,1.843914392013688,-0.4044322701067492
2022-01-06,0.9597881900821583,0.5265762832358526,1.8226954396506134,-0.4044322701067493
2022-01-07,0.8720300394516942,0.5272367211410278,1.653963019807263,-0.4044322701067492
2022-01-10,0.8700916995959103,0.5259998024384319,1.6541673505623686,-0.40443227010674887
