"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2015-09-30","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","573317.06"
"2015-09-30","Equity","002570.XSHE","Long","4700 shares","4700 shares","13.32","62604","8883","11.43","-","0","-3337","0 shares","16.54%","573317.06"
"2015-09-30","Equity","601633.XSHG","Long","3800 shares","3800 shares","32.73","124374","18354","27.9","-","0","11324","0 shares","17.31%","573317.06"
"2015-09-30","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.74","110874","4998","20.76","-","0","-765","0 shares","4.72%","573317.06"
"2015-09-30","Equity","000539.XSHE","Long","14700 shares","14700 shares","6.82","100254","-3087","7.03","-","0","147","0 shares","-2.99%","573317.06"
"2015-09-30","","Cash","","","","","64736.06","","","","","","","","0"
"2015-10-08","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","592631.9"
"2015-10-08","Equity","002570.XSHE","Long","4700 shares","4700 shares","14.65","68855","15134","11.43","-","0","6251","0 shares","28.17%","592631.9"
"2015-10-08","Equity","601633.XSHG","Long","1900 shares","1900 shares","35.58","67602","14592","27.9","-","0","5415","0 shares","27.53%","592631.9"
"2015-10-08","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.18","108018","2142","20.76","-","0","-2856","0 shares","2.02%","592631.9"
"2015-10-08","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.12","104664","1323","7.03","-","0","4410","0 shares","1.28%","592631.9"
"2015-10-08","","Cash","","","","","133017.9","","","","","","","","0"
"2015-10-09","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","593052.78"
"2015-10-09","Equity","002570.XSHE","Long","2400 shares","2400 shares","14.5","34800","7368","11.43","-","0","-360","0 shares","26.86%","593052.78"
"2015-10-09","Equity","601633.XSHG","Long","1000 shares","1000 shares","35.34","35340","7440","27.9","-","0","-240","0 shares","26.67%","593052.78"
"2015-10-09","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.22","108222","2346","20.76","-","0","204","0 shares","2.22%","593052.78"
"2015-10-09","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.19","105693","2352","7.03","-","0","1029","0 shares","2.28%","593052.78"
"2015-10-09","","Cash","","","","","198522.78","","","","","","","","0"
"2015-10-12","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","600688.16"
"2015-10-12","Equity","002570.XSHE","Long","1200 shares","1200 shares","14.68","17616","3900","11.43","-","0","216","0 shares","28.43%","600688.16"
"2015-10-12","Equity","601633.XSHG","Long","500 shares","500 shares","37.27","18635","4685","27.9","-","0","965","0 shares","33.58%","600688.16"
"2015-10-12","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.21","108171","2295","20.76","-","0","-51","0 shares","2.17%","600688.16"
"2015-10-12","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.6","111720","8379","7.03","-","0","6027","0 shares","8.11%","600688.16"
"2015-10-12","","Cash","","","","","234071.16","","","","","","","","0"
"2015-10-13","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","600922.36"
"2015-10-13","Equity","002570.XSHE","Long","600 shares","600 shares","15.36","9216","2358","11.43","-","0","408","0 shares","34.38%","600922.36"
"2015-10-13","Equity","601098.XSHG","Long","5100 shares","5100 shares","21.43","109293","3417","20.76","-","0","1122","0 shares","3.23%","600922.36"
"2015-10-13","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.51","110397","7056","7.03","-","0","-1323","0 shares","6.83%","600922.36"
"2015-10-13","","Cash","","","","","261541.36","","","","","","","","0"
"2015-10-14","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","593489.41"
"2015-10-14","Equity","601098.XSHG","Long","5100 shares","5100 shares","20.2","103020","-2856","20.76","-","0","-6273","0 shares","-2.7%","593489.41"
"2015-10-14","Equity","000539.XSHE","Long","14700 shares","14700 shares","7.45","109515","6174","7.03","-","0","-882","0 shares","5.97%","593489.41"
"2015-10-14","","Cash","","","","","270479.41","","","","","","","","0"
"2015-10-15","Equity","600900.XSHG","Long","7500 shares","7500 shares","14.73","110475","-675","14.82","-","0","0","0 shares","-0.61%","600899.41"
"2015-10-15","Equity","601098.XSHG","Long","5100 shares","5100 shares","20.99","107049","1173","20.76","-","0","4029","0 shares","1.11%","600899.41"
