"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-06-02","Equity","002236.XSHE","Long","700 shares","700 shares","82.6","57820","4333","76.41","-","0","1358","0 shares","8.1%","120026.89"
"2011-06-02","Equity","002056.XSHE","Long","200 shares","200 shares","26.88","5376","176","26","-","0","16","0 shares","3.38%","120026.89"
"2011-06-02","","Cash","","","","","1966.89","","","","","","","","0"
"2011-06-03","Equity","002049.XSHE","Long","2700 shares","2700 shares","20.71","55917","810","20.41","-","0","1053","0 shares","1.47%","120686.49"
"2011-06-03","Equity","002236.XSHE","Long","700 shares","700 shares","82.01","57407","3920","76.41","-","0","-413","0 shares","7.33%","120686.49"
"2011-06-03","","Cash","","","","","7362.49","","","","","","","","0"
"2011-06-07","Equity","002236.XSHE","Long","700 shares","700 shares","82.36","57652","4165","76.41","-","0","245","0 shares","7.79%","121640.78"
"2011-06-07","","Cash","","","","","63988.78","","","","","","","","0"
"2011-06-08","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-09","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-10","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-13","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-14","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-15","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-16","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-17","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-20","","Cash","","","","","121664.06","","","","","","","","0"
"2011-06-21","Equity","002555.XSHE","Long","4800 shares","0 shares","12.7","60960","864","12.52","-","0","864","4800 shares","1.44%","123444.04"
"2011-06-21","Equity","002335.XSHE","Long","3400 shares","0 shares","17.92","60928","952","17.64","-","0","952","3400 shares","1.59%","123444.04"
"2011-06-21","","Cash","","","","","1556.04","","","","","","","","0"
"2011-06-22","Equity","002555.XSHE","Long","4800 shares","4800 shares","12.75","61200","1104","12.52","-","0","240","0 shares","1.84%","123786.04"
"2011-06-22","Equity","002335.XSHE","Long","3400 shares","3400 shares","17.95","61030","1054","17.64","-","0","102","0 shares","1.76%","123786.04"
"2011-06-22","","Cash","","","","","1556.04","","","","","","","","0"
"2011-06-23","Equity","002555.XSHE","Long","4800 shares","4800 shares","13.3","63840","3744","12.52","-","0","2640","0 shares","6.23%","128228.04"
"2011-06-23","Equity","002335.XSHE","Long","3400 shares","3400 shares","18.48","62832","2856","17.64","-","0","1802","0 shares","4.76%","128228.04"
"2011-06-23","","Cash","","","","","1556.04","","","","","","","","0"
"2011-06-24","Equity","002335.XSHE","Long","3400 shares","3400 shares","19.51","66334","6358","17.64","-","0","3502","0 shares","10.6%","132222.3"
"2011-06-24","","Cash","","","","","65888.3","","","","","","","","0"
"2011-06-27","Equity","002335.XSHE","Long","3400 shares","3400 shares","19.84","67456","7480","17.64","-","0","1122","0 shares","12.47%","133344.3"
"2011-06-27","","Cash","","","","","65888.3","","","","","","","","0"
"2011-06-28","Equity","002335.XSHE","Long","3400 shares","3400 shares","19.88","67592","7616","17.64","-","0","136","0 shares","12.7%","133480.3"
"2011-06-28","","Cash","","","","","65888.3","","","","","","","","0"
"2011-06-29","Equity","002335.XSHE","Long","3400 shares","3400 shares","19.45","66130","6154","17.64","-","0","-1462","0 shares","10.26%","132018.3"
"2011-06-29","","Cash","","","","","65888.3","","","","","","","","0"
"2011-06-30","Equity","002335.XSHE","Long","3400 shares","3400 shares","19.55","66470","6494","17.64","-","0","340","0 shares","10.83%","132358.3"
"2011-06-30","","Cash","","","","","65888.3","","","","","","","","0"
"2011-07-01","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-04","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-05","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-06","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-07","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-08","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-11","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-12","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-13","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-14","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-15","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-18","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-19","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-20","","Cash","","","","","132781.23","","","","","","","","0"
"2011-07-21","Equity","002049.XSHE","Long","6300 shares","0 shares","20.77","130851","-1449","21","-","0","-1449","6300 shares","-1.1%","131292.54"
"2011-07-21","","Cash","","","","","441.54","","","","","","","","0"
"2011-07-22","Equity","002049.XSHE","Long","6300 shares","6300 shares","20.95","131985","-315","21","-","0","1134","0 shares","-0.24%","132426.54"
"2011-07-22","","Cash","","","","","441.54","","","","","","","","0"
"2011-07-25","","Cash","","","","","127536.1","","","","","","","","0"
"2011-07-26","","Cash","","","","","127536.1","","","","","","","","0"
"2011-07-27","","Cash","","","","","127536.1","","","","","","","","0"
"2011-07-28","","Cash","","","","","127536.1","","","","","","","","0"
"2011-07-29","","Cash","","","","","127536.1","","","","","","","","0"
"2011-08-01","","Cash","","","","","127536.1","","","","","","","","0"
"2011-08-02","Equity","002402.XSHE","Long","7200 shares","0 shares","18.12","130464","3240","17.67","-","0","3240","7200 shares","2.55%","130737.93"
"2011-08-02","","Cash","","","","","273.93","","","","","","","","0"
"2011-08-03","Equity","002402.XSHE","Long","7200 shares","7200 shares","17.97","129384","2160","17.67","-","0","-1080","0 shares","1.7%","129657.93"
"2011-08-03","","Cash","","","","","273.93","","","","","","","","0"
"2011-08-04","Equity","002402.XSHE","Long","7200 shares","7200 shares","18.02","129744","2520","17.67","-","0","360","0 shares","1.98%","130017.93"
"2011-08-04","","Cash","","","","","273.93","","","","","","","","0"
"2011-08-05","","Cash","","","","","124240.57","","","","","","","","0"
"2011-08-08","","Cash","","","","","124240.57","","","","","","","","0"
"2011-08-09","Equity","002402.XSHE","Long","2700 shares","0 shares","15.39","41553","918","15.05","-","0","918","2700 shares","2.26%","129068.68"
"2011-08-09","Equity","600803.XSHG","Long","4100 shares","0 shares","10.71","43911","2788","10.03","-","0","2788","4100 shares","6.78%","129068.68"
"2011-08-09","Equity","300059.XSHE","Long","1900 shares","0 shares","22.3","42370","1159","21.69","-","0","1159","1900 shares","2.81%","129068.68"
"2011-08-09","","Cash","","","","","1234.68","","","","","","","","0"
"2011-08-10","Equity","002402.XSHE","Long","2700 shares","2700 shares","15.57","42039","1404","15.05","-","0","486","0 shares","3.46%","131405.68"
"2011-08-10","Equity","600803.XSHG","Long","4100 shares","4100 shares","10.99","45059","3936","10.03","-","0","1148","0 shares","9.57%","131405.68"
"2011-08-10","Equity","300059.XSHE","Long","1900 shares","1900 shares","22.67","43073","1862","21.69","-","0","703","0 shares","4.52%","131405.68"
"2011-08-10","","Cash","","","","","1234.68","","","","","","","","0"
"2011-08-11","Equity","002402.XSHE","Long","2700 shares","2700 shares","15.86","42822","2187","15.05","-","0","783","0 shares","5.38%","133971.68"
"2011-08-11","Equity","600803.XSHG","Long","4100 shares","4100 shares","11.17","45797","4674","10.03","-","0","738","0 shares","11.37%","133971.68"
"2011-08-11","Equity","300059.XSHE","Long","1900 shares","1900 shares","23.22","44118","2907","21.69","-","0","1045","0 shares","7.05%","133971.68"
"2011-08-11","","Cash","","","","","1234.68","","","","","","","","0"
"2011-08-12","Equity","002402.XSHE","Long","2700 shares","2700 shares","16.21","43767","3132","15.05","-","0","945","0 shares","7.71%","135485.93"
"2011-08-12","Equity","300059.XSHE","Long","1900 shares","1900 shares","23.48","44612","3401","21.69","-","0","494","0 shares","8.25%","135485.93"
"2011-08-12","Equity","000591.XSHE","Long","100 shares","0 shares","8.18","818","-24","8.42","-","0","-24","100 shares","-2.85%","135485.93"
"2011-08-12","","Cash","","","","","46288.93","","","","","","","","0"
